年,週,年齡別,縣市,急性腹瀉急診就診人次
2017,49,13-18,台南市,23
2017,49,13-18,台東縣,3
2017,49,13-18,雲林縣,3
2017,49,13-18,基隆市,11
2017,49,19-64,嘉義市,41
2017,49,19-64,嘉義縣,26
2017,49,19-64,連江縣,2
2017,49,19-64,桃園市,151
2017,49,19-64,屏東縣,125
2017,49,19-64,南投縣,50
2017,49,19-64,彰化縣,134
2017,49,19-64,澎湖縣,5
2017,49,19-64,宜蘭縣,45
2017,49,19-64,新北市,240
2017,49,19-64,新竹市,99
2017,49,19-64,新竹縣,35
2017,49,19-64,花蓮縣,38
2017,49,19-64,金門縣,17
2017,49,19-64,苗栗縣,55
2017,49,19-64,高雄市,306
2017,49,19-64,台北市,315
2017,49,19-64,台中市,251
2017,49,19-64,台南市,165
2017,49,19-64,台東縣,17
2017,49,19-64,雲林縣,47
2017,49,19-64,基隆市,49
2017,49,65+,嘉義市,14
2017,49,65+,嘉義縣,5
2017,49,65+,連江縣,1
2017,49,65+,桃園市,39
2017,49,65+,屏東縣,36
2017,49,65+,南投縣,13
2017,49,65+,彰化縣,15
2017,49,65+,澎湖縣,2
2017,49,65+,宜蘭縣,6
2017,49,65+,新北市,41
2017,49,65+,新竹市,14
2017,49,65+,新竹縣,6
2017,49,65+,花蓮縣,6
2017,49,65+,金門縣,4
2017,49,65+,苗栗縣,9
2017,49,65+,高雄市,56
2017,49,65+,台北市,79
2017,49,65+,台中市,30
2017,49,65+,台南市,37
2017,49,65+,台東縣,1
2017,49,65+,雲林縣,14
2017,49,65+,基隆市,9
2017,49,7-12,嘉義市,4
2017,49,7-12,嘉義縣,2
2017,49,7-12,連江縣,1
2017,49,7-12,桃園市,17
2017,49,7-12,屏東縣,9
2017,49,7-12,南投縣,5
2017,49,7-12,彰化縣,6
2017,49,7-12,宜蘭縣,4
2017,49,7-12,新北市,23
2017,49,7-12,新竹市,6
2017,49,7-12,新竹縣,1
2017,49,7-12,花蓮縣,3
2017,49,7-12,金門縣,1
2017,49,7-12,苗栗縣,4
2017,49,7-12,高雄市,46
2017,49,7-12,台北市,21
2017,49,7-12,台中市,17
2017,49,7-12,台南市,15
2017,49,7-12,台東縣,3
2017,49,7-12,雲林縣,2
2017,49,7-12,基隆市,5
2017,50,0-6,嘉義市,22
2017,50,0-6,嘉義縣,4
2017,50,0-6,桃園市,51
2017,50,0-6,屏東縣,29
2017,50,0-6,南投縣,15
2017,50,0-6,彰化縣,66
2017,50,0-6,宜蘭縣,6
2017,50,0-6,新北市,36
2017,50,0-6,新竹市,56
2017,50,0-6,新竹縣,11
2017,50,0-6,花蓮縣,10
2017,50,0-6,金門縣,6
2017,50,0-6,苗栗縣,13
2017,50,0-6,高雄市,104
2017,50,0-6,台北市,93
2017,50,0-6,台中市,60
2017,50,0-6,台南市,51
2017,50,0-6,台東縣,6
2017,50,0-6,雲林縣,21
2017,50,0-6,基隆市,7
2017,50,13-18,嘉義市,10
2017,50,13-18,嘉義縣,4
2017,50,13-18,桃園市,15
2017,50,13-18,屏東縣,18
2017,50,13-18,南投縣,6
2017,50,13-18,彰化縣,26
2017,50,13-18,澎湖縣,3
2017,50,13-18,宜蘭縣,5
2017,50,13-18,新北市,28
2017,50,13-18,新竹市,9
2017,50,13-18,新竹縣,5
2017,50,13-18,花蓮縣,5
2017,50,13-18,金門縣,1
2017,50,13-18,苗栗縣,10
2017,50,13-18,高雄市,49
2017,50,13-18,台北市,46
2017,50,13-18,台中市,24
2017,50,13-18,台南市,23
2017,50,13-18,台東縣,5
2017,50,13-18,雲林縣,10
2017,50,13-18,基隆市,2
2017,50,19-64,嘉義市,56
2017,50,19-64,嘉義縣,35
2017,50,19-64,連江縣,3
2017,50,19-64,桃園市,152
2017,50,19-64,屏東縣,135
2017,50,19-64,南投縣,49
2017,50,19-64,彰化縣,104
2017,50,19-64,澎湖縣,4
2017,50,19-64,宜蘭縣,36
2017,50,19-64,新北市,233
2017,50,19-64,新竹市,105
2017,50,19-64,新竹縣,47
2017,50,19-64,花蓮縣,42
2017,50,19-64,金門縣,13
2017,50,19-64,苗栗縣,70
2017,50,19-64,高雄市,357
2017,50,19-64,台北市,334
2017,50,19-64,台中市,291
2017,50,19-64,台南市,183
2017,50,19-64,台東縣,15
2017,50,19-64,雲林縣,59
2017,50,19-64,基隆市,62
2017,50,65+,嘉義市,4
2017,50,65+,嘉義縣,12
2017,50,65+,桃園市,22
2017,50,65+,屏東縣,22
2017,50,65+,南投縣,15
2017,50,65+,彰化縣,13
2017,50,65+,澎湖縣,7
2017,50,65+,宜蘭縣,4
2017,50,65+,新北市,33
2017,50,65+,新竹市,11
2017,50,65+,新竹縣,8
2017,50,65+,花蓮縣,11
2017,50,65+,苗栗縣,7
2017,50,65+,高雄市,73
2017,50,65+,台北市,92
2017,50,65+,台中市,51
2017,50,65+,台南市,35
2017,50,65+,台東縣,5
2017,50,65+,雲林縣,15
2017,50,65+,基隆市,14
2017,50,7-12,嘉義市,8
2017,50,7-12,嘉義縣,4
2017,50,7-12,桃園市,12
2017,50,7-12,屏東縣,2
2017,50,7-12,南投縣,2
2017,50,7-12,彰化縣,17
2017,50,7-12,宜蘭縣,5
2017,50,7-12,新北市,17
2017,50,7-12,新竹市,9
2017,50,7-12,新竹縣,2
2017,50,7-12,花蓮縣,4
2017,50,7-12,金門縣,1
2017,50,7-12,苗栗縣,3
2017,50,7-12,高雄市,35
2017,50,7-12,台北市,35
2017,50,7-12,台中市,24
2017,50,7-12,台南市,15
2017,50,7-12,台東縣,4
2017,50,7-12,雲林縣,14
2017,50,7-12,基隆市,4
2017,51,0-6,嘉義市,27
2017,51,0-6,嘉義縣,12
2017,51,0-6,連江縣,1
2017,51,0-6,桃園市,37
2017,51,0-6,屏東縣,34
2017,51,0-6,南投縣,5
2017,51,0-6,彰化縣,56
2017,51,0-6,澎湖縣,3
2017,51,0-6,宜蘭縣,10
2017,51,0-6,新北市,46
2017,51,0-6,新竹市,39
2017,51,0-6,新竹縣,7
2017,51,0-6,花蓮縣,8
2017,51,0-6,金門縣,3
2017,51,0-6,苗栗縣,12
2017,51,0-6,高雄市,126
2017,51,0-6,台北市,111
2017,51,0-6,台中市,80
2017,51,0-6,台南市,58
2017,51,0-6,台東縣,21
2017,51,0-6,雲林縣,28
2017,51,0-6,基隆市,11
2017,51,13-18,嘉義市,8
2017,51,13-18,嘉義縣,4
2017,51,13-18,桃園市,17
2017,51,13-18,屏東縣,19
2017,51,13-18,南投縣,8
2017,51,13-18,彰化縣,13
2017,51,13-18,澎湖縣,1
2017,51,13-18,宜蘭縣,8
2017,51,13-18,新北市,27
2017,51,13-18,新竹市,11
2017,51,13-18,新竹縣,7
2017,51,13-18,花蓮縣,2
2017,51,13-18,金門縣,1
2017,51,13-18,苗栗縣,11
2017,51,13-18,高雄市,41
2017,51,13-18,台北市,39
2017,51,13-18,台中市,37
2017,51,13-18,台南市,24
2017,51,13-18,台東縣,4
2017,51,13-18,雲林縣,13
2017,51,13-18,基隆市,10
2017,51,19-64,嘉義市,44
2017,51,19-64,嘉義縣,23
2017,51,19-64,連江縣,3
2017,51,19-64,桃園市,182
2017,51,19-64,屏東縣,160
2017,51,19-64,南投縣,62
2017,51,19-64,彰化縣,118
2017,51,19-64,澎湖縣,9
2017,51,19-64,宜蘭縣,45
2017,51,19-64,新北市,236
2017,51,19-64,新竹市,102
2017,51,19-64,新竹縣,50
2017,51,19-64,花蓮縣,35
2017,51,19-64,金門縣,4
2017,51,19-64,苗栗縣,46
2017,51,19-64,高雄市,329
2017,51,19-64,台北市,331
2017,51,19-64,台中市,328
2017,51,19-64,台南市,155
2017,51,19-64,台東縣,15
2017,51,19-64,雲林縣,57
2017,51,19-64,基隆市,53
2017,51,65+,嘉義市,12
2017,51,65+,嘉義縣,10
2017,51,65+,桃園市,36
2017,51,65+,屏東縣,29
2017,51,65+,南投縣,11
2017,51,65+,彰化縣,14
2017,51,65+,澎湖縣,1
2017,51,65+,宜蘭縣,11
2017,51,65+,新北市,45
2017,51,65+,新竹市,16
2017,51,65+,新竹縣,6
2017,51,65+,花蓮縣,8
2017,51,65+,金門縣,1
2017,51,65+,苗栗縣,11
2017,51,65+,高雄市,56
2017,51,65+,台北市,90
2017,51,65+,台中市,47
2017,51,65+,台南市,39
2017,51,65+,台東縣,5
2017,51,65+,雲林縣,8
2017,51,65+,基隆市,10
2017,51,7-12,嘉義市,7
2017,51,7-12,嘉義縣,2
2017,51,7-12,桃園市,18
2017,51,7-12,屏東縣,9
2017,51,7-12,南投縣,6
2017,51,7-12,彰化縣,13
2017,51,7-12,宜蘭縣,4
2017,51,7-12,新北市,16
2017,51,7-12,新竹市,8
2017,51,7-12,新竹縣,2
2017,51,7-12,花蓮縣,1
2017,51,7-12,金門縣,1
2017,51,7-12,苗栗縣,4
2017,51,7-12,高雄市,44
2017,51,7-12,台北市,40
2017,51,7-12,台中市,28
2017,51,7-12,台南市,28
2017,51,7-12,台東縣,2
2017,51,7-12,雲林縣,11
2017,51,7-12,基隆市,2
2017,52,0-6,嘉義市,36
2017,52,0-6,嘉義縣,9
2017,52,0-6,連江縣,2
2017,52,0-6,桃園市,62
2017,52,0-6,屏東縣,32
2017,52,0-6,南投縣,14
2017,52,0-6,彰化縣,53
2017,52,0-6,澎湖縣,1
2017,52,0-6,宜蘭縣,11
2017,52,0-6,新北市,41
2017,52,0-6,新竹市,44
2017,52,0-6,新竹縣,3
2017,52,0-6,花蓮縣,12
2017,52,0-6,金門縣,3
2017,52,0-6,苗栗縣,13
2017,52,0-6,高雄市,119
2017,52,0-6,台北市,126
2017,52,0-6,台中市,94
2017,52,0-6,台南市,57
2017,52,0-6,台東縣,8
2017,52,0-6,雲林縣,27
2017,52,0-6,基隆市,9
2017,52,13-18,嘉義市,8
2017,52,13-18,嘉義縣,7
2017,52,13-18,桃園市,26
2017,52,13-18,屏東縣,18
2017,52,13-18,南投縣,10
2017,52,13-18,彰化縣,17
2017,52,13-18,宜蘭縣,4
2017,52,13-18,新北市,25
2017,52,13-18,新竹市,7
2017,52,13-18,新竹縣,5
2017,52,13-18,花蓮縣,8
2017,52,13-18,苗栗縣,4
2017,52,13-18,高雄市,61
2017,52,13-18,台北市,49
2017,52,13-18,台中市,55
2017,52,13-18,台南市,26
2017,52,13-18,台東縣,3
2017,52,13-18,雲林縣,18
2017,52,13-18,基隆市,11
2017,52,19-64,嘉義市,53
2017,52,19-64,嘉義縣,30
2017,52,19-64,連江縣,4
2017,52,19-64,桃園市,214
2017,52,19-64,屏東縣,153
2017,52,19-64,南投縣,68
2017,52,19-64,彰化縣,129
2017,52,19-64,澎湖縣,6
2017,52,19-64,宜蘭縣,50
2017,52,19-64,新北市,285
2017,52,19-64,新竹市,119
2017,52,19-64,新竹縣,45
2017,52,19-64,花蓮縣,51
2017,52,19-64,金門縣,4
2017,52,19-64,苗栗縣,75
2017,52,19-64,高雄市,401
2017,52,19-64,台北市,420
2017,52,19-64,台中市,375
2017,52,19-64,台南市,211
2017,52,19-64,台東縣,19
2017,52,19-64,雲林縣,75
2017,52,19-64,基隆市,68
2017,52,65+,嘉義市,13
2017,52,65+,嘉義縣,13
2017,52,65+,桃園市,21
2017,52,65+,屏東縣,25
2017,52,65+,南投縣,14
2017,52,65+,彰化縣,22
2017,52,65+,澎湖縣,1
2017,52,65+,宜蘭縣,10
2017,52,65+,新北市,40
2017,52,65+,新竹市,13
2017,52,65+,新竹縣,9
2017,52,65+,花蓮縣,15
2017,52,65+,苗栗縣,17
2017,52,65+,高雄市,67
2017,52,65+,台北市,96
2017,52,65+,台中市,46
2017,52,65+,台南市,27
2017,52,65+,台東縣,5
2017,52,65+,雲林縣,20
2017,52,65+,基隆市,17
2017,52,7-12,嘉義市,11
2017,52,7-12,嘉義縣,6
2017,52,7-12,桃園市,20
2017,52,7-12,屏東縣,11
2017,52,7-12,南投縣,5
2017,52,7-12,彰化縣,20
2017,52,7-12,澎湖縣,1
2017,52,7-12,宜蘭縣,1
2017,52,7-12,新北市,20
2017,52,7-12,新竹市,11
2017,52,7-12,新竹縣,1
2017,52,7-12,花蓮縣,3
2017,52,7-12,苗栗縣,5
2017,52,7-12,高雄市,59
2017,52,7-12,台北市,47
2017,52,7-12,台中市,16
2017,52,7-12,台南市,26
2017,52,7-12,台東縣,5
2017,52,7-12,雲林縣,9
2017,52,7-12,基隆市,6
2018,01,0-6,嘉義市,33
2018,01,0-6,嘉義縣,8
2018,01,0-6,桃園市,63
2018,01,0-6,屏東縣,39
2018,01,0-6,南投縣,15
2018,01,0-6,彰化縣,63
2018,01,0-6,澎湖縣,1
2018,01,0-6,宜蘭縣,13
2018,01,0-6,新北市,58
2018,01,0-6,新竹市,58
2018,01,0-6,新竹縣,8
2018,01,0-6,花蓮縣,15
2018,01,0-6,苗栗縣,11
2018,01,0-6,高雄市,137
2018,01,0-6,台北市,153
2018,01,0-6,台中市,87
2018,01,0-6,台南市,71
2018,01,0-6,台東縣,11
2018,01,0-6,雲林縣,47
2018,01,0-6,基隆市,19
2018,01,13-18,嘉義市,15
2018,01,13-18,嘉義縣,8
2018,01,13-18,連江縣,1
2018,01,13-18,桃園市,21
2018,01,13-18,屏東縣,42
2018,01,13-18,南投縣,12
2018,01,13-18,彰化縣,22
2018,01,13-18,澎湖縣,1
2018,01,13-18,宜蘭縣,15
2018,01,13-18,新北市,44
2018,01,13-18,新竹市,14
2018,01,13-18,新竹縣,5
2018,01,13-18,花蓮縣,8
2018,01,13-18,苗栗縣,19
2018,01,13-18,高雄市,91
2018,01,13-18,台北市,74
2018,01,13-18,台中市,47
2018,01,13-18,台南市,40
2018,01,13-18,台東縣,7
2018,01,13-18,雲林縣,15
2018,01,13-18,基隆市,6
2018,01,19-64,嘉義市,79
2018,01,19-64,嘉義縣,44
2018,01,19-64,連江縣,7
2018,01,19-64,桃園市,225
2018,01,19-64,屏東縣,226
2018,01,19-64,南投縣,98
2018,01,19-64,彰化縣,134
2018,01,19-64,澎湖縣,15
2018,01,19-64,宜蘭縣,62
2018,01,19-64,新北市,353
2018,01,19-64,新竹市,107
2018,01,19-64,新竹縣,77
2018,01,19-64,花蓮縣,45
2018,01,19-64,苗栗縣,67
2018,01,19-64,高雄市,591
2018,01,19-64,台北市,529
2018,01,19-64,台中市,429
2018,01,19-64,台南市,256
2018,01,19-64,台東縣,24
2018,01,19-64,雲林縣,67
2018,01,19-64,基隆市,70
2018,01,65+,嘉義市,12
2018,01,65+,嘉義縣,12
2018,01,65+,桃園市,39
2018,01,65+,屏東縣,27
2018,01,65+,南投縣,12
2018,01,65+,彰化縣,19
2018,01,65+,宜蘭縣,12
2018,01,65+,新北市,50
2018,01,65+,新竹市,16
2018,01,65+,新竹縣,9
2018,01,65+,花蓮縣,12
2018,01,65+,苗栗縣,8
2018,01,65+,高雄市,77
2018,01,65+,台北市,107
2018,01,65+,台中市,42
2018,01,65+,台南市,42
2018,01,65+,台東縣,5
2018,01,65+,雲林縣,19
2018,01,65+,基隆市,10
2018,01,7-12,嘉義市,13
2018,01,7-12,嘉義縣,11
2018,01,7-12,桃園市,21
2018,01,7-12,屏東縣,10
2018,01,7-12,南投縣,11
2018,01,7-12,彰化縣,28
2018,01,7-12,澎湖縣,1
2018,01,7-12,宜蘭縣,1
2018,01,7-12,新北市,33
2018,01,7-12,新竹市,19
2018,01,7-12,新竹縣,4
2018,01,7-12,花蓮縣,6
2018,01,7-12,苗栗縣,13
2018,01,7-12,高雄市,57
2018,01,7-12,台北市,45
2018,01,7-12,台中市,30
2018,01,7-12,台南市,32
2018,01,7-12,台東縣,7
2018,01,7-12,雲林縣,10
2018,01,7-12,基隆市,10
2018,02,0-6,嘉義市,38
2018,02,0-6,嘉義縣,7
2018,02,0-6,連江縣,1
2018,02,0-6,桃園市,46
2018,02,0-6,屏東縣,34
2018,02,0-6,南投縣,14
2018,02,0-6,彰化縣,47
2018,02,0-6,宜蘭縣,6
2018,02,0-6,新北市,52
2018,02,0-6,新竹市,50
2018,02,0-6,新竹縣,3
2018,02,0-6,花蓮縣,14
2018,02,0-6,金門縣,4
2018,02,0-6,苗栗縣,7
2018,02,0-6,高雄市,121
2018,02,0-6,台北市,122
2018,02,0-6,台中市,65
2018,02,0-6,台南市,77
2018,02,0-6,台東縣,9
2018,02,0-6,雲林縣,33
2018,02,0-6,基隆市,11
2018,02,13-18,嘉義市,15
2018,02,13-18,嘉義縣,9
2018,02,13-18,桃園市,26
2018,02,13-18,屏東縣,21
2018,02,13-18,南投縣,10
2018,02,13-18,彰化縣,18
2018,02,13-18,宜蘭縣,9
2018,02,13-18,新北市,28
2018,02,13-18,新竹市,10
2018,02,13-18,新竹縣,5
2018,02,13-18,花蓮縣,7
2018,02,13-18,金門縣,1
2018,02,13-18,苗栗縣,11
2018,02,13-18,高雄市,63
2018,02,13-18,台北市,50
2018,02,13-18,台中市,28
2018,02,13-18,台南市,26
2018,02,13-18,台東縣,5
2018,02,13-18,雲林縣,21
2018,02,13-18,基隆市,17
2018,02,19-64,嘉義市,75
2018,02,19-64,嘉義縣,46
2018,02,19-64,連江縣,5
2018,02,19-64,桃園市,208
2018,02,19-64,屏東縣,156
2018,02,19-64,南投縣,70
2018,02,19-64,彰化縣,101
2018,02,19-64,澎湖縣,11
2018,02,19-64,宜蘭縣,46
2018,02,19-64,新北市,301
2018,02,19-64,新竹市,103
2018,02,19-64,新竹縣,48
2018,02,19-64,花蓮縣,49
2018,02,19-64,金門縣,10
2018,02,19-64,苗栗縣,42
2018,02,19-64,高雄市,386
2018,02,19-64,台北市,411
2018,02,19-64,台中市,380
2018,02,19-64,台南市,210
2018,02,19-64,台東縣,14
2018,02,19-64,雲林縣,89
2018,02,19-64,基隆市,60
2018,02,65+,嘉義市,9
2018,02,65+,嘉義縣,15
2018,02,65+,桃園市,43
2018,02,65+,屏東縣,20
2018,02,65+,南投縣,16
2018,02,65+,彰化縣,17
2018,02,65+,澎湖縣,1
2018,02,65+,宜蘭縣,5
2018,02,65+,新北市,40
2018,02,65+,新竹市,23
2018,02,65+,新竹縣,8
2018,02,65+,花蓮縣,10
2018,02,65+,金門縣,2
2018,02,65+,苗栗縣,7
2018,02,65+,高雄市,50
2018,02,65+,台北市,98
2018,02,65+,台中市,42
2018,02,65+,台南市,35
2018,02,65+,台東縣,3
2018,02,65+,雲林縣,16
2018,02,65+,基隆市,12
2018,02,7-12,嘉義市,8
2018,02,7-12,嘉義縣,3
2018,02,7-12,桃園市,20
2018,02,7-12,屏東縣,22
2018,02,7-12,南投縣,9
2018,02,7-12,彰化縣,11
2018,02,7-12,澎湖縣,1
2018,02,7-12,宜蘭縣,2
2018,02,7-12,新北市,16
2018,02,7-12,新竹市,18
2018,02,7-12,新竹縣,2
2018,02,7-12,花蓮縣,1
2018,02,7-12,苗栗縣,6
2018,02,7-12,高雄市,51
2018,02,7-12,台北市,38
2018,02,7-12,台中市,25
2018,02,7-12,台南市,19
2018,02,7-12,台東縣,1
2018,02,7-12,雲林縣,16
2018,02,7-12,基隆市,5
2018,03,0-6,嘉義市,28
2018,03,0-6,嘉義縣,11
2018,03,0-6,連江縣,1
2018,03,0-6,桃園市,63
2018,03,0-6,屏東縣,29
2018,03,0-6,南投縣,12
2018,03,0-6,彰化縣,58
2018,03,0-6,澎湖縣,4
2018,03,0-6,宜蘭縣,7
2018,03,0-6,新北市,54
2018,03,0-6,新竹市,50
2018,03,0-6,新竹縣,4
2018,03,0-6,花蓮縣,10
2018,03,0-6,金門縣,7
2018,03,0-6,苗栗縣,10
2018,03,0-6,高雄市,95
2018,03,0-6,台北市,111
2018,03,0-6,台中市,80
2018,03,0-6,台南市,74
2018,03,0-6,台東縣,8
2018,03,0-6,雲林縣,47
2018,03,0-6,基隆市,19
2018,03,13-18,嘉義市,16
2018,03,13-18,嘉義縣,8
2018,03,13-18,桃園市,29
2018,03,13-18,屏東縣,50
2018,03,13-18,南投縣,20
2018,03,13-18,彰化縣,18
2018,03,13-18,宜蘭縣,7
2018,03,13-18,新北市,45
2018,03,13-18,新竹市,11
2018,03,13-18,新竹縣,5
2018,03,13-18,花蓮縣,10
2018,03,13-18,金門縣,1
2018,03,13-18,苗栗縣,6
2018,03,13-18,高雄市,58
2018,03,13-18,台北市,58
2018,03,13-18,台中市,60
2018,03,13-18,台南市,27
2018,03,13-18,台東縣,2
2018,03,13-18,雲林縣,22
2018,03,13-18,基隆市,9
2018,03,19-64,嘉義市,98
2018,03,19-64,嘉義縣,51
2018,03,19-64,連江縣,6
2018,03,19-64,桃園市,329
2018,03,19-64,屏東縣,216
2018,03,19-64,南投縣,91
2018,03,19-64,彰化縣,152
2018,03,19-64,澎湖縣,9
2018,03,19-64,宜蘭縣,74
2018,03,19-64,新北市,412
2018,03,19-64,新竹市,137
2018,03,19-64,新竹縣,65
2018,03,19-64,花蓮縣,72
2018,03,19-64,金門縣,23
2018,03,19-64,苗栗縣,81
2018,03,19-64,高雄市,501
2018,03,19-64,台北市,570
2018,03,19-64,台中市,484
2018,03,19-64,台南市,266
2018,03,19-64,台東縣,24
2018,03,19-64,雲林縣,87
2018,03,19-64,基隆市,66
2018,03,65+,嘉義市,7
2018,03,65+,嘉義縣,11
2018,03,65+,桃園市,43
2018,03,65+,屏東縣,34
2018,03,65+,南投縣,11
2018,03,65+,彰化縣,22
2018,03,65+,澎湖縣,1
2018,03,65+,宜蘭縣,10
2018,03,65+,新北市,51
2018,03,65+,新竹市,28
2018,03,65+,新竹縣,6
2018,03,65+,花蓮縣,15
2018,03,65+,金門縣,3
2018,03,65+,苗栗縣,10
2018,03,65+,高雄市,78
2018,03,65+,台北市,107
2018,03,65+,台中市,63
2018,03,65+,台南市,53
2018,03,65+,台東縣,6
2018,03,65+,雲林縣,22
2018,03,65+,基隆市,9
2018,03,7-12,嘉義市,20
2018,03,7-12,嘉義縣,6
2018,03,7-12,桃園市,29
2018,03,7-12,屏東縣,16
2018,03,7-12,南投縣,7
2018,03,7-12,彰化縣,24
2018,03,7-12,澎湖縣,1
2018,03,7-12,宜蘭縣,7
2018,03,7-12,新北市,23
2018,03,7-12,新竹市,22
2018,03,7-12,新竹縣,2
2018,03,7-12,花蓮縣,5
2018,03,7-12,金門縣,4
2018,03,7-12,苗栗縣,5
2018,03,7-12,高雄市,74
2018,03,7-12,台北市,47
2018,03,7-12,台中市,35
2018,03,7-12,台南市,30
2018,03,7-12,台東縣,4
2018,03,7-12,雲林縣,16
2018,03,7-12,基隆市,16
2018,04,0-6,嘉義市,34
2018,04,0-6,嘉義縣,11
2018,04,0-6,連江縣,1
2018,04,0-6,桃園市,56
2018,04,0-6,屏東縣,31
2018,04,0-6,南投縣,17
2018,04,0-6,彰化縣,77
2018,04,0-6,澎湖縣,1
2018,04,0-6,宜蘭縣,10
2018,04,0-6,新北市,64
2018,04,0-6,新竹市,40
2018,04,0-6,新竹縣,4
2018,04,0-6,花蓮縣,18
2018,04,0-6,金門縣,7
2018,04,0-6,苗栗縣,14
2018,04,0-6,高雄市,136
2018,04,0-6,台北市,121
2018,04,0-6,台中市,127
2018,04,0-6,台南市,74
2018,04,0-6,台東縣,4
2018,04,0-6,雲林縣,54
2018,04,0-6,基隆市,12
2018,04,13-18,嘉義市,22
2018,04,13-18,嘉義縣,6
2018,04,13-18,桃園市,32
2018,04,13-18,屏東縣,41
2018,04,13-18,南投縣,20
2018,04,13-18,彰化縣,29
2018,04,13-18,澎湖縣,2
2018,04,13-18,宜蘭縣,9
2018,04,13-18,新北市,49
2018,04,13-18,新竹市,15
2018,04,13-18,新竹縣,5
2018,04,13-18,花蓮縣,5
2018,04,13-18,金門縣,4
2018,04,13-18,苗栗縣,13
2018,04,13-18,高雄市,80
2018,04,13-18,台北市,68
2018,04,13-18,台中市,83
2018,04,13-18,台南市,38
2018,04,13-18,台東縣,5
2018,04,13-18,雲林縣,16
2018,04,13-18,基隆市,11
2018,04,19-64,嘉義市,98
2018,04,19-64,嘉義縣,50
2018,04,19-64,連江縣,3
2018,04,19-64,桃園市,319
2018,04,19-64,屏東縣,243
2018,04,19-64,南投縣,119
2018,04,19-64,彰化縣,167
2018,04,19-64,澎湖縣,11
2018,04,19-64,宜蘭縣,83
2018,04,19-64,新北市,459
2018,04,19-64,新竹市,178
2018,04,19-64,新竹縣,59
2018,04,19-64,花蓮縣,66
2018,04,19-64,金門縣,29
2018,04,19-64,苗栗縣,61
2018,04,19-64,高雄市,560
2018,04,19-64,台北市,543
2018,04,19-64,台中市,535
2018,04,19-64,台南市,328
2018,04,19-64,台東縣,26
2018,04,19-64,雲林縣,83
2018,04,19-64,基隆市,85
2018,04,65+,嘉義市,13
2018,04,65+,嘉義縣,16
2018,04,65+,桃園市,51
2018,04,65+,屏東縣,44
2018,04,65+,南投縣,19
2018,04,65+,彰化縣,17
2018,04,65+,澎湖縣,3
2018,04,65+,宜蘭縣,7
2018,04,65+,新北市,60
2018,04,65+,新竹市,17
2018,04,65+,新竹縣,11
2018,04,65+,花蓮縣,5
2018,04,65+,金門縣,5
2018,04,65+,苗栗縣,10
2018,04,65+,高雄市,75
2018,04,65+,台北市,110
2018,04,65+,台中市,72
2018,04,65+,台南市,60
2018,04,65+,台東縣,2
2018,04,65+,雲林縣,20
2018,04,65+,基隆市,24
2018,04,7-12,嘉義市,17
2018,04,7-12,嘉義縣,4
2018,04,7-12,桃園市,43
2018,04,7-12,屏東縣,18
2018,04,7-12,南投縣,14
2018,04,7-12,彰化縣,31
2018,04,7-12,澎湖縣,2
2018,04,7-12,宜蘭縣,12
2018,04,7-12,新北市,32
2018,04,7-12,新竹市,27
2018,04,7-12,新竹縣,4
2018,04,7-12,花蓮縣,5
2018,04,7-12,金門縣,6
2018,04,7-12,苗栗縣,3
2018,04,7-12,高雄市,76
2018,04,7-12,台北市,56
2018,04,7-12,台中市,53
2018,04,7-12,台南市,41
2018,04,7-12,台東縣,4
2018,04,7-12,雲林縣,27
2018,04,7-12,基隆市,18
2018,05,0-6,嘉義市,28
2018,05,0-6,嘉義縣,15
2018,05,0-6,桃園市,71
2018,05,0-6,屏東縣,26
2018,05,0-6,南投縣,18
2018,05,0-6,彰化縣,54
2018,05,0-6,宜蘭縣,12
2018,05,0-6,新北市,35
2018,05,0-6,新竹市,50
2018,05,0-6,新竹縣,2
2018,05,0-6,花蓮縣,12
2018,05,0-6,金門縣,4
2018,05,0-6,苗栗縣,10
2018,05,0-6,高雄市,138
2018,05,0-6,台北市,143
2018,05,0-6,台中市,87
2018,05,0-6,台南市,62
2018,05,0-6,台東縣,12
2018,05,0-6,雲林縣,49
2018,05,0-6,基隆市,11
2018,05,13-18,嘉義市,20
2018,05,13-18,嘉義縣,9
2018,05,13-18,桃園市,32
2018,05,13-18,屏東縣,32
2018,05,13-18,南投縣,14
2018,05,13-18,彰化縣,24
2018,05,13-18,澎湖縣,1
2018,05,13-18,宜蘭縣,18
2018,05,13-18,新北市,36
2018,05,13-18,新竹市,15
2018,05,13-18,新竹縣,5
2018,05,13-18,花蓮縣,11
2018,05,13-18,金門縣,2
2018,05,13-18,苗栗縣,7
2018,05,13-18,高雄市,60
2018,05,13-18,台北市,67
2018,05,13-18,台中市,68
2018,05,13-18,台南市,57
2018,05,13-18,台東縣,3
2018,05,13-18,雲林縣,12
2018,05,13-18,基隆市,9
2018,05,19-64,嘉義市,113
2018,05,19-64,嘉義縣,56
2018,05,19-64,連江縣,6
2018,05,19-64,桃園市,269
2018,05,19-64,屏東縣,179
2018,05,19-64,南投縣,99
2018,05,19-64,彰化縣,139
2018,05,19-64,澎湖縣,11
2018,05,19-64,宜蘭縣,84
2018,05,19-64,新北市,376
2018,05,19-64,新竹市,133
2018,05,19-64,新竹縣,59
2018,05,19-64,花蓮縣,57
2018,05,19-64,金門縣,21
