確定病名,研判年份,研判週別,縣市,鄉鎮,性別,是否為境外移入,年齡層,確定病例數,縣市別代碼,鄉鎮別代碼
0749,2005,23,桃園市,龍潭區,M,0,1,1,68000,68000090
0749,2005,24,彰化縣,和美鎮,F,0,1,1,10007,10007030
0749,2005,24,嘉義縣,溪口鄉,M,0,2,1,10010,10010060
0749,2005,24,嘉義市,東區,M,0,1,1,10020,10020010
0749,2005,24,台北市,中山區,M,0,0,1,63000,63000040
0749,2005,24,高雄市,前鎮區,M,0,3,1,64000,64000090
0749,2005,24,高雄市,橋頭區,M,0,0,1,64000,64000200
0749,2005,24,新北市,三重區,M,0,0,1,65000,65000020
0749,2005,24,新北市,新莊區,M,0,2,1,65000,65000050
0749,2005,24,新北市,淡水區,M,0,2,1,65000,65000100
0749,2005,24,桃園市,大園區,M,0,2,1,68000,68000060
0749,2005,24,桃園市,桃園區,F,0,0,1,68000,68000010
0749,2005,25,苗栗縣,竹南鎮,F,0,0,1,10005,10005040
0749,2005,25,雲林縣,台西鄉,M,0,2,1,10009,10009160
0749,2005,25,嘉義縣,新港鄉,F,0,0,1,10010,10010070
0749,2005,25,澎湖縣,馬公市,M,0,2,2,10016,10016010
0749,2005,25,嘉義市,東區,F,0,0,1,10020,10020010
0749,2005,25,高雄市,美濃區,M,0,4,1,64000,64000310
0749,2005,25,新北市,板橋區,F,0,0,1,65000,65000010
0749,2005,25,台中市,東勢區,M,0,1,1,66000,66000100
0749,2005,25,台中市,烏日區,M,0,1,1,66000,66000230
0749,2005,25,台中市,西屯區,M,0,2,1,66000,66000060
0749,2005,25,台南市,善化區,F,0,1,1,67000,67000190
0749,2005,25,台南市,安定區,F,0,0,1,67000,67000210
0749,2005,25,台南市,白河區,M,0,1,1,67000,67000030
0749,2005,25,桃園市,平鎮區,F,0,2,1,68000,68000100
0749,2005,26,新竹縣,關西鎮,F,0,5~9,1,10004,10004040
0749,2005,26,新北市,三重區,M,0,0,1,65000,65000020
0749,2005,26,新北市,中和區,F,0,0,1,65000,65000030
0749,2005,26,新北市,淡水區,M,0,0,1,65000,65000100
0749,2005,26,台中市,大甲區,M,0,2,1,66000,66000110
0749,2005,26,台中市,沙鹿區,F,0,0,1,66000,66000130
0749,2005,26,台南市,後壁區,M,0,3,1,67000,67000050
0749,2005,26,桃園市,大溪區,F,0,1,1,68000,68000030
0749,2005,26,桃園市,平鎮區,M,0,1,1,68000,68000100
0749,2005,26,桃園市,桃園區,M,0,5~9,1,68000,68000010
0749,2005,26,桃園市,楊梅區,M,0,2,1,68000,68000040
0749,2005,27,苗栗縣,頭份市,M,0,0,1,10005,10005050
0749,2005,27,彰化縣,埔鹽鄉,M,0,0,1,10007,10007140
0749,2005,27,澎湖縣,馬公市,M,0,0,1,10016,10016010
0749,2005,27,台北市,中山區,M,0,3,1,63000,63000040
0749,2005,27,台北市,中正區,M,0,0,1,63000,63000050
0749,2005,27,台北市,大同區,M,0,2,1,63000,63000060
0749,2005,27,台北市,文山區,M,0,5~9,1,63000,63000080
0749,2005,27,新北市,中和區,F,0,0,1,65000,65000030
0749,2005,27,新北市,板橋區,F,0,0,1,65000,65000010
0749,2005,27,新北市,汐止區,F,0,0,1,65000,65000110
0749,2005,27,台中市,北屯區,M,0,1,1,66000,66000080
0749,2005,27,桃園市,新屋區,F,0,4,1,68000,68000110
