年,週,年齡別,縣市,手足口病急診就診人次,縣市別代碼
2012,18,1~3,台東縣,3,10014
2012,18,1~3,雲林縣,1,10009
2012,18,1~3,基隆市,4,10017
2012,18,4~6,嘉義市,6,10020
2012,18,4~6,嘉義縣,2,10010
2012,18,4~6,桃園市,4,68000
2012,18,4~6,屏東縣,1,10013
2012,18,4~6,彰化縣,4,10007
2012,18,4~6,宜蘭縣,4,10002
2012,18,4~6,新北市,13,65000
2012,18,4~6,新竹市,10,10018
2012,18,4~6,花蓮縣,1,10015
2012,18,4~6,苗栗縣,3,10005
2012,18,4~6,高雄市,14,64000
2012,18,4~6,台北市,37,63000
2012,18,4~6,台中市,12,66000
2012,18,4~6,台南市,14,67000
2012,18,4~6,雲林縣,1,10009
2012,18,4~6,基隆市,6,10017
2012,18,7~15,嘉義市,1,10020
2012,18,7~15,桃園市,7,68000
2012,18,7~15,屏東縣,2,10013
2012,18,7~15,南投縣,1,10008
2012,18,7~15,彰化縣,2,10007
2012,18,7~15,宜蘭縣,1,10002
2012,18,7~15,新北市,13,65000
2012,18,7~15,新竹市,4,10018
2012,18,7~15,新竹縣,2,10004
2012,18,7~15,苗栗縣,1,10005
2012,18,7~15,高雄市,13,64000
2012,18,7~15,台北市,32,63000
2012,18,7~15,台中市,8,66000
2012,18,7~15,台南市,3,67000
2012,18,7~15,雲林縣,1,10009
2012,18,7~15,基隆市,2,10017
2012,19,0,桃園市,2,68000
2012,19,0,彰化縣,1,10007
2012,19,0,新北市,8,65000
2012,19,0,新竹市,1,10018
2012,19,0,高雄市,5,64000
2012,19,0,台北市,2,63000
2012,19,0,台中市,5,66000
2012,19,0,台南市,1,67000
2012,19,0,基隆市,3,10017
2012,19,16+,桃園市,1,68000
2012,19,16+,新北市,2,65000
2012,19,16+,高雄市,1,64000
2012,19,16+,台北市,2,63000
2012,19,1~3,嘉義市,5,10020
2012,19,1~3,嘉義縣,4,10010
2012,19,1~3,桃園市,20,68000
2012,19,1~3,屏東縣,2,10013
2012,19,1~3,南投縣,1,10008
2012,19,1~3,彰化縣,5,10007
2012,19,1~3,宜蘭縣,6,10002
2012,19,1~3,新北市,23,65000
2012,19,1~3,新竹市,13,10018
2012,19,1~3,新竹縣,4,10004
2012,19,1~3,花蓮縣,2,10015
2012,19,1~3,苗栗縣,2,10005
2012,19,1~3,高雄市,44,64000
2012,19,1~3,台北市,45,63000
2012,19,1~3,台中市,23,66000
2012,19,1~3,台南市,19,67000
2012,19,1~3,台東縣,3,10014
2012,19,1~3,基隆市,6,10017
2012,19,4~6,嘉義市,3,10020
2012,19,4~6,桃園市,13,68000
2012,19,4~6,屏東縣,1,10013
2012,19,4~6,南投縣,1,10008
2012,19,4~6,彰化縣,3,10007
2012,19,4~6,宜蘭縣,3,10002
2012,19,4~6,新北市,15,65000
2012,19,4~6,新竹市,12,10018
2012,19,4~6,花蓮縣,1,10015
2012,19,4~6,高雄市,18,64000
2012,19,4~6,台北市,22,63000
2012,19,4~6,台中市,15,66000
2012,19,4~6,台南市,14,67000
2012,19,4~6,台東縣,2,10014
2012,19,4~6,雲林縣,2,10009
2012,19,4~6,基隆市,6,10017
2012,19,7~15,嘉義市,1,10020
2012,19,7~15,桃園市,3,68000
2012,19,7~15,屏東縣,3,10013
2012,19,7~15,宜蘭縣,3,10002
2012,19,7~15,新北市,11,65000
2012,19,7~15,新竹市,4,10018
2012,19,7~15,高雄市,18,64000
2012,19,7~15,台北市,28,63000
2012,19,7~15,台中市,5,66000
2012,19,7~15,台南市,8,67000
2012,19,7~15,台東縣,3,10014
2012,19,7~15,雲林縣,2,10009
2012,19,7~15,基隆市,5,10017
2012,20,0,嘉義市,3,10020
2012,20,0,桃園市,4,68000
2012,20,0,屏東縣,2,10013
2012,20,0,彰化縣,3,10007
2012,20,0,新北市,3,65000
2012,20,0,新竹市,4,10018
2012,20,0,花蓮縣,1,10015
2012,20,0,苗栗縣,1,10005
2012,20,0,高雄市,7,64000
2012,20,0,台北市,6,63000
2012,20,0,台中市,7,66000
2012,20,0,雲林縣,1,10009
2012,20,0,基隆市,1,10017
2012,20,16+,新北市,1,65000
2012,20,16+,台北市,8,63000
2012,20,16+,台中市,1,66000
2012,20,16+,台南市,1,67000
2012,20,16+,基隆市,1,10017
2012,20,1~3,嘉義市,9,10020
2012,20,1~3,嘉義縣,1,10010
2012,20,1~3,桃園市,19,68000
2012,20,1~3,屏東縣,2,10013
2012,20,1~3,南投縣,1,10008
2012,20,1~3,彰化縣,5,10007
2012,20,1~3,澎湖縣,4,10016
2012,20,1~3,宜蘭縣,5,10002
2012,20,1~3,新北市,26,65000
2012,20,1~3,新竹市,17,10018
2012,20,1~3,新竹縣,2,10004
2012,20,1~3,金門縣,1,09020
2012,20,1~3,苗栗縣,5,10005
2012,20,1~3,高雄市,25,64000
2012,20,1~3,台北市,46,63000
2012,20,1~3,台中市,21,66000
2012,20,1~3,台南市,14,67000
2012,20,1~3,台東縣,5,10014
2012,20,1~3,雲林縣,3,10009
2012,20,1~3,基隆市,6,10017
2012,20,4~6,嘉義市,6,10020
2012,20,4~6,嘉義縣,2,10010
2012,20,4~6,桃園市,12,68000
2012,20,4~6,屏東縣,3,10013
2012,20,4~6,彰化縣,3,10007
2012,20,4~6,宜蘭縣,5,10002
2012,20,4~6,新北市,16,65000
2012,20,4~6,新竹市,9,10018
2012,20,4~6,新竹縣,2,10004
2012,20,4~6,花蓮縣,3,10015
2012,20,4~6,苗栗縣,8,10005
2012,20,4~6,高雄市,24,64000
2012,20,4~6,台北市,24,63000
2012,20,4~6,台中市,10,66000
2012,20,4~6,台南市,15,67000
2012,20,4~6,台東縣,4,10014
2012,20,4~6,基隆市,9,10017
2012,20,7~15,嘉義市,1,10020
2012,20,7~15,桃園市,6,68000
2012,20,7~15,屏東縣,2,10013
2012,20,7~15,彰化縣,3,10007
2012,20,7~15,宜蘭縣,2,10002
2012,20,7~15,新北市,15,65000
2012,20,7~15,新竹市,4,10018
2012,20,7~15,苗栗縣,3,10005
2012,20,7~15,高雄市,7,64000
2012,20,7~15,台北市,35,63000
2012,20,7~15,台中市,8,66000
2012,20,7~15,台南市,4,67000
2012,20,7~15,台東縣,2,10014
2012,20,7~15,基隆市,1,10017
2012,21,0,嘉義市,1,10020
2012,21,0,屏東縣,2,10013
2012,21,0,彰化縣,2,10007
2012,21,0,宜蘭縣,1,10002
2012,21,0,新北市,9,65000
2012,21,0,新竹市,6,10018
2012,21,0,高雄市,11,64000
2012,21,0,台北市,9,63000
2012,21,0,台中市,8,66000
2012,21,0,台南市,3,67000
2012,21,16+,桃園市,2,68000
2012,21,16+,宜蘭縣,1,10002
2012,21,16+,新北市,1,65000
2012,21,16+,高雄市,2,64000
2012,21,16+,台北市,4,63000
2012,21,16+,台中市,2,66000
2012,21,16+,台南市,1,67000
2012,21,1~3,嘉義市,10,10020
2012,21,1~3,嘉義縣,4,10010
2012,21,1~3,桃園市,20,68000
2012,21,1~3,屏東縣,8,10013
2012,21,1~3,南投縣,2,10008
2012,21,1~3,彰化縣,2,10007
2012,21,1~3,澎湖縣,1,10016
2012,21,1~3,宜蘭縣,1,10002
2012,21,1~3,新北市,21,65000
2012,21,1~3,新竹市,14,10018
2012,21,1~3,新竹縣,2,10004
2012,21,1~3,苗栗縣,4,10005
2012,21,1~3,高雄市,35,64000
2012,21,1~3,台北市,35,63000
2012,21,1~3,台中市,18,66000
2012,21,1~3,台南市,18,67000
2012,21,1~3,台東縣,4,10014
2012,21,1~3,雲林縣,4,10009
2012,21,1~3,基隆市,7,10017
2012,21,4~6,嘉義市,7,10020
2012,21,4~6,嘉義縣,1,10010
2012,21,4~6,桃園市,16,68000
2012,21,4~6,屏東縣,3,10013
2012,21,4~6,彰化縣,2,10007
2012,21,4~6,宜蘭縣,1,10002
2012,21,4~6,新北市,15,65000
2012,21,4~6,新竹市,8,10018
2012,21,4~6,新竹縣,1,10004
2012,21,4~6,花蓮縣,2,10015
2012,21,4~6,苗栗縣,5,10005
2012,21,4~6,高雄市,21,64000
2012,21,4~6,台北市,39,63000
2012,21,4~6,台中市,8,66000
2012,21,4~6,台南市,11,67000
2012,21,4~6,台東縣,2,10014
2012,21,4~6,雲林縣,3,10009
2012,21,4~6,基隆市,4,10017
2012,21,7~15,嘉義市,3,10020
2012,21,7~15,嘉義縣,1,10010
2012,21,7~15,桃園市,12,68000
2012,21,7~15,屏東縣,3,10013
2012,21,7~15,彰化縣,4,10007
2012,21,7~15,宜蘭縣,1,10002
2012,21,7~15,新北市,20,65000
2012,21,7~15,新竹市,3,10018
2012,21,7~15,新竹縣,2,10004
2012,21,7~15,苗栗縣,2,10005
2012,21,7~15,高雄市,13,64000
2012,21,7~15,台北市,30,63000
2012,21,7~15,台中市,6,66000
2012,21,7~15,台南市,9,67000
2012,21,7~15,基隆市,8,10017
2012,22,0,桃園市,6,68000
2012,22,0,屏東縣,1,10013
2012,22,0,彰化縣,2,10007
2012,22,0,宜蘭縣,1,10002
2012,22,0,新竹市,3,10018
2012,22,0,高雄市,6,64000
2012,22,0,台北市,3,63000
2012,22,0,台中市,3,66000
2012,22,0,台南市,1,67000
2012,22,0,雲林縣,1,10009
2012,22,0,基隆市,1,10017
2012,22,16+,新北市,2,65000
2012,22,16+,新竹市,3,10018
2012,22,16+,高雄市,1,64000
2012,22,16+,台北市,1,63000
2012,22,16+,台南市,3,67000
2012,22,16+,基隆市,1,10017
2012,22,1~3,嘉義市,8,10020
2012,22,1~3,嘉義縣,1,10010
2012,22,1~3,桃園市,15,68000
2012,22,1~3,屏東縣,6,10013
2012,22,1~3,南投縣,2,10008
2012,22,1~3,彰化縣,8,10007
2012,22,1~3,澎湖縣,1,10016
2012,22,1~3,宜蘭縣,11,10002
2012,22,1~3,新北市,20,65000
2012,22,1~3,新竹市,14,10018
2012,22,1~3,新竹縣,1,10004
2012,22,1~3,花蓮縣,1,10015
2012,22,1~3,苗栗縣,6,10005
2012,22,1~3,高雄市,28,64000
2012,22,1~3,台北市,43,63000
2012,22,1~3,台中市,29,66000
2012,22,1~3,台南市,16,67000
2012,22,1~3,台東縣,3,10014
2012,22,1~3,雲林縣,2,10009
2012,22,1~3,基隆市,11,10017
2012,22,4~6,嘉義市,3,10020
2012,22,4~6,嘉義縣,4,10010
2012,22,4~6,桃園市,5,68000
2012,22,4~6,屏東縣,2,10013
2012,22,4~6,南投縣,1,10008
2012,22,4~6,彰化縣,3,10007
2012,22,4~6,宜蘭縣,3,10002
2012,22,4~6,新北市,15,65000
2012,22,4~6,新竹市,12,10018
2012,22,4~6,新竹縣,2,10004
2012,22,4~6,高雄市,17,64000
2012,22,4~6,台北市,41,63000
2012,22,4~6,台中市,8,66000
2012,22,4~6,台南市,6,67000
2012,22,4~6,台東縣,1,10014
2012,22,4~6,基隆市,5,10017
2012,22,7~15,嘉義市,4,10020
2012,22,7~15,桃園市,6,68000
2012,22,7~15,屏東縣,4,10013
2012,22,7~15,彰化縣,3,10007
2012,22,7~15,宜蘭縣,1,10002
2012,22,7~15,新北市,15,65000
2012,22,7~15,新竹市,7,10018
2012,22,7~15,新竹縣,1,10004
2012,22,7~15,苗栗縣,6,10005
2012,22,7~15,高雄市,18,64000
2012,22,7~15,台北市,37,63000
2012,22,7~15,台中市,7,66000
2012,22,7~15,台南市,5,67000
2012,22,7~15,台東縣,1,10014
2012,22,7~15,基隆市,5,10017
2012,23,0,桃園市,4,68000
2012,23,0,屏東縣,1,10013
2012,23,0,彰化縣,3,10007
2012,23,0,新北市,5,65000
2012,23,0,新竹市,4,10018
2012,23,0,高雄市,3,64000
2012,23,0,台北市,5,63000
2012,23,0,台中市,3,66000
2012,23,0,台南市,1,67000
2012,23,0,台東縣,2,10014
2012,23,16+,桃園市,1,68000
2012,23,16+,彰化縣,1,10007
2012,23,16+,宜蘭縣,1,10002
2012,23,16+,新北市,2,65000
2012,23,16+,高雄市,1,64000
2012,23,16+,台北市,9,63000
2012,23,16+,台中市,1,66000
2012,23,1~3,嘉義市,2,10020
2012,23,1~3,嘉義縣,5,10010
2012,23,1~3,桃園市,19,68000
2012,23,1~3,屏東縣,2,10013
2012,23,1~3,彰化縣,2,10007
2012,23,1~3,宜蘭縣,5,10002
2012,23,1~3,新北市,21,65000
2012,23,1~3,新竹市,12,10018
2012,23,1~3,新竹縣,1,10004
2012,23,1~3,花蓮縣,1,10015
2012,23,1~3,苗栗縣,1,10005
2012,23,1~3,高雄市,22,64000
2012,23,1~3,台北市,44,63000
2012,23,1~3,台中市,23,66000
2012,23,1~3,台南市,17,67000
2012,23,1~3,台東縣,5,10014
2012,23,1~3,基隆市,10,10017
2012,23,4~6,嘉義市,3,10020
2012,23,4~6,嘉義縣,2,10010
2012,23,4~6,桃園市,18,68000
2012,23,4~6,屏東縣,3,10013
2012,23,4~6,彰化縣,2,10007
2012,23,4~6,澎湖縣,1,10016
2012,23,4~6,宜蘭縣,4,10002
2012,23,4~6,新北市,18,65000
2012,23,4~6,新竹市,6,10018
2012,23,4~6,新竹縣,1,10004
2012,23,4~6,花蓮縣,1,10015
2012,23,4~6,苗栗縣,3,10005
2012,23,4~6,高雄市,18,64000
2012,23,4~6,台北市,36,63000
2012,23,4~6,台中市,12,66000
2012,23,4~6,台南市,5,67000
2012,23,4~6,台東縣,1,10014
2012,23,4~6,雲林縣,2,10009
2012,23,4~6,基隆市,6,10017
2012,23,7~15,嘉義市,2,10020
2012,23,7~15,嘉義縣,1,10010
2012,23,7~15,桃園市,10,68000
2012,23,7~15,彰化縣,1,10007
2012,23,7~15,新北市,18,65000
2012,23,7~15,新竹市,6,10018
2012,23,7~15,苗栗縣,4,10005
2012,23,7~15,高雄市,6,64000
2012,23,7~15,台北市,42,63000
2012,23,7~15,台中市,2,66000
2012,23,7~15,台南市,2,67000
2012,23,7~15,台東縣,2,10014
2012,23,7~15,雲林縣,1,10009
2012,23,7~15,基隆市,8,10017
2012,24,0,嘉義縣,3,10010
2012,24,0,桃園市,3,68000
2012,24,0,彰化縣,1,10007
2012,24,0,宜蘭縣,2,10002
2012,24,0,新北市,4,65000
2012,24,0,新竹市,3,10018
2012,24,0,高雄市,2,64000
2012,24,0,台北市,9,63000
2012,24,0,台中市,4,66000
2012,24,0,台南市,3,67000
2012,24,16+,新北市,7,65000
2012,24,16+,高雄市,3,64000
2012,24,16+,台北市,3,63000
2012,24,1~3,嘉義市,10,10020
2012,24,1~3,嘉義縣,8,10010
2012,24,1~3,桃園市,22,68000
2012,24,1~3,屏東縣,6,10013
2012,24,1~3,彰化縣,4,10007
2012,24,1~3,新北市,25,65000
2012,24,1~3,新竹市,22,10018
2012,24,1~3,新竹縣,2,10004
2012,24,1~3,花蓮縣,1,10015
2012,24,1~3,苗栗縣,7,10005
2012,24,1~3,高雄市,16,64000
2012,24,1~3,台北市,53,63000
2012,24,1~3,台中市,24,66000
2012,24,1~3,台南市,24,67000
2012,24,1~3,台東縣,4,10014
2012,24,1~3,雲林縣,1,10009
2012,24,1~3,基隆市,10,10017
2012,24,4~6,嘉義市,3,10020
2012,24,4~6,嘉義縣,2,10010
2012,24,4~6,桃園市,10,68000
2012,24,4~6,屏東縣,5,10013
2012,24,4~6,彰化縣,3,10007
2012,24,4~6,新北市,23,65000
2012,24,4~6,新竹市,9,10018
2012,24,4~6,苗栗縣,1,10005
2012,24,4~6,高雄市,11,64000
2012,24,4~6,台北市,46,63000
2012,24,4~6,台中市,10,66000
2012,24,4~6,台南市,12,67000
2012,24,4~6,台東縣,1,10014
2012,24,4~6,基隆市,4,10017
2012,24,7~15,嘉義市,2,10020
2012,24,7~15,嘉義縣,2,10010
2012,24,7~15,桃園市,14,68000
2012,24,7~15,屏東縣,4,10013
2012,24,7~15,彰化縣,1,10007
2012,24,7~15,宜蘭縣,1,10002
2012,24,7~15,新北市,22,65000
2012,24,7~15,新竹市,2,10018
2012,24,7~15,新竹縣,1,10004
2012,24,7~15,苗栗縣,2,10005
2012,24,7~15,高雄市,6,64000
2012,24,7~15,台北市,37,63000
2012,24,7~15,台中市,6,66000
2012,24,7~15,台南市,4,67000
2012,24,7~15,台東縣,1,10014
2012,24,7~15,雲林縣,1,10009
2012,24,7~15,基隆市,12,10017
2012,25,0,嘉義市,1,10020
2012,25,0,桃園市,3,68000
2012,25,0,新北市,4,65000
2012,25,0,新竹市,5,10018
2012,25,0,花蓮縣,1,10015
2012,25,0,高雄市,6,64000
2012,25,0,台北市,14,63000
2012,25,0,台中市,2,66000
2012,25,0,台東縣,1,10014
2012,25,16+,桃園市,3,68000
2012,25,16+,高雄市,2,64000
2012,25,16+,台北市,5,63000
2012,25,1~3,嘉義市,8,10020
2012,25,1~3,桃園市,29,68000
2012,25,1~3,屏東縣,10,10013
2012,25,1~3,南投縣,2,10008
2012,25,1~3,彰化縣,6,10007
2012,25,1~3,宜蘭縣,7,10002
2012,25,1~3,新北市,29,65000
2012,25,1~3,新竹市,24,10018
2012,25,1~3,新竹縣,2,10004
2012,25,1~3,花蓮縣,2,10015
2012,25,1~3,苗栗縣,2,10005
2012,25,1~3,高雄市,32,64000
2012,25,1~3,台北市,74,63000
2012,25,1~3,台中市,20,66000
2012,25,1~3,台南市,19,67000
2012,25,1~3,台東縣,3,10014
2012,25,1~3,基隆市,8,10017
2012,25,4~6,嘉義市,9,10020
2012,25,4~6,嘉義縣,4,10010
2012,25,4~6,桃園市,10,68000
2012,25,4~6,南投縣,2,10008
2012,25,4~6,彰化縣,5,10007
2012,25,4~6,新北市,16,65000
2012,25,4~6,新竹市,15,10018
2012,25,4~6,新竹縣,1,10004
2012,25,4~6,苗栗縣,2,10005
2012,25,4~6,高雄市,13,64000
2012,25,4~6,台北市,47,63000
2012,25,4~6,台中市,16,66000
2012,25,4~6,台南市,14,67000
2012,25,4~6,雲林縣,1,10009
2012,25,4~6,基隆市,7,10017
2012,25,7~15,嘉義市,1,10020
2012,25,7~15,嘉義縣,3,10010
2012,25,7~15,桃園市,15,68000
2012,25,7~15,屏東縣,2,10013
2012,25,7~15,彰化縣,2,10007
2012,25,7~15,宜蘭縣,1,10002
2012,25,7~15,新北市,19,65000
2012,25,7~15,新竹市,6,10018
2012,25,7~15,苗栗縣,2,10005
2012,25,7~15,高雄市,8,64000
2012,25,7~15,台北市,54,63000
2012,25,7~15,台中市,8,66000
2012,25,7~15,台南市,6,67000
2012,25,7~15,台東縣,1,10014
2012,25,7~15,基隆市,6,10017
2012,26,0,嘉義市,1,10020
2012,26,0,嘉義縣,1,10010
2012,26,0,桃園市,6,68000
2012,26,0,彰化縣,1,10007
2012,26,0,宜蘭縣,1,10002
2012,26,0,新北市,3,65000
2012,26,0,新竹市,5,10018
2012,26,0,高雄市,6,64000
2012,26,0,台北市,11,63000
2012,26,0,台中市,7,66000
2012,26,0,台南市,3,67000
2012,26,0,基隆市,1,10017
2012,26,16+,嘉義市,1,10020
2012,26,16+,屏東縣,1,10013
2012,26,16+,新北市,3,65000
2012,26,16+,高雄市,1,64000
2012,26,16+,台北市,5,63000
2012,26,16+,台南市,1,67000
2012,26,16+,基隆市,1,10017
2012,26,1~3,嘉義市,8,10020
2012,26,1~3,嘉義縣,4,10010
2012,26,1~3,桃園市,40,68000
2012,26,1~3,屏東縣,3,10013
2012,26,1~3,南投縣,3,10008
2012,26,1~3,彰化縣,4,10007
2012,26,1~3,宜蘭縣,2,10002
2012,26,1~3,新北市,38,65000
2012,26,1~3,新竹市,34,10018
2012,26,1~3,新竹縣,2,10004
2012,26,1~3,花蓮縣,3,10015
2012,26,1~3,苗栗縣,10,10005
2012,26,1~3,高雄市,17,64000
2012,26,1~3,台北市,49,63000
2012,26,1~3,台中市,27,66000
2012,26,1~3,台南市,22,67000
2012,26,1~3,雲林縣,2,10009
2012,26,1~3,基隆市,16,10017
2012,26,4~6,嘉義市,8,10020
2012,26,4~6,嘉義縣,3,10010
2012,26,4~6,桃園市,19,68000
2012,26,4~6,屏東縣,3,10013
2012,26,4~6,南投縣,2,10008
2012,26,4~6,彰化縣,1,10007
2012,26,4~6,宜蘭縣,2,10002
2012,26,4~6,新北市,18,65000
2012,26,4~6,新竹市,13,10018
2012,26,4~6,苗栗縣,3,10005
2012,26,4~6,高雄市,10,64000
2012,26,4~6,台北市,30,63000
2012,26,4~6,台中市,16,66000
2012,26,4~6,台南市,6,67000
2012,26,4~6,基隆市,9,10017
2012,26,7~15,嘉義市,5,10020
2012,26,7~15,嘉義縣,1,10010
2012,26,7~15,桃園市,17,68000
2012,26,7~15,新北市,19,65000
2012,26,7~15,新竹市,5,10018
2012,26,7~15,新竹縣,2,10004
2012,26,7~15,苗栗縣,2,10005
2012,26,7~15,高雄市,11,64000
2012,26,7~15,台北市,46,63000
2012,26,7~15,台中市,10,66000
2012,26,7~15,台南市,8,67000
2012,26,7~15,台東縣,1,10014
2012,26,7~15,雲林縣,1,10009
2012,26,7~15,基隆市,6,10017
2012,27,0,嘉義市,4,10020
2012,27,0,桃園市,8,68000
2012,27,0,屏東縣,1,10013
2012,27,0,彰化縣,1,10007
2012,27,0,宜蘭縣,1,10002
2012,27,0,新北市,4,65000
2012,27,0,新竹市,3,10018
2012,27,0,苗栗縣,1,10005
2012,27,0,高雄市,2,64000
2012,27,0,台北市,13,63000
2012,27,0,台中市,4,66000
2012,27,0,台南市,3,67000
2012,27,0,雲林縣,1,10009
2012,27,0,基隆市,1,10017
2012,27,16+,宜蘭縣,2,10002
2012,27,16+,新竹市,1,10018
2012,27,16+,高雄市,2,64000
2012,27,16+,台北市,5,63000
2012,27,16+,雲林縣,1,10009
2012,27,1~3,嘉義市,5,10020
2012,27,1~3,嘉義縣,1,10010
2012,27,1~3,桃園市,36,68000
2012,27,1~3,屏東縣,4,10013
2012,27,1~3,南投縣,2,10008
2012,27,1~3,彰化縣,2,10007
2012,27,1~3,宜蘭縣,4,10002
2012,27,1~3,新北市,24,65000
2012,27,1~3,新竹市,11,10018
2012,27,1~3,新竹縣,1,10004
2012,27,1~3,花蓮縣,1,10015
2012,27,1~3,金門縣,1,09020
2012,27,1~3,苗栗縣,5,10005
2012,27,1~3,高雄市,23,64000
2012,27,1~3,台北市,57,63000
2012,27,1~3,台中市,15,66000
2012,27,1~3,台南市,10,67000
2012,27,1~3,台東縣,3,10014
2012,27,1~3,基隆市,5,10017
2012,27,4~6,嘉義市,6,10020
2012,27,4~6,嘉義縣,4,10010
2012,27,4~6,桃園市,19,68000
2012,27,4~6,屏東縣,3,10013
2012,27,4~6,彰化縣,3,10007
2012,27,4~6,宜蘭縣,2,10002
2012,27,4~6,新北市,16,65000
2012,27,4~6,新竹市,6,10018
2012,27,4~6,新竹縣,1,10004
2012,27,4~6,苗栗縣,4,10005
2012,27,4~6,高雄市,10,64000
2012,27,4~6,台北市,43,63000
2012,27,4~6,台中市,13,66000
2012,27,4~6,台南市,5,67000
2012,27,4~6,台東縣,1,10014
2012,27,4~6,基隆市,7,10017
2012,27,7~15,嘉義縣,2,10010
2012,27,7~15,桃園市,19,68000
2012,27,7~15,屏東縣,1,10013
2012,27,7~15,彰化縣,2,10007
2012,27,7~15,宜蘭縣,1,10002
2012,27,7~15,新北市,25,65000
2012,27,7~15,新竹市,2,10018
2012,27,7~15,新竹縣,2,10004
2012,27,7~15,苗栗縣,1,10005
2012,27,7~15,高雄市,6,64000
2012,27,7~15,台北市,48,63000
2012,27,7~15,台中市,8,66000
2012,27,7~15,台南市,5,67000
2012,27,7~15,基隆市,7,10017
2012,28,0,嘉義市,2,10020
2012,28,0,嘉義縣,1,10010
2012,28,0,桃園市,9,68000
2012,28,0,彰化縣,3,10007
2012,28,0,澎湖縣,1,10016
2012,28,0,新北市,4,65000
2012,28,0,新竹市,6,10018
2012,28,0,花蓮縣,1,10015
2012,28,0,高雄市,3,64000
2012,28,0,台北市,7,63000
2012,28,16+,桃園市,1,68000
2012,28,16+,高雄市,1,64000
2012,28,16+,台北市,1,63000
2012,28,16+,台中市,1,66000
2012,28,16+,台東縣,1,10014
2012,28,16+,基隆市,1,10017
2012,28,1~3,嘉義市,8,10020
2012,28,1~3,嘉義縣,7,10010
2012,28,1~3,桃園市,33,68000
2012,28,1~3,屏東縣,3,10013
2012,28,1~3,南投縣,2,10008
2012,28,1~3,彰化縣,5,10007
2012,28,1~3,宜蘭縣,4,10002
2012,28,1~3,新北市,10,65000
2012,28,1~3,新竹市,10,10018
2012,28,1~3,新竹縣,1,10004
2012,28,1~3,花蓮縣,2,10015
2012,28,1~3,金門縣,1,09020
2012,28,1~3,苗栗縣,3,10005
2012,28,1~3,高雄市,20,64000
2012,28,1~3,台北市,39,63000
2012,28,1~3,台中市,30,66000
2012,28,1~3,台南市,16,67000
2012,28,1~3,台東縣,3,10014
2012,28,1~3,基隆市,1,10017
2012,28,4~6,嘉義市,4,10020
2012,28,4~6,嘉義縣,5,10010
2012,28,4~6,桃園市,16,68000
2012,28,4~6,南投縣,2,10008
2012,28,4~6,彰化縣,1,10007
2012,28,4~6,宜蘭縣,2,10002
2012,28,4~6,新北市,15,65000
2012,28,4~6,新竹市,5,10018
2012,28,4~6,花蓮縣,1,10015
2012,28,4~6,苗栗縣,1,10005
2012,28,4~6,高雄市,4,64000
2012,28,4~6,台北市,24,63000
2012,28,4~6,台中市,14,66000
2012,28,4~6,台南市,10,67000
2012,28,4~6,台東縣,2,10014
2012,28,4~6,雲林縣,1,10009
2012,28,4~6,基隆市,6,10017
2012,28,7~15,嘉義市,1,10020
2012,28,7~15,嘉義縣,1,10010
2012,28,7~15,桃園市,11,68000
2012,28,7~15,屏東縣,1,10013
2012,28,7~15,南投縣,1,10008
2012,28,7~15,澎湖縣,1,10016
2012,28,7~15,宜蘭縣,1,10002
2012,28,7~15,新北市,18,65000
2012,28,7~15,新竹市,1,10018
2012,28,7~15,苗栗縣,2,10005
2012,28,7~15,高雄市,6,64000
2012,28,7~15,台北市,21,63000
2012,28,7~15,台中市,3,66000
2012,28,7~15,台東縣,1,10014
2012,28,7~15,基隆市,1,10017
2012,29,0,桃園市,9,68000
2012,29,0,彰化縣,1,10007
2012,29,0,宜蘭縣,1,10002
2012,29,0,新北市,6,65000
2012,29,0,新竹市,3,10018
2012,29,0,高雄市,3,64000
2012,29,0,台北市,14,63000
2012,29,0,台中市,4,66000
2012,29,0,雲林縣,1,10009
2012,29,0,基隆市,2,10017
2012,29,16+,嘉義縣,1,10010
2012,29,16+,南投縣,2,10008
2012,29,16+,新北市,3,65000
2012,29,16+,台北市,1,63000
2012,29,1~3,嘉義市,1,10020
2012,29,1~3,嘉義縣,3,10010
2012,29,1~3,桃園市,26,68000
2012,29,1~3,屏東縣,2,10013
2012,29,1~3,彰化縣,2,10007
2012,29,1~3,澎湖縣,1,10016
2012,29,1~3,宜蘭縣,10,10002
2012,29,1~3,新北市,14,65000
2012,29,1~3,新竹市,6,10018
2012,29,1~3,苗栗縣,2,10005
2012,29,1~3,高雄市,21,64000
2012,29,1~3,台北市,22,63000
2012,29,1~3,台中市,11,66000
2012,29,1~3,台南市,12,67000
2012,29,1~3,雲林縣,1,10009
2012,29,1~3,基隆市,7,10017
2012,29,4~6,嘉義市,3,10020
2012,29,4~6,嘉義縣,1,10010
2012,29,4~6,桃園市,14,68000
2012,29,4~6,屏東縣,1,10013
2012,29,4~6,宜蘭縣,1,10002
2012,29,4~6,新北市,7,65000
2012,29,4~6,新竹市,4,10018
2012,29,4~6,花蓮縣,1,10015
2012,29,4~6,苗栗縣,2,10005
2012,29,4~6,高雄市,9,64000
2012,29,4~6,台北市,25,63000
2012,29,4~6,台中市,11,66000
2012,29,4~6,台南市,7,67000
2012,29,4~6,雲林縣,1,10009
2012,29,4~6,基隆市,4,10017
2012,29,7~15,嘉義市,2,10020
2012,29,7~15,桃園市,7,68000
2012,29,7~15,南投縣,1,10008
