確定病名,個案研判日,縣市,鄉鎮,性別,是否為境外移入,年齡層,確定病例數,縣市別代碼,鄉鎮別代碼
19CVS,2024-01-19,新北市,深坑區,M,0,60~64,1,65000,65000180
19CVS,2024-01-19,新北市,蘆洲區,M,0,70+,2,65000,65000140
19CVS,2024-01-19,新北市,鶯歌區,M,0,70+,1,65000,65000080
19CVS,2024-01-19,台中市,北區,F,0,70+,2,66000,66000050
19CVS,2024-01-19,台中市,北屯區,M,0,70+,1,66000,66000080
19CVS,2024-01-19,台中市,南區,M,0,70+,1,66000,66000030
19CVS,2024-01-19,台中市,大雅區,F,0,70+,1,66000,66000180
19CVS,2024-01-19,台中市,太平區,M,0,50~54,1,66000,66000270
19CVS,2024-01-19,台中市,太平區,F,0,70+,1,66000,66000270
19CVS,2024-01-19,台中市,太平區,M,0,70+,1,66000,66000270
19CVS,2024-01-19,台中市,東區,F,0,70+,1,66000,66000020
19CVS,2024-01-19,台中市,東區,M,0,70+,1,66000,66000020
19CVS,2024-01-19,台中市,東勢區,M,0,60~64,1,66000,66000100
19CVS,2024-01-19,台中市,潭子區,F,0,70+,1,66000,66000170
19CVS,2024-01-19,台中市,西屯區,M,0,60~64,1,66000,66000060
19CVS,2024-01-19,台中市,西屯區,M,0,70+,1,66000,66000060
19CVS,2024-01-19,台南市,仁德區,M,0,70+,1,67000,67000270
19CVS,2024-01-19,台南市,安南區,M,0,65~69,1,67000,67000350
19CVS,2024-01-19,台南市,安南區,M,0,70+,1,67000,67000350
19CVS,2024-01-19,台南市,後壁區,M,0,60~64,1,67000,67000050
19CVS,2024-01-19,台南市,新營區,M,0,55~59,1,67000,67000010
19CVS,2024-01-19,台南市,鹽水區,M,0,70+,1,67000,67000020
19CVS,2024-01-19,桃園市,中壢區,F,0,70+,3,68000,68000020
19CVS,2024-01-19,桃園市,中壢區,M,0,70+,1,68000,68000020
19CVS,2024-01-19,桃園市,八德區,F,0,50~54,1,68000,68000080
19CVS,2024-01-19,桃園市,平鎮區,F,0,70+,1,68000,68000100
19CVS,2024-01-19,桃園市,平鎮區,M,0,70+,1,68000,68000100
19CVS,2024-01-19,桃園市,桃園區,M,0,70+,3,68000,68000010
19CVS,2024-01-19,桃園市,蘆竹區,M,0,70+,1,68000,68000050
19CVS,2024-01-19,桃園市,觀音區,M,0,65~69,1,68000,68000120
19CVS,2024-01-19,桃園市,龜山區,F,0,70+,1,68000,68000070
19CVS,2024-01-20,彰化縣,彰化市,F,0,70+,1,10007,10007010
19CVS,2024-01-20,彰化縣,溪湖鎮,F,0,70+,1,10007,10007110
19CVS,2024-01-20,南投縣,名間鄉,F,0,70+,1,10008,10008060
19CVS,2024-01-20,南投縣,魚池鄉,M,0,70+,1,10008,10008090
19CVS,2024-01-20,雲林縣,土庫鎮,M,0,70+,1,10009,10009050
19CVS,2024-01-20,台北市,中正區,M,0,70+,1,63000,63000050
19CVS,2024-01-20,台北市,南港區,M,0,70+,1,63000,63000090
19CVS,2024-01-20,台北市,士林區,M,0,70+,1,63000,63000110
19CVS,2024-01-20,台北市,文山區,M,0,65~69,1,63000,63000080
19CVS,2024-01-20,台北市,文山區,M,0,65~69,1,63000,63000081
19CVS,2024-01-20,台北市,文山區,M,0,65~69,1,63000,63000082
19CVS,2024-01-20,台北市,文山區,M,0,70+,1,63000,63000080
19CVS,2024-01-20,台北市,文山區,M,0,70+,1,63000,63000081
19CVS,2024-01-20,台北市,文山區,M,0,70+,1,63000,63000082
19CVS,2024-01-20,台北市,松山區,F,0,70+,1,63000,63000010
19CVS,2024-01-20,台北市,松山區,M,0,70+,1,63000,63000010
19CVS,2024-01-20,台北市,萬華區,M,0,70+,1,63000,63000070
19CVS,2024-01-20,台北市,萬華區,M,0,70+,1,63000,63000071
19CVS,2024-01-20,台北市,萬華區,M,0,70+,1,63000,63000072
19CVS,2024-01-20,高雄市,三民區,M,0,45~49,1,64000,64000050
19CVS,2024-01-20,高雄市,三民區,M,0,45~49,1,64000,64000051
19CVS,2024-01-20,高雄市,三民區,M,0,45~49,1,64000,64000052
19CVS,2024-01-20,高雄市,楠梓區,M,0,70+,1,64000,64000040
19CVS,2024-01-20,高雄市,阿蓮區,M,0,65~69,1,64000,64000230
19CVS,2024-01-20,新北市,中和區,F,0,25~29,1,65000,65000030
19CVS,2024-01-20,新北市,中和區,M,0,40~44,1,65000,65000030
19CVS,2024-01-20,新北市,中和區,F,0,60~64,1,65000,65000030
19CVS,2024-01-20,新北市,中和區,F,0,70+,2,65000,65000030
19CVS,2024-01-20,新北市,中和區,M,0,70+,2,65000,65000030
19CVS,2024-01-20,新北市,八里區,M,0,70+,1,65000,65000230
19CVS,2024-01-20,新北市,新莊區,M,0,70+,1,65000,65000050
19CVS,2024-01-20,新北市,板橋區,F,0,70+,2,65000,65000010
19CVS,2024-01-20,新北市,板橋區,M,0,70+,1,65000,65000010
19CVS,2024-01-20,新北市,樹林區,F,0,70+,1,65000,65000070
19CVS,2024-01-20,新北市,永和區,M,0,70+,1,65000,65000040
19CVS,2024-01-20,新北市,雙溪區,F,0,65~69,1,65000,65000250
19CVS,2024-01-20,新北市,鶯歌區,M,0,70+,1,65000,65000080
19CVS,2024-01-20,台中市,北屯區,M,0,70+,1,66000,66000080
19CVS,2024-01-20,台中市,西屯區,M,0,45~49,1,66000,66000060
19CVS,2024-01-20,台南市,北區,M,0,70+,1,67000,67000340
19CVS,2024-01-20,台南市,白河區,M,0,70+,1,67000,67000030
19CVS,2024-01-20,桃園市,中壢區,F,0,70+,1,68000,68000020
19CVS,2024-01-20,桃園市,八德區,M,0,65~69,1,68000,68000080
19CVS,2024-01-20,桃園市,平鎮區,M,0,70+,1,68000,68000100
19CVS,2024-01-21,苗栗縣,竹南鎮,M,0,70+,1,10005,10005040
19CVS,2024-01-21,彰化縣,溪湖鎮,F,0,70+,1,10007,10007110
19CVS,2024-01-21,南投縣,信義鄉,F,0,70+,1,10008,10008120
19CVS,2024-01-21,南投縣,鹿谷鄉,F,0,70+,1,10008,10008070
19CVS,2024-01-21,雲林縣,崙背鄉,F,0,70+,1,10009,10009120
19CVS,2024-01-21,雲林縣,西螺鎮,M,0,45~49,1,10009,10009040
19CVS,2024-01-21,嘉義縣,中埔鄉,F,0,70+,1,10010,10010130
19CVS,2024-01-21,嘉義縣,太保市,M,0,70+,1,10010,10010010
19CVS,2024-01-21,嘉義縣,朴子市,M,0,70+,1,10010,10010020
19CVS,2024-01-21,嘉義市,東區,M,0,65~69,1,10020,10020010
19CVS,2024-01-21,台北市,中山區,M,0,65~69,1,63000,63000040
19CVS,2024-01-21,台北市,中山區,F,0,70+,1,63000,63000040
19CVS,2024-01-21,台北市,中山區,M,0,70+,1,63000,63000040
19CVS,2024-01-21,台北市,北投區,M,0,70+,1,63000,63000120
19CVS,2024-01-21,台北市,士林區,F,0,70+,1,63000,63000110
19CVS,2024-01-21,台北市,大安區,M,0,70+,1,63000,63000030
19CVS,2024-01-21,台北市,松山區,F,0,70+,1,63000,63000010
19CVS,2024-01-21,高雄市,三民區,F,0,70+,1,64000,64000050
19CVS,2024-01-21,高雄市,三民區,F,0,70+,1,64000,64000051
19CVS,2024-01-21,高雄市,三民區,F,0,70+,1,64000,64000052
19CVS,2024-01-21,高雄市,小港區,M,0,65~69,1,64000,64000110
19CVS,2024-01-21,高雄市,苓雅區,F,0,70+,1,64000,64000080
19CVS,2024-01-21,高雄市,鳳山區,F,0,70+,2,64000,64000120
19CVS,2024-01-21,高雄市,鳳山區,M,0,70+,2,64000,64000120
19CVS,2024-01-21,新北市,三峽區,M,0,70+,1,65000,65000090
19CVS,2024-01-21,新北市,中和區,F,0,70+,1,65000,65000030
19CVS,2024-01-21,新北市,新莊區,F,0,45~49,1,65000,65000050
19CVS,2024-01-21,新北市,新莊區,F,0,70+,1,65000,65000050
19CVS,2024-01-21,新北市,新莊區,M,0,70+,1,65000,65000050
19CVS,2024-01-21,新北市,板橋區,F,0,70+,1,65000,65000010
19CVS,2024-01-21,新北市,泰山區,M,0,70+,1,65000,65000160
19CVS,2024-01-21,新北市,蘆洲區,M,0,70+,1,65000,65000140
19CVS,2024-01-21,台中市,北屯區,F,0,70+,1,66000,66000080
19CVS,2024-01-21,台中市,南屯區,F,0,65~69,1,66000,66000070
19CVS,2024-01-21,台中市,東勢區,M,0,50~54,1,66000,66000100
19CVS,2024-01-21,台中市,清水區,M,0,45~49,1,66000,66000120
19CVS,2024-01-21,台中市,西屯區,M,0,70+,1,66000,66000060
19CVS,2024-01-21,台南市,東區,F,0,60~64,1,67000,67000320
19CVS,2024-01-21,台南市,東區,M,0,70+,1,67000,67000320
19CVS,2024-01-21,台南市,關廟區,F,0,55~59,1,67000,67000290
19CVS,2024-01-21,桃園市,桃園區,F,0,70+,1,68000,68000010
19CVS,2024-01-21,桃園市,桃園區,M,0,70+,1,68000,68000010
19CVS,2024-01-21,桃園市,龜山區,M,0,70+,1,68000,68000070
19CVS,2024-01-22,金門縣,金城鎮,F,0,70+,1,09020,09020010
19CVS,2024-01-22,宜蘭縣,冬山鄉,M,0,70+,1,10002,10002080
19CVS,2024-01-22,宜蘭縣,壯圍鄉,M,0,70+,1,10002,10002060
19CVS,2024-01-22,宜蘭縣,宜蘭市,M,0,70+,1,10002,10002010
19CVS,2024-01-22,新竹縣,湖口鄉,M,0,70+,1,10004,10004050
19CVS,2024-01-22,新竹縣,竹北市,M,0,70+,1,10004,10004010
19CVS,2024-01-22,新竹縣,芎林鄉,M,0,65~69,1,10004,10004070
19CVS,2024-01-22,新竹縣,關西鎮,M,0,70+,1,10004,10004040
19CVS,2024-01-22,苗栗縣,公館鄉,F,0,70+,1,10005,10005090
19CVS,2024-01-22,苗栗縣,竹南鎮,M,0,60~64,1,10005,10005040
19CVS,2024-01-22,苗栗縣,苗栗市,F,0,70+,1,10005,10005010
19CVS,2024-01-22,苗栗縣,通霄鎮,M,0,60~64,1,10005,10005030
19CVS,2024-01-22,彰化縣,二林鎮,M,0,70+,1,10007,10007200
19CVS,2024-01-22,彰化縣,和美鎮,F,0,1,1,10007,10007030
19CVS,2024-01-22,彰化縣,和美鎮,M,0,25~29,1,10007,10007030
19CVS,2024-01-22,彰化縣,員林市,M,0,60~64,1,10007,10007100
19CVS,2024-01-22,彰化縣,員林市,F,0,70+,1,10007,10007100
19CVS,2024-01-22,彰化縣,彰化市,M,0,60~64,1,10007,10007010
19CVS,2024-01-22,彰化縣,彰化市,F,0,70+,2,10007,10007010
19CVS,2024-01-22,彰化縣,彰化市,M,0,70+,1,10007,10007010
19CVS,2024-01-22,彰化縣,田中鎮,F,0,35~39,1,10007,10007120
19CVS,2024-01-22,彰化縣,田中鎮,F,0,60~64,1,10007,10007120
19CVS,2024-01-22,彰化縣,社頭鄉,M,0,65~69,1,10007,10007170
19CVS,2024-01-22,彰化縣,社頭鄉,M,0,70+,1,10007,10007170
19CVS,2024-01-22,彰化縣,福興鄉,M,0,70+,2,10007,10007060
19CVS,2024-01-22,彰化縣,芳苑鄉,F,0,70+,1,10007,10007230
19CVS,2024-01-22,南投縣,名間鄉,F,0,70+,1,10008,10008060
19CVS,2024-01-22,南投縣,埔里鎮,F,0,70+,1,10008,10008020
19CVS,2024-01-22,南投縣,草屯鎮,F,0,70+,1,10008,10008030
19CVS,2024-01-22,南投縣,草屯鎮,M,0,70+,1,10008,10008030
19CVS,2024-01-22,雲林縣,林內鄉,M,0,70+,2,10009,10009100
19CVS,2024-01-22,嘉義縣,中埔鄉,F,0,70+,1,10010,10010130
19CVS,2024-01-22,嘉義縣,布袋鎮,M,0,70+,1,10010,10010030
19CVS,2024-01-22,嘉義縣,梅山鄉,M,0,65~69,1,10010,10010150
19CVS,2024-01-22,屏東縣,崁頂鄉,M,0,70+,1,10013,10013180
19CVS,2024-01-22,花蓮縣,壽豐鄉,F,0,70+,1,10015,10015060
19CVS,2024-01-22,花蓮縣,玉里鎮,M,0,70+,1,10015,10015030
19CVS,2024-01-22,花蓮縣,花蓮市,F,0,70+,1,10015,10015010
19CVS,2024-01-22,新竹市,北區,F,0,70+,2,10018,10018020
19CVS,2024-01-22,新竹市,東區,M,0,60~64,1,10018,10018010
19CVS,2024-01-22,新竹市,東區,M,0,70+,3,10018,10018010
19CVS,2024-01-22,嘉義市,東區,M,0,70+,1,10020,10020010
19CVS,2024-01-22,嘉義市,西區,M,0,70+,1,10020,10020020
19CVS,2024-01-22,台北市,中山區,M,0,55~59,1,63000,63000040
19CVS,2024-01-22,台北市,中山區,M,0,70+,1,63000,63000040
19CVS,2024-01-22,台北市,中正區,F,0,70+,1,63000,63000050
19CVS,2024-01-22,台北市,信義區,F,0,70+,1,63000,63000020
19CVS,2024-01-22,台北市,信義區,M,0,70+,1,63000,63000020
19CVS,2024-01-22,台北市,北投區,M,0,10~14,1,63000,63000120
19CVS,2024-01-22,台北市,北投區,M,0,70+,1,63000,63000120
19CVS,2024-01-22,台北市,士林區,F,0,70+,2,63000,63000110
19CVS,2024-01-22,台北市,士林區,M,0,70+,2,63000,63000110
19CVS,2024-01-22,台北市,大安區,M,0,65~69,1,63000,63000030
19CVS,2024-01-22,台北市,大安區,M,0,70+,2,63000,63000030
19CVS,2024-01-22,台北市,文山區,F,0,70+,2,63000,63000080
19CVS,2024-01-22,台北市,文山區,F,0,70+,2,63000,63000081
19CVS,2024-01-22,台北市,文山區,F,0,70+,2,63000,63000082
19CVS,2024-01-22,台北市,松山區,F,0,70+,2,63000,63000010
19CVS,2024-01-22,高雄市,三民區,M,0,65~69,1,64000,64000050
19CVS,2024-01-22,高雄市,三民區,M,0,65~69,1,64000,64000051
19CVS,2024-01-22,高雄市,三民區,M,0,65~69,1,64000,64000052
19CVS,2024-01-22,高雄市,三民區,F,0,70+,1,64000,64000050
19CVS,2024-01-22,高雄市,三民區,F,0,70+,1,64000,64000051
19CVS,2024-01-22,高雄市,三民區,F,0,70+,1,64000,64000052
19CVS,2024-01-22,高雄市,三民區,M,0,70+,1,64000,64000050
19CVS,2024-01-22,高雄市,三民區,M,0,70+,1,64000,64000051
19CVS,2024-01-22,高雄市,三民區,M,0,70+,1,64000,64000052
19CVS,2024-01-22,高雄市,仁武區,F,0,70+,1,64000,64000170
19CVS,2024-01-22,高雄市,內門區,M,0,70+,1,64000,64000350
19CVS,2024-01-22,高雄市,小港區,M,0,60~64,1,64000,64000110
19CVS,2024-01-22,高雄市,小港區,M,0,70+,1,64000,64000110
19CVS,2024-01-22,高雄市,岡山區,M,0,60~64,1,64000,64000190
19CVS,2024-01-22,高雄市,楠梓區,M,0,70+,1,64000,64000040
19CVS,2024-01-22,高雄市,橋頭區,M,0,70+,1,64000,64000200
19CVS,2024-01-22,高雄市,苓雅區,M,0,20~24,1,64000,64000080
19CVS,2024-01-22,高雄市,苓雅區,F,0,5~9,1,64000,64000080
19CVS,2024-01-22,高雄市,鳳山區,M,0,70+,1,64000,64000120
19CVS,2024-01-22,新北市,三重區,F,0,45~49,1,65000,65000020
19CVS,2024-01-22,新北市,三重區,F,0,70+,2,65000,65000020
19CVS,2024-01-22,新北市,中和區,F,0,45~49,1,65000,65000030
19CVS,2024-01-22,新北市,中和區,F,0,70+,2,65000,65000030
19CVS,2024-01-22,新北市,中和區,M,0,70+,1,65000,65000030
19CVS,2024-01-22,新北市,土城區,M,0,65~69,1,65000,65000130
19CVS,2024-01-22,新北市,土城區,F,0,70+,2,65000,65000130
19CVS,2024-01-22,新北市,新店區,M,0,70+,2,65000,65000060
19CVS,2024-01-22,新北市,新莊區,F,0,40~44,2,65000,65000050
19CVS,2024-01-22,新北市,新莊區,M,0,60~64,1,65000,65000050
19CVS,2024-01-22,新北市,新莊區,F,0,65~69,1,65000,65000050
19CVS,2024-01-22,新北市,新莊區,M,0,65~69,2,65000,65000050
19CVS,2024-01-22,新北市,新莊區,F,0,70+,1,65000,65000050
19CVS,2024-01-22,新北市,新莊區,M,0,70+,1,65000,65000050
19CVS,2024-01-22,新北市,板橋區,F,0,70+,2,65000,65000010
19CVS,2024-01-22,新北市,板橋區,M,0,70+,1,65000,65000010
19CVS,2024-01-22,新北市,樹林區,F,0,70+,1,65000,65000070
19CVS,2024-01-22,新北市,永和區,M,0,70+,1,65000,65000040
19CVS,2024-01-22,新北市,汐止區,F,0,70+,1,65000,65000110
19CVS,2024-01-22,新北市,淡水區,F,0,70+,1,65000,65000100
19CVS,2024-01-22,新北市,淡水區,M,0,70+,1,65000,65000100
19CVS,2024-01-22,新北市,蘆洲區,M,0,60~64,1,65000,65000140
19CVS,2024-01-22,新北市,蘆洲區,M,0,70+,1,65000,65000140
19CVS,2024-01-22,新北市,鶯歌區,M,0,70+,1,65000,65000080
19CVS,2024-01-22,台中市,北區,F,0,65~69,1,66000,66000050
19CVS,2024-01-22,台中市,北區,M,0,70+,2,66000,66000050
19CVS,2024-01-22,台中市,南區,M,0,65~69,2,66000,66000030
19CVS,2024-01-22,台中市,南區,M,0,70+,1,66000,66000030
19CVS,2024-01-22,台中市,南屯區,M,0,70+,1,66000,66000070
19CVS,2024-01-22,台中市,后里區,M,0,70+,1,66000,66000150
19CVS,2024-01-22,台中市,外埔區,M,0,70+,1,66000,66000210
19CVS,2024-01-22,台中市,大甲區,M,0,65~69,1,66000,66000110
19CVS,2024-01-22,台中市,大甲區,F,0,70+,1,66000,66000110
19CVS,2024-01-22,台中市,大里區,M,0,60~64,1,66000,66000280
19CVS,2024-01-22,台中市,大里區,M,0,65~69,1,66000,66000280
19CVS,2024-01-22,台中市,太平區,M,0,65~69,1,66000,66000270
19CVS,2024-01-22,台中市,東區,M,0,65~69,1,66000,66000020
19CVS,2024-01-22,台中市,潭子區,F,0,70+,1,66000,66000170
19CVS,2024-01-22,台中市,神岡區,M,0,55~59,1,66000,66000160
19CVS,2024-01-22,台中市,西區,F,0,70+,1,66000,66000040
19CVS,2024-01-22,台中市,西屯區,F,0,30~34,1,66000,66000060
19CVS,2024-01-22,台中市,西屯區,M,0,65~69,1,66000,66000060
19CVS,2024-01-22,台中市,西屯區,M,0,70+,3,66000,66000060
19CVS,2024-01-22,台中市,豐原區,F,0,70+,1,66000,66000090
19CVS,2024-01-22,台南市,安南區,M,0,70+,1,67000,67000350
19CVS,2024-01-22,台南市,安定區,F,0,60~64,1,67000,67000210
19CVS,2024-01-22,台南市,新營區,M,0,70+,1,67000,67000010
19CVS,2024-01-22,台南市,東區,M,0,50~54,1,67000,67000320
19CVS,2024-01-22,桃園市,中壢區,M,0,30~34,1,68000,68000020
19CVS,2024-01-22,桃園市,中壢區,F,0,70+,1,68000,68000020
19CVS,2024-01-22,桃園市,中壢區,M,0,70+,1,68000,68000020
19CVS,2024-01-22,桃園市,八德區,F,0,50~54,1,68000,68000080
19CVS,2024-01-22,桃園市,平鎮區,M,0,70+,2,68000,68000100
19CVS,2024-01-22,桃園市,新屋區,F,0,70+,1,68000,68000110
19CVS,2024-01-22,桃園市,桃園區,M,0,70+,1,68000,68000010
19CVS,2024-01-23,宜蘭縣,五結鄉,M,0,70+,1,10002,10002090
19CVS,2024-01-23,宜蘭縣,冬山鄉,M,0,60~64,1,10002,10002080
19CVS,2024-01-23,新竹縣,五峰鄉,M,0,70+,1,10004,10004130
19CVS,2024-01-23,新竹縣,橫山鄉,M,0,70+,1,10004,10004080
19CVS,2024-01-23,新竹縣,竹東鎮,M,0,70+,1,10004,10004020
19CVS,2024-01-23,苗栗縣,頭份市,M,0,70+,1,10005,10005050
19CVS,2024-01-23,彰化縣,和美鎮,F,0,70+,1,10007,10007030
19CVS,2024-01-23,彰化縣,彰化市,F,0,70+,1,10007,10007010
19CVS,2024-01-23,彰化縣,社頭鄉,F,0,70+,1,10007,10007170
19CVS,2024-01-23,彰化縣,竹塘鄉,M,0,70+,1,10007,10007250
19CVS,2024-01-23,南投縣,南投市,M,0,70+,1,10008,10008010
19CVS,2024-01-23,南投縣,草屯鎮,M,0,60~64,1,10008,10008030
19CVS,2024-01-23,南投縣,草屯鎮,M,0,70+,1,10008,10008030
19CVS,2024-01-23,屏東縣,屏東市,F,0,60~64,1,10013,10013010
19CVS,2024-01-23,屏東縣,屏東市,M,0,60~64,1,10013,10013010
19CVS,2024-01-23,屏東縣,屏東市,M,0,70+,1,10013,10013010
19CVS,2024-01-23,屏東縣,恆春鎮,M,0,70+,1,10013,10013040
19CVS,2024-01-23,屏東縣,長治鄉,M,0,70+,1,10013,10013060
19CVS,2024-01-23,台東縣,關山鎮,F,0,70+,1,10014,10014030
19CVS,2024-01-23,新竹市,東區,F,0,70+,1,10018,10018010
19CVS,2024-01-23,新竹市,東區,M,0,70+,1,10018,10018010
19CVS,2024-01-23,嘉義市,東區,F,0,50~54,1,10020,10020010
19CVS,2024-01-23,嘉義市,東區,F,0,70+,1,10020,10020010
19CVS,2024-01-23,台北市,中山區,M,0,70+,1,63000,63000040
19CVS,2024-01-23,台北市,中正區,M,0,70+,1,63000,63000050
19CVS,2024-01-23,台北市,信義區,F,0,70+,1,63000,63000020
19CVS,2024-01-23,台北市,信義區,M,0,70+,2,63000,63000020
19CVS,2024-01-23,台北市,內湖區,M,0,70+,1,63000,63000100
19CVS,2024-01-23,台北市,士林區,F,0,60~64,1,63000,63000110
19CVS,2024-01-23,台北市,士林區,M,0,70+,1,63000,63000110
19CVS,2024-01-23,台北市,大同區,M,0,70+,1,63000,63000060
19CVS,2024-01-23,台北市,文山區,F,0,70+,2,63000,63000080
19CVS,2024-01-23,台北市,文山區,F,0,70+,2,63000,63000081
19CVS,2024-01-23,台北市,文山區,F,0,70+,2,63000,63000082
19CVS,2024-01-23,高雄市,三民區,M,0,65~69,1,64000,64000050
19CVS,2024-01-23,高雄市,三民區,M,0,65~69,1,64000,64000051
19CVS,2024-01-23,高雄市,三民區,M,0,65~69,1,64000,64000052
19CVS,2024-01-23,高雄市,仁武區,M,0,70+,1,64000,64000170
19CVS,2024-01-23,高雄市,大寮區,F,0,70+,1,64000,64000140
19CVS,2024-01-23,高雄市,小港區,F,0,25~29,1,64000,64000110
19CVS,2024-01-23,高雄市,小港區,M,0,70+,1,64000,64000110
19CVS,2024-01-23,高雄市,楠梓區,F,0,70+,1,64000,64000040
19CVS,2024-01-23,高雄市,苓雅區,M,0,70+,1,64000,64000080
19CVS,2024-01-23,高雄市,路竹區,F,0,70+,1,64000,64000240
19CVS,2024-01-23,高雄市,鳳山區,F,0,35~39,1,64000,64000120
19CVS,2024-01-23,高雄市,鳳山區,F,0,65~69,1,64000,64000120
19CVS,2024-01-23,新北市,三重區,M,0,60~64,1,65000,65000020
19CVS,2024-01-23,新北市,三重區,F,0,65~69,1,65000,65000020
19CVS,2024-01-23,新北市,三重區,F,0,70+,1,65000,65000020
19CVS,2024-01-23,新北市,土城區,M,0,70+,3,65000,65000130
19CVS,2024-01-23,新北市,新店區,F,0,70+,1,65000,65000060
19CVS,2024-01-23,新北市,新莊區,M,0,60~64,2,65000,65000050
19CVS,2024-01-23,新北市,新莊區,M,0,70+,1,65000,65000050
19CVS,2024-01-23,新北市,板橋區,M,0,70+,1,65000,65000010
19CVS,2024-01-23,新北市,樹林區,F,0,60~64,1,65000,65000070
19CVS,2024-01-23,新北市,淡水區,F,0,70+,1,65000,65000100
19CVS,2024-01-23,新北市,淡水區,M,0,70+,1,65000,65000100
19CVS,2024-01-23,新北市,蘆洲區,F,0,70+,1,65000,65000140
19CVS,2024-01-23,新北市,蘆洲區,M,0,70+,1,65000,65000140
19CVS,2024-01-23,新北市,鶯歌區,M,0,65~69,1,65000,65000080
19CVS,2024-01-23,新北市,鶯歌區,F,0,70+,1,65000,65000080
19CVS,2024-01-23,台中市,北屯區,F,0,70+,1,66000,66000080
19CVS,2024-01-23,台中市,北屯區,M,0,70+,2,66000,66000080
19CVS,2024-01-23,台中市,大里區,M,0,35~39,1,66000,66000280
19CVS,2024-01-23,台中市,大里區,M,0,50~54,1,66000,66000280
19CVS,2024-01-23,台中市,大里區,M,0,70+,1,66000,66000280
