確定病名,診斷年份,診斷週別,縣市,性別,是否為境外移入,年齡層,確定病例數,縣市別代碼
090,2020,27,新北市,M,0,50~54,1,65000
090,2020,27,新北市,M,0,70+,3,65000
090,2020,27,台中市,F,0,40~44,1,66000
090,2020,27,台中市,F,0,50~54,1,66000
090,2020,27,台中市,F,0,70+,2,66000
090,2020,27,台中市,M,0,20~24,1,66000
090,2020,27,台中市,M,0,25~29,4,66000
090,2020,27,台中市,M,0,30~34,2,66000
090,2020,27,台中市,M,0,35~39,3,66000
090,2020,27,台中市,M,0,40~44,3,66000
090,2020,27,台中市,M,0,45~49,1,66000
090,2020,27,台中市,M,0,50~54,1,66000
090,2020,27,台中市,M,0,70+,3,66000
090,2020,27,台南市,F,0,55~59,1,67000
090,2020,27,台南市,M,0,25~29,2,67000
090,2020,27,台南市,M,0,30~34,1,67000
090,2020,27,台南市,M,0,35~39,5,67000
090,2020,27,台南市,M,0,40~44,1,67000
090,2020,27,台南市,M,0,45~49,1,67000
090,2020,27,台南市,M,0,70+,1,67000
090,2020,27,桃園市,F,0,65~69,1,68000
090,2020,27,桃園市,F,0,70+,4,68000
090,2020,27,桃園市,M,0,25~29,1,68000
090,2020,27,桃園市,M,0,30~34,3,68000
090,2020,27,桃園市,M,0,35~39,2,68000
090,2020,27,桃園市,M,0,40~44,3,68000
090,2020,27,桃園市,M,0,55~59,1,68000
090,2020,27,桃園市,M,0,60~64,1,68000
090,2020,27,桃園市,M,0,70+,1,68000
090,2020,28,宜蘭縣,F,0,70+,4,10002
090,2020,28,宜蘭縣,M,0,25~29,1,10002
090,2020,28,宜蘭縣,M,0,70+,1,10002
090,2020,28,新竹縣,F,0,70+,1,10004
090,2020,28,苗栗縣,M,0,30~34,1,10005
090,2020,28,苗栗縣,M,0,40~44,1,10005
090,2020,28,苗栗縣,M,0,70+,1,10005
090,2020,28,彰化縣,M,0,20~24,1,10007
090,2020,28,南投縣,M,0,25~29,1,10008
090,2020,28,雲林縣,F,0,45~49,1,10009
090,2020,28,雲林縣,M,0,20~24,1,10009
090,2020,28,雲林縣,M,0,25~29,2,10009
090,2020,28,雲林縣,M,0,50~54,1,10009
090,2020,28,雲林縣,M,0,70+,1,10009
090,2020,28,嘉義縣,F,0,55~59,1,10010
090,2020,28,嘉義縣,F,0,70+,1,10010
090,2020,28,嘉義縣,M,0,35~39,1,10010
090,2020,28,嘉義縣,M,0,70+,1,10010
090,2020,28,屏東縣,M,0,65~69,1,10013
090,2020,28,台東縣,M,0,25~29,1,10014
090,2020,28,台東縣,M,0,35~39,1,10014
090,2020,28,台東縣,M,0,40~44,1,10014
090,2020,28,花蓮縣,F,0,70+,1,10015
090,2020,28,花蓮縣,M,0,20~24,1,10015
090,2020,28,花蓮縣,M,0,30~34,1,10015
090,2020,28,澎湖縣,M,0,60~64,1,10016
090,2020,28,基隆市,F,0,70+,1,10017
090,2020,28,基隆市,M,0,20~24,1,10017
090,2020,28,基隆市,M,0,30~34,1,10017
090,2020,28,基隆市,M,0,70+,2,10017
090,2020,28,新竹市,M,0,20~24,1,10018
090,2020,28,新竹市,M,0,25~29,1,10018
090,2020,28,台北市,F,0,20~24,1,63000
090,2020,28,台北市,F,0,40~44,1,63000
090,2020,28,台北市,F,0,65~69,1,63000
090,2020,28,台北市,F,0,70+,1,63000
090,2020,28,台北市,M,0,15~19,1,63000
090,2020,28,台北市,M,0,20~24,2,63000
090,2020,28,台北市,M,0,25~29,7,63000
090,2020,28,台北市,M,0,30~34,8,63000
090,2020,28,台北市,M,0,35~39,5,63000
090,2020,28,台北市,M,0,40~44,3,63000
090,2020,28,台北市,M,0,45~49,4,63000
090,2020,28,台北市,M,0,50~54,1,63000
090,2020,28,台北市,M,0,55~59,1,63000
090,2020,28,台北市,M,0,70+,3,63000
090,2020,28,高雄市,F,0,65~69,1,64000
090,2020,28,高雄市,F,0,70+,2,64000
090,2020,28,高雄市,M,0,25~29,2,64000
090,2020,28,高雄市,M,0,30~34,3,64000
090,2020,28,高雄市,M,0,35~39,1,64000
090,2020,28,高雄市,M,0,40~44,1,64000
090,2020,28,高雄市,M,0,55~59,1,64000
090,2020,28,高雄市,M,0,65~69,1,64000
090,2020,28,高雄市,M,0,70+,1,64000
090,2020,28,新北市,F,0,65~69,2,65000
090,2020,28,新北市,F,0,70+,3,65000
090,2020,28,新北市,M,0,15~19,1,65000
090,2020,28,新北市,M,0,20~24,3,65000
090,2020,28,新北市,M,0,25~29,11,65000
090,2020,28,新北市,M,0,30~34,13,65000
090,2020,28,新北市,M,0,35~39,6,65000
090,2020,28,新北市,M,0,40~44,3,65000
090,2020,28,新北市,M,0,45~49,3,65000
090,2020,28,新北市,M,0,55~59,1,65000
090,2020,28,新北市,M,0,65~69,1,65000
090,2020,28,新北市,M,0,70+,2,65000
090,2020,28,台中市,F,0,25~29,1,66000
090,2020,28,台中市,F,0,70+,1,66000
090,2020,28,台中市,M,0,15~19,1,66000
090,2020,28,台中市,M,0,25~29,1,66000
090,2020,28,台中市,M,0,30~34,5,66000
090,2020,28,台中市,M,0,35~39,2,66000
090,2020,28,台中市,M,0,40~44,1,66000
090,2020,28,台中市,M,0,45~49,1,66000
090,2020,28,台中市,M,0,50~54,1,66000
090,2020,28,台中市,M,0,55~59,1,66000
090,2020,28,台中市,M,0,70+,2,66000
090,2020,28,台南市,F,0,70+,3,67000
090,2020,28,台南市,M,0,20~24,1,67000
090,2020,28,台南市,M,0,25~29,2,67000
090,2020,28,台南市,M,0,30~34,2,67000
090,2020,28,台南市,M,0,35~39,1,67000
090,2020,28,台南市,M,0,70+,2,67000
090,2020,28,桃園市,F,0,50~54,1,68000
090,2020,28,桃園市,F,0,55~59,1,68000
090,2020,28,桃園市,F,0,70+,2,68000
090,2020,28,桃園市,M,0,20~24,1,68000
090,2020,28,桃園市,M,0,25~29,6,68000
090,2020,28,桃園市,M,0,30~34,8,68000
090,2020,28,桃園市,M,0,35~39,4,68000
090,2020,28,桃園市,M,0,40~44,1,68000
090,2020,28,桃園市,M,0,55~59,1,68000
090,2020,28,桃園市,M,0,60~64,1,68000
090,2020,29,宜蘭縣,F,0,70+,1,10002
090,2020,29,宜蘭縣,M,0,25~29,1,10002
090,2020,29,宜蘭縣,M,0,30~34,1,10002
090,2020,29,宜蘭縣,M,0,55~59,1,10002
090,2020,29,宜蘭縣,M,0,65~69,1,10002
090,2020,29,宜蘭縣,M,0,70+,1,10002
090,2020,29,新竹縣,M,0,25~29,3,10004
090,2020,29,新竹縣,M,0,70+,1,10004
090,2020,29,苗栗縣,F,0,70+,1,10005
090,2020,29,苗栗縣,M,0,20~24,2,10005
090,2020,29,彰化縣,F,0,35~39,1,10007
090,2020,29,彰化縣,M,0,50~54,1,10007
090,2020,29,南投縣,M,0,15~19,1,10008
090,2020,29,雲林縣,F,0,60~64,1,10009
090,2020,29,嘉義縣,F,0,70+,2,10010
090,2020,29,嘉義縣,M,0,25~29,1,10010
090,2020,29,嘉義縣,M,0,45~49,1,10010
090,2020,29,屏東縣,F,0,35~39,1,10013
090,2020,29,屏東縣,F,0,40~44,1,10013
090,2020,29,屏東縣,M,0,20~24,1,10013
090,2020,29,屏東縣,M,0,35~39,1,10013
090,2020,29,屏東縣,M,0,40~44,1,10013
090,2020,29,台東縣,M,0,20~24,1,10014
090,2020,29,花蓮縣,M,0,25~29,1,10015
090,2020,29,基隆市,F,0,50~54,1,10017
090,2020,29,基隆市,M,0,50~54,1,10017
090,2020,29,新竹市,F,0,70+,1,10018
090,2020,29,新竹市,M,0,35~39,1,10018
090,2020,29,嘉義市,F,0,70+,1,10020
090,2020,29,嘉義市,M,0,20~24,1,10020
090,2020,29,嘉義市,M,0,35~39,1,10020
090,2020,29,嘉義市,M,0,60~64,1,10020
090,2020,29,台北市,F,0,25~29,1,63000
090,2020,29,台北市,F,0,70+,3,63000
090,2020,29,台北市,M,0,25~29,3,63000
090,2020,29,台北市,M,0,30~34,2,63000
090,2020,29,台北市,M,0,35~39,3,63000
090,2020,29,台北市,M,0,45~49,1,63000
090,2020,29,台北市,M,0,50~54,2,63000
090,2020,29,台北市,M,0,55~59,2,63000
090,2020,29,台北市,M,0,70+,3,63000
090,2020,29,高雄市,F,0,70+,2,64000
090,2020,29,高雄市,M,0,15~19,2,64000
090,2020,29,高雄市,M,0,20~24,3,64000
090,2020,29,高雄市,M,0,25~29,3,64000
090,2020,29,高雄市,M,0,30~34,7,64000
090,2020,29,高雄市,M,0,35~39,5,64000
090,2020,29,高雄市,M,0,40~44,1,64000
090,2020,29,高雄市,M,0,50~54,1,64000
090,2020,29,高雄市,M,0,70+,1,64000
090,2020,29,新北市,F,0,70+,3,65000
090,2020,29,新北市,M,0,15~19,1,65000
090,2020,29,新北市,M,0,20~24,4,65000
090,2020,29,新北市,M,0,25~29,5,65000
090,2020,29,新北市,M,0,30~34,6,65000
090,2020,29,新北市,M,0,35~39,2,65000
090,2020,29,新北市,M,0,45~49,3,65000
090,2020,29,新北市,M,0,50~54,2,65000
090,2020,29,新北市,M,0,55~59,1,65000
090,2020,29,新北市,M,0,70+,3,65000
090,2020,29,台中市,F,0,35~39,1,66000
090,2020,29,台中市,F,0,55~59,1,66000
090,2020,29,台中市,F,0,70+,2,66000
090,2020,29,台中市,M,0,25~29,3,66000
090,2020,29,台中市,M,0,30~34,1,66000
090,2020,29,台中市,M,0,35~39,1,66000
090,2020,29,台中市,M,0,60~64,1,66000
090,2020,29,台中市,M,0,65~69,1,66000
090,2020,29,台南市,F,0,65~69,1,67000
090,2020,29,台南市,M,0,20~24,1,67000
090,2020,29,台南市,M,0,25~29,1,67000
090,2020,29,台南市,M,0,30~34,4,67000
090,2020,29,台南市,M,0,40~44,1,67000
090,2020,29,桃園市,F,0,35~39,1,68000
090,2020,29,桃園市,F,0,40~44,1,68000
090,2020,29,桃園市,F,0,70+,1,68000
090,2020,29,桃園市,M,0,20~24,3,68000
090,2020,29,桃園市,M,0,25~29,3,68000
090,2020,29,桃園市,M,0,30~34,6,68000
090,2020,29,桃園市,M,0,35~39,2,68000
090,2020,29,桃園市,M,0,40~44,4,68000
090,2020,29,桃園市,M,0,65~69,1,68000
090,2020,29,桃園市,M,0,70+,1,68000
090,2020,30,宜蘭縣,M,0,65~69,1,10002
090,2020,30,新竹縣,F,0,25~29,1,10004
090,2020,30,新竹縣,F,0,70+,2,10004
090,2020,30,新竹縣,F,1,25~29,1,10004
090,2020,30,新竹縣,M,0,50~54,1,10004
090,2020,30,苗栗縣,M,0,15~19,1,10005
090,2020,30,苗栗縣,M,0,35~39,1,10005
090,2020,30,苗栗縣,M,0,70+,1,10005
090,2020,30,彰化縣,M,0,35~39,2,10007
090,2020,30,雲林縣,F,0,40~44,1,10009
090,2020,30,雲林縣,F,0,70+,2,10009
090,2020,30,嘉義縣,F,0,45~49,1,10010
090,2020,30,嘉義縣,M,0,40~44,1,10010
090,2020,30,嘉義縣,M,0,70+,1,10010
090,2020,30,屏東縣,F,0,45~49,1,10013
090,2020,30,屏東縣,F,0,70+,2,10013
090,2020,30,屏東縣,M,0,25~29,2,10013
090,2020,30,屏東縣,M,0,30~34,1,10013
090,2020,30,屏東縣,M,0,35~39,1,10013
090,2020,30,屏東縣,M,0,40~44,1,10013
090,2020,30,屏東縣,M,0,45~49,1,10013
090,2020,30,屏東縣,M,0,55~59,1,10013
090,2020,30,屏東縣,M,0,65~69,1,10013
090,2020,30,屏東縣,M,0,70+,1,10013
090,2020,30,台東縣,M,0,30~34,1,10014
090,2020,30,花蓮縣,F,0,55~59,1,10015
090,2020,30,花蓮縣,M,0,15~19,1,10015
090,2020,30,花蓮縣,M,0,35~39,1,10015
090,2020,30,花蓮縣,M,0,65~69,1,10015
090,2020,30,基隆市,F,0,25~29,1,10017
090,2020,30,基隆市,F,0,40~44,1,10017
090,2020,30,基隆市,F,0,65~69,1,10017
090,2020,30,基隆市,F,0,70+,1,10017
090,2020,30,基隆市,M,0,30~34,2,10017
090,2020,30,新竹市,M,0,30~34,1,10018
090,2020,30,新竹市,M,0,45~49,1,10018
090,2020,30,嘉義市,M,0,55~59,1,10020
090,2020,30,嘉義市,M,0,70+,1,10020
090,2020,30,台北市,F,0,65~69,1,63000
090,2020,30,台北市,F,0,70+,2,63000
090,2020,30,台北市,M,0,20~24,2,63000
090,2020,30,台北市,M,0,25~29,2,63000
090,2020,30,台北市,M,0,30~34,4,63000
090,2020,30,台北市,M,0,35~39,6,63000
090,2020,30,台北市,M,0,45~49,1,63000
090,2020,30,台北市,M,0,50~54,1,63000
090,2020,30,台北市,M,0,65~69,1,63000
090,2020,30,台北市,M,0,70+,4,63000
090,2020,30,高雄市,F,0,20~24,1,64000
090,2020,30,高雄市,F,0,25~29,1,64000
090,2020,30,高雄市,M,0,10~14,1,64000
090,2020,30,高雄市,M,0,20~24,1,64000
090,2020,30,高雄市,M,0,25~29,7,64000
090,2020,30,高雄市,M,0,30~34,2,64000
090,2020,30,高雄市,M,0,35~39,3,64000
090,2020,30,高雄市,M,0,40~44,5,64000
090,2020,30,高雄市,M,0,45~49,1,64000
090,2020,30,高雄市,M,0,50~54,1,64000
090,2020,30,新北市,F,0,50~54,1,65000
090,2020,30,新北市,F,0,70+,7,65000
090,2020,30,新北市,M,0,20~24,2,65000
090,2020,30,新北市,M,0,25~29,4,65000
090,2020,30,新北市,M,0,30~34,4,65000
090,2020,30,新北市,M,0,35~39,8,65000
090,2020,30,新北市,M,0,40~44,3,65000
090,2020,30,新北市,M,0,45~49,3,65000
090,2020,30,新北市,M,0,50~54,1,65000
090,2020,30,新北市,M,0,60~64,1,65000
090,2020,30,新北市,M,0,65~69,1,65000
090,2020,30,新北市,M,0,70+,7,65000
090,2020,30,台中市,M,0,25~29,5,66000
090,2020,30,台中市,M,0,30~34,2,66000
090,2020,30,台中市,M,0,50~54,1,66000
090,2020,30,台中市,M,0,70+,4,66000
090,2020,30,台南市,F,0,70+,1,67000
090,2020,30,台南市,M,0,20~24,1,67000
090,2020,30,台南市,M,0,25~29,6,67000
090,2020,30,台南市,M,0,30~34,2,67000
090,2020,30,台南市,M,0,60~64,1,67000
090,2020,30,桃園市,F,0,35~39,1,68000
090,2020,30,桃園市,F,0,55~59,2,68000
090,2020,30,桃園市,F,0,65~69,2,68000
090,2020,30,桃園市,F,0,70+,1,68000
090,2020,30,桃園市,M,0,15~19,1,68000
090,2020,30,桃園市,M,0,20~24,1,68000
090,2020,30,桃園市,M,0,25~29,2,68000
090,2020,30,桃園市,M,0,30~34,4,68000
090,2020,30,桃園市,M,0,35~39,1,68000
090,2020,30,桃園市,M,0,40~44,1,68000
090,2020,30,桃園市,M,0,45~49,1,68000
090,2020,30,桃園市,M,0,55~59,1,68000
090,2020,30,桃園市,M,0,65~69,2,68000
090,2020,30,桃園市,M,0,70+,1,68000
090,2020,31,宜蘭縣,F,0,70+,1,10002
090,2020,31,宜蘭縣,M,0,25~29,1,10002
090,2020,31,宜蘭縣,M,0,70+,1,10002
090,2020,31,苗栗縣,M,0,25~29,1,10005
090,2020,31,苗栗縣,M,0,70+,2,10005
090,2020,31,彰化縣,M,0,20~24,1,10007
090,2020,31,彰化縣,M,0,30~34,1,10007
090,2020,31,彰化縣,M,0,70+,2,10007
090,2020,31,南投縣,F,0,70+,1,10008
090,2020,31,南投縣,M,0,20~24,1,10008
090,2020,31,南投縣,M,0,35~39,1,10008
090,2020,31,南投縣,M,0,40~44,1,10008
090,2020,31,南投縣,M,0,45~49,1,10008
090,2020,31,雲林縣,F,0,70+,2,10009
090,2020,31,雲林縣,M,0,35~39,1,10009
090,2020,31,雲林縣,M,0,45~49,1,10009
090,2020,31,雲林縣,M,0,70+,2,10009
090,2020,31,嘉義縣,M,0,25~29,1,10010
090,2020,31,屏東縣,F,0,35~39,1,10013
090,2020,31,屏東縣,F,0,70+,1,10013
090,2020,31,屏東縣,M,0,20~24,3,10013
090,2020,31,屏東縣,M,0,30~34,3,10013
090,2020,31,屏東縣,M,0,70+,3,10013
090,2020,31,花蓮縣,M,0,30~34,1,10015
090,2020,31,基隆市,F,0,70+,1,10017
090,2020,31,基隆市,M,0,25~29,2,10017
090,2020,31,基隆市,M,0,30~34,1,10017
090,2020,31,基隆市,M,0,35~39,1,10017
090,2020,31,新竹市,M,0,20~24,1,10018
090,2020,31,新竹市,M,0,25~29,1,10018
090,2020,31,嘉義市,F,0,70+,1,10020
090,2020,31,嘉義市,M,0,70+,2,10020
090,2020,31,台北市,F,0,70+,4,63000
090,2020,31,台北市,M,0,20~24,3,63000
090,2020,31,台北市,M,0,25~29,5,63000
090,2020,31,台北市,M,0,30~34,8,63000
090,2020,31,台北市,M,0,35~39,8,63000
090,2020,31,台北市,M,0,40~44,2,63000
090,2020,31,台北市,M,0,45~49,3,63000
090,2020,31,台北市,M,0,50~54,2,63000
090,2020,31,台北市,M,0,55~59,1,63000
090,2020,31,高雄市,F,0,15~19,1,64000
090,2020,31,高雄市,F,0,35~39,1,64000
090,2020,31,高雄市,F,0,70+,1,64000
090,2020,31,高雄市,M,0,20~24,3,64000
090,2020,31,高雄市,M,0,25~29,5,64000
090,2020,31,高雄市,M,0,30~34,6,64000
090,2020,31,高雄市,M,0,35~39,7,64000
090,2020,31,高雄市,M,0,40~44,1,64000
090,2020,31,高雄市,M,0,50~54,1,64000
090,2020,31,高雄市,M,0,55~59,1,64000
090,2020,31,高雄市,M,0,70+,1,64000
090,2020,31,新北市,F,0,65~69,1,65000
090,2020,31,新北市,F,0,70+,2,65000
090,2020,31,新北市,M,0,15~19,1,65000
090,2020,31,新北市,M,0,20~24,2,65000
090,2020,31,新北市,M,0,25~29,2,65000
090,2020,31,新北市,M,0,30~34,3,65000
090,2020,31,新北市,M,0,35~39,6,65000
090,2020,31,新北市,M,0,40~44,2,65000
090,2020,31,新北市,M,0,45~49,1,65000
090,2020,31,新北市,M,0,50~54,3,65000
090,2020,31,新北市,M,0,70+,6,65000
090,2020,31,台中市,F,0,55~59,1,66000
090,2020,31,台中市,F,0,70+,2,66000
090,2020,31,台中市,M,0,20~24,4,66000
090,2020,31,台中市,M,0,25~29,4,66000
090,2020,31,台中市,M,0,30~34,6,66000
090,2020,31,台中市,M,0,35~39,4,66000
090,2020,31,台中市,M,0,40~44,1,66000
090,2020,31,台中市,M,0,45~49,1,66000
090,2020,31,台中市,M,0,55~59,1,66000
090,2020,31,台南市,M,0,25~29,4,67000
090,2020,31,台南市,M,0,30~34,2,67000
090,2020,31,台南市,M,0,35~39,1,67000
090,2020,31,台南市,M,0,40~44,1,67000
090,2020,31,台南市,M,0,70+,4,67000
090,2020,31,桃園市,F,0,35~39,1,68000
090,2020,31,桃園市,F,0,40~44,1,68000
090,2020,31,桃園市,F,0,55~59,1,68000
090,2020,31,桃園市,F,0,70+,2,68000
090,2020,31,桃園市,M,0,20~24,2,68000
090,2020,31,桃園市,M,0,30~34,2,68000
090,2020,31,桃園市,M,0,50~54,2,68000
090,2020,31,桃園市,M,0,65~69,1,68000
090,2020,32,金門縣,M,0,50~54,1,09020
090,2020,32,宜蘭縣,F,0,55~59,1,10002
090,2020,32,新竹縣,F,0,50~54,1,10004
090,2020,32,新竹縣,M,0,30~34,1,10004
090,2020,32,新竹縣,M,0,40~44,1,10004
090,2020,32,苗栗縣,M,0,60~64,1,10005
090,2020,32,彰化縣,F,0,70+,2,10007
090,2020,32,南投縣,M,0,25~29,1,10008
090,2020,32,雲林縣,F,0,50~54,1,10009
090,2020,32,雲林縣,M,0,40~44,1,10009
090,2020,32,雲林縣,M,0,55~59,1,10009
090,2020,32,嘉義縣,F,0,70+,1,10010
090,2020,32,屏東縣,F,0,40~44,1,10013
090,2020,32,屏東縣,M,0,20~24,1,10013
090,2020,32,屏東縣,M,0,25~29,2,10013
090,2020,32,屏東縣,M,0,70+,1,10013
090,2020,32,台東縣,M,0,20~24,1,10014
090,2020,32,台東縣,M,0,30~34,1,10014
090,2020,32,花蓮縣,M,0,55~59,1,10015
090,2020,32,基隆市,M,0,25~29,1,10017
090,2020,32,基隆市,M,0,30~34,1,10017
090,2020,32,基隆市,M,0,45~49,2,10017
090,2020,32,基隆市,M,0,70+,1,10017
090,2020,32,嘉義市,M,0,65~69,1,10020
090,2020,32,嘉義市,M,0,70+,1,10020
090,2020,32,台北市,F,0,45~49,1,63000
090,2020,32,台北市,F,0,55~59,1,63000
090,2020,32,台北市,F,0,70+,1,63000
090,2020,32,台北市,M,0,15~19,1,63000
090,2020,32,台北市,M,0,30~34,4,63000
090,2020,32,台北市,M,0,35~39,2,63000
090,2020,32,台北市,M,0,45~49,1,63000
090,2020,32,台北市,M,0,55~59,1,63000
090,2020,32,高雄市,F,0,35~39,1,64000
090,2020,32,高雄市,F,0,40~44,1,64000
090,2020,32,高雄市,F,0,70+,1,64000
090,2020,32,高雄市,M,0,20~24,2,64000
090,2020,32,高雄市,M,0,25~29,4,64000
090,2020,32,高雄市,M,0,30~34,8,64000
090,2020,32,高雄市,M,0,35~39,2,64000
090,2020,32,高雄市,M,0,40~44,1,64000
090,2020,32,高雄市,M,0,45~49,1,64000
090,2020,32,高雄市,M,0,50~54,1,64000
090,2020,32,高雄市,M,0,70+,1,64000
090,2020,32,新北市,F,0,70+,3,65000
090,2020,32,新北市,M,0,15~19,1,65000
090,2020,32,新北市,M,0,20~24,3,65000
090,2020,32,新北市,M,0,25~29,3,65000
090,2020,32,新北市,M,0,30~34,5,65000
090,2020,32,新北市,M,0,35~39,5,65000
090,2020,32,新北市,M,0,40~44,1,65000
090,2020,32,新北市,M,0,45~49,1,65000
090,2020,32,新北市,M,0,60~64,1,65000
090,2020,32,新北市,M,0,65~69,1,65000
090,2020,32,新北市,M,0,70+,3,65000
090,2020,32,台中市,F,0,35~39,1,66000
090,2020,32,台中市,F,0,70+,1,66000
090,2020,32,台中市,M,0,20~24,2,66000
090,2020,32,台中市,M,0,25~29,1,66000
090,2020,32,台中市,M,0,30~34,5,66000
090,2020,32,台中市,M,0,35~39,3,66000
090,2020,32,台中市,M,0,40~44,1,66000
090,2020,32,台中市,M,0,60~64,1,66000
090,2020,32,台中市,M,0,65~69,1,66000
090,2020,32,台中市,M,0,70+,1,66000
090,2020,32,台南市,F,0,45~49,1,67000
090,2020,32,台南市,F,0,65~69,1,67000
090,2020,32,台南市,F,0,70+,1,67000
090,2020,32,台南市,M,0,20~24,1,67000
090,2020,32,台南市,M,0,25~29,2,67000
090,2020,32,台南市,M,0,30~34,1,67000
090,2020,32,台南市,M,0,35~39,3,67000
090,2020,32,台南市,M,0,40~44,1,67000
090,2020,32,台南市,M,0,55~59,1,67000
090,2020,32,台南市,M,0,70+,2,67000
090,2020,32,桃園市,F,0,30~34,1,68000
090,2020,32,桃園市,F,0,45~49,1,68000
090,2020,32,桃園市,F,0,70+,3,68000
090,2020,32,桃園市,M,0,20~24,1,68000
090,2020,32,桃園市,M,0,25~29,1,68000
090,2020,32,桃園市,M,0,30~34,4,68000
090,2020,32,桃園市,M,0,35~39,3,68000
090,2020,32,桃園市,M,0,45~49,2,68000
090,2020,32,桃園市,M,0,60~64,2,68000
090,2020,32,桃園市,M,0,65~69,1,68000
090,2020,33,宜蘭縣,F,0,70+,1,10002
090,2020,33,宜蘭縣,M,0,40~44,1,10002
090,2020,33,宜蘭縣,M,0,65~69,1,10002
090,2020,33,宜蘭縣,M,0,70+,1,10002
090,2020,33,新竹縣,F,0,30~34,1,10004
090,2020,33,新竹縣,M,0,20~24,1,10004
090,2020,33,新竹縣,M,0,30~34,1,10004
090,2020,33,新竹縣,M,0,70+,1,10004
090,2020,33,苗栗縣,F,0,40~44,1,10005
090,2020,33,苗栗縣,F,0,70+,1,10005
090,2020,33,苗栗縣,M,0,35~39,1,10005
090,2020,33,苗栗縣,M,0,70+,1,10005
090,2020,33,彰化縣,F,0,70+,1,10007
090,2020,33,彰化縣,M,0,30~34,1,10007
090,2020,33,彰化縣,M,0,65~69,2,10007
090,2020,33,彰化縣,M,0,70+,2,10007
090,2020,33,南投縣,M,0,40~44,1,10008
090,2020,33,雲林縣,M,0,35~39,1,10009
090,2020,33,嘉義縣,F,0,70+,1,10010
090,2020,33,嘉義縣,M,0,35~39,1,10010
090,2020,33,嘉義縣,M,0,50~54,1,10010
090,2020,33,嘉義縣,M,0,70+,1,10010
090,2020,33,屏東縣,M,0,20~24,2,10013
090,2020,33,屏東縣,M,0,25~29,1,10013
090,2020,33,屏東縣,M,0,35~39,2,10013
090,2020,33,屏東縣,M,0,50~54,1,10013
090,2020,33,屏東縣,M,0,55~59,1,10013
090,2020,33,屏東縣,M,0,70+,1,10013
090,2020,33,台東縣,M,0,30~34,1,10014
090,2020,33,花蓮縣,F,0,70+,2,10015
090,2020,33,澎湖縣,M,0,25~29,1,10016
090,2020,33,基隆市,F,0,45~49,1,10017
090,2020,33,基隆市,M,0,15~19,1,10017
090,2020,33,基隆市,M,0,70+,1,10017
090,2020,33,新竹市,F,0,45~49,1,10018
090,2020,33,新竹市,M,0,25~29,2,10018
090,2020,33,嘉義市,F,0,70+,1,10020
090,2020,33,嘉義市,M,0,20~24,1,10020
090,2020,33,台北市,F,0,40~44,1,63000
090,2020,33,台北市,M,0,20~24,1,63000
090,2020,33,台北市,M,0,25~29,4,63000
090,2020,33,台北市,M,0,30~34,3,63000
090,2020,33,台北市,M,0,35~39,3,63000
090,2020,33,台北市,M,0,40~44,5,63000
090,2020,33,台北市,M,0,45~49,3,63000
090,2020,33,台北市,M,0,50~54,1,63000
090,2020,33,台北市,M,0,60~64,1,63000
090,2020,33,台北市,M,0,70+,1,63000
090,2020,33,高雄市,F,0,25~29,1,64000
090,2020,33,高雄市,M,0,15~19,1,64000
090,2020,33,高雄市,M,0,20~24,3,64000
090,2020,33,高雄市,M,0,25~29,4,64000
090,2020,33,高雄市,M,0,30~34,2,64000
090,2020,33,高雄市,M,0,40~44,1,64000
090,2020,33,高雄市,M,0,50~54,1,64000
090,2020,33,高雄市,M,0,65~69,1,64000
090,2020,33,高雄市,M,0,70+,2,64000
090,2020,33,新北市,F,0,25~29,1,65000
090,2020,33,新北市,F,0,30~34,1,65000
090,2020,33,新北市,F,0,40~44,1,65000
090,2020,33,新北市,F,0,60~64,1,65000
090,2020,33,新北市,F,0,65~69,1,65000
090,2020,33,新北市,F,0,70+,3,65000
090,2020,33,新北市,M,0,15~19,1,65000
090,2020,33,新北市,M,0,25~29,8,65000
090,2020,33,新北市,M,0,30~34,5,65000
090,2020,33,新北市,M,0,35~39,6,65000
090,2020,33,新北市,M,0,40~44,3,65000
090,2020,33,新北市,M,0,45~49,1,65000
090,2020,33,新北市,M,0,50~54,1,65000
090,2020,33,新北市,M,0,70+,4,65000
090,2020,33,台中市,F,0,20~24,1,66000
090,2020,33,台中市,F,0,40~44,1,66000
090,2020,33,台中市,F,0,55~59,2,66000
090,2020,33,台中市,F,0,70+,2,66000
090,2020,33,台中市,M,0,20~24,1,66000
090,2020,33,台中市,M,0,25~29,3,66000
090,2020,33,台中市,M,0,30~34,1,66000
090,2020,33,台中市,M,0,35~39,3,66000
090,2020,33,台中市,M,0,40~44,2,66000
090,2020,33,台中市,M,0,55~59,1,66000
090,2020,33,台中市,M,0,70+,3,66000
090,2020,33,台南市,M,0,25~29,3,67000
090,2020,33,台南市,M,0,30~34,2,67000
090,2020,33,台南市,M,0,35~39,1,67000
090,2020,33,台南市,M,0,45~49,1,67000
090,2020,33,台南市,M,0,50~54,1,67000
090,2020,33,桃園市,F,0,20~24,1,68000
090,2020,33,桃園市,F,0,35~39,1,68000
090,2020,33,桃園市,F,0,70+,1,68000
090,2020,33,桃園市,M,0,20~24,1,68000
090,2020,33,桃園市,M,0,25~29,1,68000
090,2020,33,桃園市,M,0,30~34,1,68000
090,2020,33,桃園市,M,0,35~39,4,68000
