年,週,就診類別,年齡別,縣市,急性上呼吸道感染健保就診人次,健保就診總人次,縣市別代碼
2020,53,住院,65+,桃園市,3,1286,68000
2020,53,住院,7~12,金門縣,0,1,09020
2020,53,住院,7~12,宜蘭縣,0,15,10002
2020,53,住院,7~12,新竹縣,0,5,10004
2020,53,住院,7~12,苗栗縣,0,3,10005
2020,53,住院,7~12,彰化縣,0,23,10007
2020,53,住院,7~12,南投縣,0,4,10008
2020,53,住院,7~12,雲林縣,0,6,10009
2020,53,住院,7~12,嘉義縣,0,4,10010
2020,53,住院,7~12,屏東縣,0,15,10013
2020,53,住院,7~12,台東縣,0,2,10014
2020,53,住院,7~12,花蓮縣,0,5,10015
2020,53,住院,7~12,澎湖縣,0,1,10016
2020,53,住院,7~12,基隆市,0,5,10017
2020,53,住院,7~12,新竹市,1,4,10018
2020,53,住院,7~12,嘉義市,0,2,10020
2020,53,住院,7~12,台北市,1,71,63000
2020,53,住院,7~12,高雄市,0,44,64000
2020,53,住院,7~12,新北市,0,14,65000
2020,53,住院,7~12,台中市,0,68,66000
2020,53,住院,7~12,台南市,0,5,67000
2020,53,住院,7~12,桃園市,0,28,68000
2020,53,門診,0~2,連江縣,8,32,09007
2020,53,門診,0~2,金門縣,162,470,09020
2020,53,門診,0~2,宜蘭縣,1013,2168,10002
2020,53,門診,0~2,新竹縣,1091,3604,10004
2020,53,門診,0~2,苗栗縣,929,2578,10005
2020,53,門診,0~2,彰化縣,1901,7529,10007
2020,53,門診,0~2,南投縣,882,3112,10008
2020,53,門診,0~2,雲林縣,763,3230,10009
2020,53,門診,0~2,嘉義縣,425,1335,10010
2020,53,門診,0~2,屏東縣,1037,4614,10013
2020,53,門診,0~2,台東縣,256,850,10014
2020,53,門診,0~2,花蓮縣,325,1697,10015
2020,53,門診,0~2,澎湖縣,112,466,10016
2020,53,門診,0~2,基隆市,292,1433,10017
2020,53,門診,0~2,新竹市,879,3785,10018
2020,53,門診,0~2,嘉義市,414,2335,10020
2020,53,門診,0~2,台北市,2980,11969,63000
2020,53,門診,0~2,高雄市,3406,14620,64000
2020,53,門診,0~2,新北市,6770,25423,65000
2020,53,門診,0~2,台中市,3784,20848,66000
2020,53,門診,0~2,台南市,2362,10819,67000
2020,53,門診,0~2,桃園市,3239,12555,68000
2020,53,門診,13~15,連江縣,5,27,09007
2020,53,門診,13~15,金門縣,60,282,09020
2020,53,門診,13~15,宜蘭縣,187,1012,10002
2020,53,門診,13~15,新竹縣,261,1391,10004
2020,53,門診,13~15,苗栗縣,238,1105,10005
2020,53,門診,13~15,彰化縣,489,3707,10007
2020,53,門診,13~15,南投縣,203,1300,10008
2020,53,門診,13~15,雲林縣,359,1935,10009
2020,53,門診,13~15,嘉義縣,239,955,10010
2020,53,門診,13~15,屏東縣,352,2088,10013
2020,53,門診,13~15,台東縣,84,419,10014
2020,53,門診,13~15,花蓮縣,146,804,10015
2020,53,門診,13~15,澎湖縣,38,305,10016
2020,53,門診,13~15,基隆市,164,964,10017
2020,53,門診,13~15,新竹市,140,1560,10018
2020,53,門診,13~15,嘉義市,126,1332,10020
2020,53,門診,13~15,台北市,847,6572,63000
2020,53,門診,13~15,高雄市,1013,7283,64000
2020,53,門診,13~15,新北市,1665,11305,65000
2020,53,門診,13~15,台中市,1053,8198,66000
2020,53,門診,13~15,台南市,583,4803,67000
2020,53,門診,13~15,桃園市,805,5405,68000
2020,53,門診,16~18,連江縣,8,23,09007
2020,53,門診,16~18,金門縣,49,237,09020
2020,53,門診,16~18,宜蘭縣,169,1055,10002
2020,53,門診,16~18,新竹縣,241,1225,10004
2020,53,門診,16~18,苗栗縣,235,1206,10005
2020,53,門診,16~18,彰化縣,489,3685,10007
2020,53,門診,16~18,南投縣,164,1248,10008
2020,53,門診,16~18,雲林縣,303,1945,10009
2020,53,門診,16~18,嘉義縣,210,929,10010
2020,53,門診,16~18,屏東縣,330,2167,10013
2020,53,門診,16~18,台東縣,87,448,10014
2020,53,門診,16~18,花蓮縣,130,876,10015
2020,53,門診,16~18,澎湖縣,46,327,10016
2020,53,門診,16~18,基隆市,150,874,10017
2020,53,門診,16~18,新竹市,132,1511,10018
2020,53,門診,16~18,嘉義市,128,1409,10020
2020,53,門診,16~18,台北市,904,7156,63000
2020,53,門診,16~18,高雄市,1001,7946,64000
2020,53,門診,16~18,新北市,1665,11712,65000
2020,53,門診,16~18,台中市,1077,8930,66000
2020,53,門診,16~18,台南市,550,4766,67000
2020,53,門診,16~18,桃園市,844,5921,68000
2020,53,門診,19~24,連江縣,6,75,09007
2020,53,門診,19~24,金門縣,74,622,09020
2020,53,門診,19~24,宜蘭縣,262,2136,10002
2020,53,門診,19~24,新竹縣,341,2358,10004
2020,53,門診,19~24,苗栗縣,377,2237,10005
2020,53,門診,19~24,彰化縣,716,6884,10007
2020,53,門診,19~24,南投縣,278,2194,10008
2020,53,門診,19~24,雲林縣,500,3991,10009
2020,53,門診,19~24,嘉義縣,403,2006,10010
2020,53,門診,19~24,屏東縣,611,4572,10013
2020,53,門診,19~24,台東縣,138,906,10014
2020,53,門診,19~24,花蓮縣,193,1986,10015
2020,53,門診,19~24,澎湖縣,72,733,10016
2020,53,門診,19~24,基隆市,211,1841,10017
2020,53,門診,19~24,新竹市,270,3730,10018
2020,53,門診,19~24,嘉義市,200,2799,10020
2020,53,門診,19~24,台北市,1831,20204,63000
2020,53,門診,19~24,高雄市,1847,19858,64000
2020,53,門診,19~24,新北市,2993,26822,65000
2020,53,門診,19~24,台中市,2206,24615,66000
2020,53,門診,19~24,台南市,1058,12181,67000
2020,53,門診,19~24,桃園市,1264,12364,68000
2020,53,門診,25~64,連江縣,33,564,09007
2020,53,門診,25~64,金門縣,596,6722,09020
2020,53,門診,25~64,宜蘭縣,2385,31761,10002
2020,53,門診,25~64,新竹縣,3288,34385,10004
2020,53,門診,25~64,苗栗縣,3851,33734,10005
2020,53,門診,25~64,彰化縣,7346,97349,10007
2020,53,門診,25~64,南投縣,2904,35696,10008
2020,53,門診,25~64,雲林縣,4533,50879,10009
2020,53,門診,25~64,嘉義縣,2883,24980,10010
2020,53,門診,25~64,屏東縣,4914,61740,10013
2020,53,門診,25~64,台東縣,1153,14596,10014
2020,53,門診,25~64,花蓮縣,1665,25501,10015
2020,53,門診,25~64,澎湖縣,686,11221,10016
2020,53,門診,25~64,基隆市,2210,25228,10017
2020,53,門診,25~64,新竹市,2471,45506,10018
2020,53,門診,25~64,嘉義市,1962,37605,10020
2020,53,門診,25~64,台北市,14383,253359,63000
2020,53,門診,25~64,高雄市,17426,256006,64000
2020,53,門診,25~64,新北市,26945,314753,65000
2020,53,門診,25~64,台中市,17902,268134,66000
2020,53,門診,25~64,台南市,9858,158350,67000
2020,53,門診,25~64,桃園市,11212,149665,68000
2020,53,門診,3~6,連江縣,10,32,09007
2020,53,門診,3~6,金門縣,254,740,09020
2020,53,門診,3~6,宜蘭縣,1706,3585,10002
2020,53,門診,3~6,新竹縣,1511,5791,10004
2020,53,門診,3~6,苗栗縣,1668,4714,10005
2020,53,門診,3~6,彰化縣,3408,13247,10007
2020,53,門診,3~6,南投縣,1446,5280,10008
2020,53,門診,3~6,雲林縣,1438,6225,10009
2020,53,門診,3~6,嘉義縣,875,2755,10010
2020,53,門診,3~6,屏東縣,2013,7869,10013
2020,53,門診,3~6,台東縣,383,1411,10014
2020,53,門診,3~6,花蓮縣,651,2966,10015
2020,53,門診,3~6,澎湖縣,167,908,10016
2020,53,門診,3~6,基隆市,573,2808,10017
2020,53,門診,3~6,新竹市,1213,6429,10018
2020,53,門診,3~6,嘉義市,753,4464,10020
2020,53,門診,3~6,台北市,4785,20126,63000
2020,53,門診,3~6,高雄市,6831,27637,64000
2020,53,門診,3~6,新北市,10558,43040,65000
2020,53,門診,3~6,台中市,6278,34591,66000
2020,53,門診,3~6,台南市,4024,18517,67000
2020,53,門診,3~6,桃園市,5200,23050,68000
2020,53,門診,65+,連江縣,7,244,09007
2020,53,門診,65+,金門縣,191,3719,09020
2020,53,門診,65+,宜蘭縣,847,22528,10002
2020,53,門診,65+,新竹縣,797,14028,10004
2020,53,門診,65+,苗栗縣,1131,21422,10005
2020,53,門診,65+,彰化縣,2616,55809,10007
2020,53,門診,65+,南投縣,1184,25244,10008
2020,53,門診,65+,雲林縣,1881,35077,10009
2020,53,門診,65+,嘉義縣,1387,19967,10010
2020,53,門診,65+,屏東縣,2365,44626,10013
2020,53,門診,65+,台東縣,605,9754,10014
2020,53,門診,65+,花蓮縣,665,16791,10015
2020,53,門診,65+,澎湖縣,250,7787,10016
2020,53,門診,65+,基隆市,828,14396,10017
2020,53,門診,65+,新竹市,542,17742,10018
2020,53,門診,65+,嘉義市,747,21189,10020
2020,53,門診,65+,台北市,5054,152485,63000
2020,53,門診,65+,高雄市,6437,143898,64000
2020,53,門診,65+,新北市,7990,139813,65000
2020,53,門診,65+,台中市,6047,126946,66000
2020,53,門診,65+,台南市,3607,86164,67000
2020,53,門診,65+,桃園市,2721,57766,68000
2020,53,門診,7~12,連江縣,6,51,09007
2020,53,門診,7~12,金門縣,189,713,09020
2020,53,門診,7~12,宜蘭縣,838,2664,10002
2020,53,門診,7~12,新竹縣,928,4029,10004
2020,53,門診,7~12,苗栗縣,931,3091,10005
2020,53,門診,7~12,彰化縣,1871,9152,10007
2020,53,門診,7~12,南投縣,790,3515,10008
2020,53,門診,7~12,雲林縣,977,4557,10009
2020,53,門診,7~12,嘉義縣,591,2149,10010
2020,53,門診,7~12,屏東縣,1202,5631,10013
2020,53,門診,7~12,台東縣,305,1169,10014
2020,53,門診,7~12,花蓮縣,416,2071,10015
2020,53,門診,7~12,澎湖縣,114,696,10016
2020,53,門診,7~12,基隆市,395,2089,10017
2020,53,門診,7~12,新竹市,682,4714,10018
2020,53,門診,7~12,嘉義市,405,3260,10020
2020,53,門診,7~12,台北市,2878,16420,63000
2020,53,門診,7~12,高雄市,4092,20172,64000
2020,53,門診,7~12,新北市,5858,30097,65000
2020,53,門診,7~12,台中市,3722,23087,66000
2020,53,門診,7~12,台南市,2451,13584,67000
2020,53,門診,7~12,桃園市,3074,15344,68000
2021,01,住院,0~2,金門縣,0,3,09020
2021,01,住院,0~2,宜蘭縣,1,33,10002
2021,01,住院,0~2,新竹縣,0,10,10004
2021,01,住院,0~2,苗栗縣,0,3,10005
2021,01,住院,0~2,彰化縣,0,73,10007
2021,01,住院,0~2,南投縣,0,15,10008
2021,01,住院,0~2,雲林縣,0,14,10009
2021,01,住院,0~2,嘉義縣,0,27,10010
2021,01,住院,0~2,屏東縣,0,30,10013
2021,01,住院,0~2,台東縣,0,2,10014
2021,01,住院,0~2,花蓮縣,1,10,10015
2021,01,住院,0~2,基隆市,0,10,10017
2021,01,住院,0~2,新竹市,0,20,10018
2021,01,住院,0~2,嘉義市,0,6,10020
2021,01,住院,0~2,台北市,3,103,63000
2021,01,住院,0~2,高雄市,0,55,64000
2021,01,住院,0~2,新北市,1,51,65000
2021,01,住院,0~2,台中市,3,138,66000
2021,01,住院,0~2,台南市,0,14,67000
2021,01,住院,0~2,桃園市,0,106,68000
2021,01,住院,13~15,宜蘭縣,0,7,10002
2021,01,住院,13~15,新竹縣,0,1,10004
2021,01,住院,13~15,苗栗縣,0,5,10005
2021,01,住院,13~15,彰化縣,0,23,10007
2021,01,住院,13~15,南投縣,0,1,10008
2021,01,住院,13~15,雲林縣,0,4,10009
2021,01,住院,13~15,嘉義縣,0,4,10010
2021,01,住院,13~15,屏東縣,1,8,10013
2021,01,住院,13~15,台東縣,0,2,10014
2021,01,住院,13~15,花蓮縣,0,6,10015
2021,01,住院,13~15,基隆市,0,6,10017
2021,01,住院,13~15,新竹市,0,3,10018
2021,01,住院,13~15,嘉義市,0,5,10020
2021,01,住院,13~15,台北市,2,45,63000
2021,01,住院,13~15,高雄市,0,18,64000
2021,01,住院,13~15,新北市,0,14,65000
2021,01,住院,13~15,台中市,1,42,66000
2021,01,住院,13~15,台南市,0,2,67000
2021,01,住院,13~15,桃園市,0,28,68000
2021,01,住院,16~18,金門縣,0,1,09020
2021,01,住院,16~18,宜蘭縣,0,3,10002
2021,01,住院,16~18,新竹縣,0,2,10004
2021,01,住院,16~18,苗栗縣,0,9,10005
2021,01,住院,16~18,彰化縣,0,17,10007
2021,01,住院,16~18,南投縣,0,2,10008
2021,01,住院,16~18,雲林縣,0,3,10009
2021,01,住院,16~18,嘉義縣,0,11,10010
2021,01,住院,16~18,屏東縣,0,4,10013
2021,01,住院,16~18,花蓮縣,1,8,10015
2021,01,住院,16~18,基隆市,0,4,10017
2021,01,住院,16~18,新竹市,0,2,10018
2021,01,住院,16~18,嘉義市,0,2,10020
2021,01,住院,16~18,台北市,0,56,63000
2021,01,住院,16~18,高雄市,0,31,64000
2021,01,住院,16~18,新北市,0,10,65000
2021,01,住院,16~18,台中市,0,54,66000
2021,01,住院,16~18,台南市,0,7,67000
2021,01,住院,16~18,桃園市,0,42,68000
2021,01,住院,19~24,金門縣,0,2,09020
2021,01,住院,19~24,宜蘭縣,0,26,10002
2021,01,住院,19~24,新竹縣,1,22,10004
2021,01,住院,19~24,苗栗縣,0,25,10005
2021,01,住院,19~24,彰化縣,0,79,10007
2021,01,住院,19~24,南投縣,0,10,10008
2021,01,住院,19~24,雲林縣,1,26,10009
2021,01,住院,19~24,嘉義縣,0,25,10010
2021,01,住院,19~24,屏東縣,0,32,10013
2021,01,住院,19~24,台東縣,0,4,10014
2021,01,住院,19~24,花蓮縣,0,24,10015
2021,01,住院,19~24,澎湖縣,0,1,10016
2021,01,住院,19~24,基隆市,0,14,10017
2021,01,住院,19~24,新竹市,0,16,10018
2021,01,住院,19~24,嘉義市,0,10,10020
2021,01,住院,19~24,台北市,0,164,63000
2021,01,住院,19~24,高雄市,0,111,64000
2021,01,住院,19~24,新北市,6,89,65000
2021,01,住院,19~24,台中市,2,209,66000
2021,01,住院,19~24,台南市,0,43,67000
2021,01,住院,19~24,桃園市,0,107,68000
2021,01,住院,25~64,連江縣,0,3,09007
2021,01,住院,25~64,金門縣,0,42,09020
2021,01,住院,25~64,宜蘭縣,1,523,10002
2021,01,住院,25~64,新竹縣,1,406,10004
2021,01,住院,25~64,苗栗縣,1,212,10005
2021,01,住院,25~64,彰化縣,2,1293,10007
2021,01,住院,25~64,南投縣,2,172,10008
2021,01,住院,25~64,雲林縣,7,420,10009
2021,01,住院,25~64,嘉義縣,0,610,10010
2021,01,住院,25~64,屏東縣,1,440,10013
2021,01,住院,25~64,台東縣,0,67,10014
2021,01,住院,25~64,花蓮縣,0,449,10015
2021,01,住院,25~64,澎湖縣,0,21,10016
2021,01,住院,25~64,基隆市,1,351,10017
2021,01,住院,25~64,新竹市,0,307,10018
2021,01,住院,25~64,嘉義市,6,380,10020
2021,01,住院,25~64,台北市,20,4471,63000
2021,01,住院,25~64,高雄市,4,2389,64000
2021,01,住院,25~64,新北市,54,1581,65000
2021,01,住院,25~64,台中市,0,3500,66000
2021,01,住院,25~64,台南市,2,1333,67000
2021,01,住院,25~64,桃園市,5,2354,68000
2021,01,住院,3~6,金門縣,0,1,09020
2021,01,住院,3~6,宜蘭縣,0,34,10002
2021,01,住院,3~6,新竹縣,0,18,10004
2021,01,住院,3~6,苗栗縣,0,11,10005
2021,01,住院,3~6,彰化縣,2,85,10007
2021,01,住院,3~6,南投縣,0,16,10008
2021,01,住院,3~6,雲林縣,2,14,10009
2021,01,住院,3~6,嘉義縣,0,24,10010
2021,01,住院,3~6,屏東縣,1,47,10013
2021,01,住院,3~6,台東縣,0,1,10014
2021,01,住院,3~6,花蓮縣,0,10,10015
2021,01,住院,3~6,基隆市,0,20,10017
2021,01,住院,3~6,新竹市,1,11,10018
2021,01,住院,3~6,嘉義市,0,4,10020
2021,01,住院,3~6,台北市,5,113,63000
2021,01,住院,3~6,高雄市,0,75,64000
2021,01,住院,3~6,新北市,0,52,65000
2021,01,住院,3~6,台中市,1,126,66000
2021,01,住院,3~6,台南市,0,14,67000
2021,01,住院,3~6,桃園市,0,96,68000
2021,01,住院,65+,連江縣,0,2,09007
2021,01,住院,65+,金門縣,0,47,09020
2021,01,住院,65+,宜蘭縣,0,391,10002
2021,01,住院,65+,新竹縣,1,288,10004
2021,01,住院,65+,苗栗縣,0,248,10005
2021,01,住院,65+,彰化縣,3,1227,10007
2021,01,住院,65+,南投縣,0,232,10008
2021,01,住院,65+,雲林縣,2,504,10009
2021,01,住院,65+,嘉義縣,0,654,10010
2021,01,住院,65+,屏東縣,0,452,10013
2021,01,住院,65+,台東縣,0,69,10014
2021,01,住院,65+,花蓮縣,0,379,10015
2021,01,住院,65+,澎湖縣,0,16,10016
2021,01,住院,65+,基隆市,0,346,10017
2021,01,住院,65+,新竹市,1,274,10018
2021,01,住院,65+,嘉義市,0,294,10020
2021,01,住院,65+,台北市,12,3563,63000
2021,01,住院,65+,高雄市,3,1599,64000
2021,01,住院,65+,新北市,1,1181,65000
2021,01,住院,65+,台中市,1,2464,66000
2021,01,住院,65+,台南市,2,952,67000
2021,01,住院,65+,桃園市,1,1582,68000
2021,01,住院,7~12,金門縣,0,1,09020
2021,01,住院,7~12,宜蘭縣,0,23,10002
2021,01,住院,7~12,新竹縣,0,9,10004
2021,01,住院,7~12,苗栗縣,0,6,10005
2021,01,住院,7~12,彰化縣,0,19,10007
2021,01,住院,7~12,南投縣,0,5,10008
2021,01,住院,7~12,雲林縣,0,1,10009
2021,01,住院,7~12,嘉義縣,0,8,10010
2021,01,住院,7~12,屏東縣,0,18,10013
2021,01,住院,7~12,台東縣,0,2,10014
2021,01,住院,7~12,花蓮縣,0,6,10015
2021,01,住院,7~12,基隆市,0,4,10017
2021,01,住院,7~12,新竹市,0,8,10018
2021,01,住院,7~12,嘉義市,0,1,10020
2021,01,住院,7~12,台北市,2,81,63000
2021,01,住院,7~12,高雄市,0,38,64000
2021,01,住院,7~12,新北市,0,11,65000
2021,01,住院,7~12,台中市,0,83,66000
2021,01,住院,7~12,台南市,0,12,67000
2021,01,住院,7~12,桃園市,1,42,68000
2021,01,門診,0~2,連江縣,10,19,09007
2021,01,門診,0~2,金門縣,103,341,09020
2021,01,門診,0~2,宜蘭縣,785,1688,10002
2021,01,門診,0~2,新竹縣,773,2581,10004
2021,01,門診,0~2,苗栗縣,677,1882,10005
2021,01,門診,0~2,彰化縣,1394,5706,10007
2021,01,門診,0~2,南投縣,743,2389,10008
2021,01,門診,0~2,雲林縣,687,2570,10009
2021,01,門診,0~2,嘉義縣,260,959,10010
2021,01,門診,0~2,屏東縣,820,3762,10013
2021,01,門診,0~2,台東縣,191,697,10014
2021,01,門診,0~2,花蓮縣,257,1369,10015
2021,01,門診,0~2,澎湖縣,85,395,10016
2021,01,門診,0~2,基隆市,217,1034,10017
2021,01,門診,0~2,新竹市,737,2991,10018
2021,01,門診,0~2,嘉義市,266,1685,10020
2021,01,門診,0~2,台北市,2218,9075,63000
2021,01,門診,0~2,高雄市,2561,11314,64000
2021,01,門診,0~2,新北市,5091,18390,65000
2021,01,門診,0~2,台中市,2865,15940,66000
2021,01,門診,0~2,台南市,1668,8126,67000
2021,01,門診,0~2,桃園市,2296,8991,68000
2021,01,門診,13~15,連江縣,7,27,09007
2021,01,門診,13~15,金門縣,51,317,09020
2021,01,門診,13~15,宜蘭縣,258,1272,10002
2021,01,門診,13~15,新竹縣,232,1623,10004
2021,01,門診,13~15,苗栗縣,322,1253,10005
2021,01,門診,13~15,彰化縣,625,4040,10007
2021,01,門診,13~15,南投縣,264,1465,10008
2021,01,門診,13~15,雲林縣,400,2101,10009
2021,01,門診,13~15,嘉義縣,218,1002,10010
2021,01,門診,13~15,屏東縣,439,2535,10013
2021,01,門診,13~15,台東縣,164,648,10014
2021,01,門診,13~15,花蓮縣,158,898,10015
2021,01,門診,13~15,澎湖縣,37,351,10016
2021,01,門診,13~15,基隆市,174,1010,10017
2021,01,門診,13~15,新竹市,181,2071,10018
2021,01,門診,13~15,嘉義市,121,1455,10020
2021,01,門診,13~15,台北市,931,7521,63000
2021,01,門診,13~15,高雄市,1134,8344,64000
2021,01,門診,13~15,新北市,1896,12710,65000
2021,01,門診,13~15,台中市,1320,9794,66000
2021,01,門診,13~15,台南市,744,5547,67000
2021,01,門診,13~15,桃園市,897,6225,68000
2021,01,門診,16~18,連江縣,13,30,09007
2021,01,門診,16~18,金門縣,58,327,09020
2021,01,門診,16~18,宜蘭縣,214,1272,10002
2021,01,門診,16~18,新竹縣,282,1506,10004
2021,01,門診,16~18,苗栗縣,285,1362,10005
2021,01,門診,16~18,彰化縣,578,4361,10007
2021,01,門診,16~18,南投縣,207,1466,10008
2021,01,門診,16~18,雲林縣,347,2108,10009
2021,01,門診,16~18,嘉義縣,216,989,10010
2021,01,門診,16~18,屏東縣,379,2386,10013
2021,01,門診,16~18,台東縣,119,577,10014
2021,01,門診,16~18,花蓮縣,164,1024,10015
2021,01,門診,16~18,澎湖縣,42,342,10016
2021,01,門診,16~18,基隆市,205,1158,10017
2021,01,門診,16~18,新竹市,197,1805,10018
2021,01,門診,16~18,嘉義市,127,1452,10020
2021,01,門診,16~18,台北市,960,7844,63000
2021,01,門診,16~18,高雄市,1148,8750,64000
2021,01,門診,16~18,新北市,1947,13112,65000
2021,01,門診,16~18,台中市,1266,10138,66000
2021,01,門診,16~18,台南市,607,5170,67000
2021,01,門診,16~18,桃園市,999,6841,68000
2021,01,門診,19~24,連江縣,9,51,09007
2021,01,門診,19~24,金門縣,86,652,09020
2021,01,門診,19~24,宜蘭縣,315,2324,10002
2021,01,門診,19~24,新竹縣,309,2360,10004
2021,01,門診,19~24,苗栗縣,420,2346,10005
2021,01,門診,19~24,彰化縣,721,6939,10007
2021,01,門診,19~24,南投縣,291,2406,10008
2021,01,門診,19~24,雲林縣,538,4213,10009
2021,01,門診,19~24,嘉義縣,395,2184,10010
2021,01,門診,19~24,屏東縣,625,5002,10013
2021,01,門診,19~24,台東縣,131,1095,10014
2021,01,門診,19~24,花蓮縣,234,2220,10015
2021,01,門診,19~24,澎湖縣,61,807,10016
2021,01,門診,19~24,基隆市,252,1974,10017
2021,01,門診,19~24,新竹市,275,3960,10018
2021,01,門診,19~24,嘉義市,160,2803,10020
2021,01,門診,19~24,台北市,1968,21459,63000
2021,01,門診,19~24,高雄市,1971,21367,64000
2021,01,門診,19~24,新北市,3123,28207,65000
2021,01,門診,19~24,台中市,2573,26577,66000
2021,01,門診,19~24,台南市,1080,13252,67000
2021,01,門診,19~24,桃園市,1351,13084,68000
2021,01,門診,25~64,連江縣,54,683,09007
2021,01,門診,25~64,金門縣,710,7760,09020
2021,01,門診,25~64,宜蘭縣,2746,36208,10002
2021,01,門診,25~64,新竹縣,3595,40590,10004
2021,01,門診,25~64,苗栗縣,4291,36737,10005
2021,01,門診,25~64,彰化縣,8106,110828,10007
2021,01,門診,25~64,南投縣,3271,41153,10008
2021,01,門診,25~64,雲林縣,5211,57575,10009
2021,01,門診,25~64,嘉義縣,3206,27707,10010
2021,01,門診,25~64,屏東縣,5753,71020,10013
2021,01,門診,25~64,台東縣,1441,17945,10014
2021,01,門診,25~64,花蓮縣,1994,29813,10015
2021,01,門診,25~64,澎湖縣,706,13252,10016
2021,01,門診,25~64,基隆市,2508,27409,10017
2021,01,門診,25~64,新竹市,2756,53451,10018
2021,01,門診,25~64,嘉義市,2185,42861,10020
2021,01,門診,25~64,台北市,16344,301591,63000
2021,01,門診,25~64,高雄市,19419,290638,64000
2021,01,門診,25~64,新北市,29739,350200,65000
2021,01,門診,25~64,台中市,19993,308636,66000
2021,01,門診,25~64,台南市,11140,178041,67000
2021,01,門診,25~64,桃園市,12383,168500,68000
2021,01,門診,3~6,連江縣,25,56,09007
2021,01,門診,3~6,金門縣,287,840,09020
2021,01,門診,3~6,宜蘭縣,1929,4120,10002
2021,01,門診,3~6,新竹縣,1484,6008,10004
2021,01,門診,3~6,苗栗縣,1755,5061,10005
