縣市別,鄉鎮別,年別,新案發生率
宜蘭縣,礁溪鄉,2013,50.0
宜蘭縣,礁溪鄉,2012,44.5
宜蘭縣,礁溪鄉,2011,47.4
宜蘭縣,礁溪鄉,2010,33.4
宜蘭縣,礁溪鄉,2009,58.5
宜蘭縣,礁溪鄉,2008,50.1
宜蘭縣,礁溪鄉,2007,55.6
宜蘭縣,礁溪鄉,2006,52.3
宜蘭縣,礁溪鄉,2005,70.6
宜蘭縣,羅東鎮,2022,32.7
宜蘭縣,羅東鎮,2021,18.3
宜蘭縣,羅東鎮,2020,39.1
宜蘭縣,羅東鎮,2019,29.1
宜蘭縣,羅東鎮,2018,23.5
宜蘭縣,羅東鎮,2017,34.5
宜蘭縣,羅東鎮,2016,35.9
宜蘭縣,羅東鎮,2015,42.8
宜蘭縣,羅東鎮,2014,46.9
宜蘭縣,羅東鎮,2013,34.5
宜蘭縣,羅東鎮,2012,49.5
宜蘭縣,羅東鎮,2011,45.3
宜蘭縣,羅東鎮,2010,45.2
宜蘭縣,羅東鎮,2009,43.6
宜蘭縣,羅東鎮,2008,54.1
宜蘭縣,羅東鎮,2007,67.5
宜蘭縣,羅東鎮,2006,51.5
宜蘭縣,羅東鎮,2005,64.0
宜蘭縣,蘇澳鎮,2022,36.8
宜蘭縣,蘇澳鎮,2021,54.4
宜蘭縣,蘇澳鎮,2020,38.5
宜蘭縣,蘇澳鎮,2019,38.1
宜蘭縣,蘇澳鎮,2018,52.7
宜蘭縣,蘇澳鎮,2017,67.0
宜蘭縣,蘇澳鎮,2016,66.5
宜蘭縣,蘇澳鎮,2015,63.6
宜蘭縣,蘇澳鎮,2014,68.0
宜蘭縣,蘇澳鎮,2013,33.6
宜蘭縣,蘇澳鎮,2012,47.5
宜蘭縣,蘇澳鎮,2011,65.6
宜蘭縣,蘇澳鎮,2010,69.5
宜蘭縣,蘇澳鎮,2009,48.3
宜蘭縣,蘇澳鎮,2008,101.6
宜蘭縣,蘇澳鎮,2007,106.8
宜蘭縣,蘇澳鎮,2006,119.4
宜蘭縣,蘇澳鎮,2005,86.0
基隆市,七堵區,2022,30.1
基隆市,七堵區,2021,29.9
基隆市,七堵區,2020,54.0
基隆市,七堵區,2019,42.8
基隆市,七堵區,2018,48.3
基隆市,七堵區,2017,55.5
基隆市,七堵區,2016,55.5
基隆市,七堵區,2015,48.1
基隆市,七堵區,2014,55.5
基隆市,七堵區,2013,68.4
基隆市,七堵區,2012,55.1
基隆市,七堵區,2011,54.6
基隆市,七堵區,2010,57.8
基隆市,七堵區,2009,48.8
基隆市,七堵區,2008,79.7
基隆市,七堵區,2007,76.2
基隆市,七堵區,2006,85.2
基隆市,七堵區,2005,61.4
基隆市,中山區,2022,26.4
基隆市,中山區,2021,39.0
基隆市,中山區,2020,38.6
基隆市,中山區,2019,44.5
基隆市,中山區,2018,37.8
基隆市,中山區,2017,54.2
基隆市,中山區,2016,47.7
基隆市,中山區,2015,28.8
基隆市,中山區,2014,46.9
基隆市,中山區,2013,48.5
基隆市,中山區,2012,73.9
基隆市,中山區,2011,67.2
基隆市,中山區,2010,62.4
基隆市,中山區,2009,48.3
基隆市,中山區,2008,67.2
基隆市,中山區,2007,57.0
基隆市,中山區,2006,74.9
基隆市,中山區,2005,85.2
基隆市,中正區,2022,29.6
基隆市,中正區,2021,41.2
基隆市,中正區,2020,42.8
基隆市,中正區,2019,38.8
基隆市,中正區,2018,44.3
基隆市,中正區,2017,40.1
基隆市,中正區,2016,38.0
基隆市,中正區,2015,58.6
基隆市,中正區,2014,56.3
基隆市,中正區,2013,66.9
基隆市,中正區,2012,55.3
基隆市,中正區,2011,78.4
基隆市,中正區,2010,69.9
基隆市,中正區,2009,61.9
基隆市,中正區,2008,68.2
基隆市,中正區,2007,88.2
基隆市,中正區,2006,87.3
基隆市,中正區,2005,79.7
基隆市,仁愛區,2022,21.6
基隆市,仁愛區,2021,30.7
基隆市,仁愛區,2020,32.6
基隆市,仁愛區,2019,27.6
基隆市,仁愛區,2018,45.4
基隆市,仁愛區,2017,38.1
基隆市,仁愛區,2016,57.4
基隆市,仁愛區,2015,65.3
基隆市,仁愛區,2014,57.9
基隆市,仁愛區,2013,59.1
基隆市,仁愛區,2012,80.9
基隆市,仁愛區,2011,52.9
基隆市,仁愛區,2010,74.0
基隆市,仁愛區,2009,47.6
基隆市,仁愛區,2008,77.5
基隆市,仁愛區,2007,65.8
基隆市,仁愛區,2006,82.6
基隆市,仁愛區,2005,102.1
基隆市,安樂區,2022,28.5
基隆市,安樂區,2021,28.3
基隆市,安樂區,2020,35.4
基隆市,安樂區,2019,46.2
基隆市,安樂區,2018,48.6
基隆市,安樂區,2017,45.0
基隆市,安樂區,2016,33.1
基隆市,安樂區,2015,41.7
基隆市,安樂區,2014,37.9
基隆市,安樂區,2013,62.1
基隆市,安樂區,2012,53.3
基隆市,安樂區,2011,52.8
基隆市,安樂區,2010,67.5
基隆市,安樂區,2009,71.8
基隆市,安樂區,2008,71.6
基隆市,安樂區,2007,85.8
基隆市,安樂區,2006,81.2
基隆市,安樂區,2005,100.0
基隆市,信義區,2022,20.8
基隆市,信義區,2021,18.8
基隆市,信義區,2020,32.1
基隆市,信義區,2019,36.0
基隆市,信義區,2018,30.6
基隆市,信義區,2017,28.9
基隆市,信義區,2016,50.3
基隆市,信義區,2015,50.6
基隆市,信義區,2014,35.1
基隆市,信義區,2013,46.8
基隆市,信義區,2012,50.8
基隆市,信義區,2011,33.2
基隆市,信義區,2010,52.5
基隆市,信義區,2009,44.6
基隆市,信義區,2008,50.7
基隆市,信義區,2007,60.6
基隆市,信義區,2006,74.3
基隆市,信義區,2005,85.7
基隆市,暖暖區,2022,39.1
基隆市,暖暖區,2021,39.0
基隆市,暖暖區,2020,54.5
基隆市,暖暖區,2019,33.7
基隆市,暖暖區,2018,54.3
基隆市,暖暖區,2017,25.9
基隆市,暖暖區,2016,54.7
基隆市,暖暖區,2015,36.6
基隆市,暖暖區,2014,44.7
基隆市,暖暖區,2013,60.8
基隆市,暖暖區,2012,60.7
基隆市,暖暖區,2011,68.5
基隆市,暖暖區,2010,76.3
基隆市,暖暖區,2009,41.9
基隆市,暖暖區,2008,62.6
基隆市,暖暖區,2007,75.3
基隆市,暖暖區,2006,70.2
基隆市,暖暖區,2005,67.6
金門縣,金沙鎮,2022,14.5
金門縣,金沙鎮,2021,9.6
金門縣,金沙鎮,2020,0.0
金門縣,金沙鎮,2019,4.8
金門縣,金沙鎮,2018,0.0
金門縣,金沙鎮,2017,9.8
金門縣,金沙鎮,2016,9.9
金門縣,金沙鎮,2015,15.2
金門縣,金沙鎮,2014,26.3
金門縣,金沙鎮,2013,16.6
金門縣,金沙鎮,2012,17.7
金門縣,金沙鎮,2011,25.3
金門縣,金沙鎮,2010,33.1
金門縣,金沙鎮,2009,28.2
金門縣,金沙鎮,2008,0.0
金門縣,金沙鎮,2007,31.5
金門縣,金沙鎮,2006,16.7
金門縣,金沙鎮,2005,9.0
金門縣,金城鎮,2022,7.0
金門縣,金城鎮,2021,14.0
金門縣,金城鎮,2020,9.3
金門縣,金城鎮,2019,11.6
金門縣,金城鎮,2018,11.5
金門縣,金城鎮,2017,20.9
金門縣,金城鎮,2016,14.1
金門縣,金城鎮,2015,16.8
金門縣,金城鎮,2014,10.0
金門縣,金城鎮,2013,18.4
金門縣,金城鎮,2012,14.0
金門縣,金城鎮,2011,18.0
金門縣,金城鎮,2010,37.6
金門縣,金城鎮,2009,9.9
金門縣,金城鎮,2008,21.1
金門縣,金城鎮,2007,40.8
金門縣,金城鎮,2006,28.1
金門縣,金城鎮,2005,8.7
金門縣,金湖鎮,2022,9.8
金門縣,金湖鎮,2021,6.6
金門縣,金湖鎮,2020,29.7
金門縣,金湖鎮,2019,6.7
金門縣,金湖鎮,2018,20.2
金門縣,金湖鎮,2017,13.7
金門縣,金湖鎮,2016,34.9
金門縣,金湖鎮,2015,10.8
金門縣,金湖鎮,2014,29.9
金門縣,金湖鎮,2013,15.8
金門縣,金湖鎮,2012,25.3
金門縣,金湖鎮,2011,18.2
金門縣,金湖鎮,2010,14.4
金門縣,金湖鎮,2009,30.6
金門縣,金湖鎮,2008,27.1
金門縣,金湖鎮,2007,45.3
金門縣,金湖鎮,2006,42.8
金門縣,金湖鎮,2005,13.4
金門縣,金寧鄉,2022,8.8
金門縣,金寧鄉,2021,14.9
金門縣,金寧鄉,2020,21.3
金門縣,金寧鄉,2019,18.7
金門縣,金寧鄉,2018,12.8
金門縣,金寧鄉,2017,9.9
金門縣,金寧鄉,2016,20.4
金門縣,金寧鄉,2015,10.7
金門縣,金寧鄉,2014,7.6
金門縣,金寧鄉,2013,8.3
金門縣,金寧鄉,2012,27.6
金門縣,金寧鄉,2011,10.1
金門縣,金寧鄉,2010,59.8
金門縣,金寧鄉,2009,41.9
金門縣,金寧鄉,2008,52.6
金門縣,金寧鄉,2007,14.0
金門縣,金寧鄉,2006,45.4
金門縣,金寧鄉,2005,33.2
金門縣,烈嶼鄉,2022,0.0
金門縣,烈嶼鄉,2021,0.0
金門縣,烈嶼鄉,2020,7.8
金門縣,烈嶼鄉,2019,15.6
金門縣,烈嶼鄉,2018,23.5
金門縣,烈嶼鄉,2017,7.9
金門縣,烈嶼鄉,2016,48.0
金門縣,烈嶼鄉,2015,0.0
金門縣,烈嶼鄉,2014,8.6
金門縣,烈嶼鄉,2013,0.0
金門縣,烈嶼鄉,2012,10.0
金門縣,烈嶼鄉,2011,21.7
金門縣,烈嶼鄉,2010,22.9
金門縣,烈嶼鄉,2009,12.5
金門縣,烈嶼鄉,2008,82.5
金門縣,烈嶼鄉,2007,14.5
金門縣,烈嶼鄉,2006,0.0
金門縣,烈嶼鄉,2005,16.9
金門縣,烏坵鄉,2022,0.0
金門縣,烏坵鄉,2021,0.0
金門縣,烏坵鄉,2020,0.0
金門縣,烏坵鄉,2019,0.0
金門縣,烏坵鄉,2018,0.0
金門縣,烏坵鄉,2017,0.0
金門縣,烏坵鄉,2016,0.0
金門縣,烏坵鄉,2015,0.0
金門縣,烏坵鄉,2014,0.0
金門縣,烏坵鄉,2013,0.0
金門縣,烏坵鄉,2012,0.0
金門縣,烏坵鄉,2011,0.0
金門縣,烏坵鄉,2010,0.0
金門縣,烏坵鄉,2009,0.0
金門縣,烏坵鄉,2008,0.0
金門縣,烏坵鄉,2007,0.0
金門縣,烏坵鄉,2006,0.0
金門縣,烏坵鄉,2005,0.0
連江縣,北竿鄉,2022,0.0
連江縣,北竿鄉,2021,0.0
連江縣,北竿鄉,2020,37.7
連江縣,北竿鄉,2019,0.0
連江縣,北竿鄉,2018,41.8
連江縣,北竿鄉,2017,42.5
連江縣,北竿鄉,2016,42.8
連江縣,北竿鄉,2015,0.0
連江縣,北竿鄉,2014,0.0
連江縣,北竿鄉,2013,0.0
連江縣,北竿鄉,2012,50.8
連江縣,北竿鄉,2011,54.6
連江縣,北竿鄉,2010,0.0
連江縣,北竿鄉,2009,0.0
連江縣,北竿鄉,2008,55.8
連江縣,北竿鄉,2007,0.0
連江縣,北竿鄉,2006,0.0
連江縣,北竿鄉,2005,106.3
連江縣,東引鄉,2022,0.0
連江縣,東引鄉,2021,68.3
連江縣,東引鄉,2020,0.0
連江縣,東引鄉,2019,0.0
連江縣,東引鄉,2018,0.0
連江縣,東引鄉,2017,0.0
連江縣,東引鄉,2016,0.0
連江縣,東引鄉,2015,0.0
連江縣,東引鄉,2014,0.0
連江縣,東引鄉,2013,86.8
連江縣,東引鄉,2012,90.5
連江縣,東引鄉,2011,93.7
連江縣,東引鄉,2010,0.0
連江縣,東引鄉,2009,96.6
連江縣,東引鄉,2008,0.0
連江縣,東引鄉,2007,0.0
連江縣,東引鄉,2006,0.0
連江縣,東引鄉,2005,0.0
連江縣,南竿鄉,2022,12.9
連江縣,南竿鄉,2021,39.2
連江縣,南竿鄉,2020,39.4
連江縣,南竿鄉,2019,13.1
連江縣,南竿鄉,2018,13.2
連江縣,南竿鄉,2017,13.4
連江縣,南竿鄉,2016,13.5
連江縣,南竿鄉,2015,13.4
連江縣,南竿鄉,2014,27.1
連江縣,南竿鄉,2013,14.2
連江縣,南竿鄉,2012,15.6
連江縣,南竿鄉,2011,16.8
連江縣,南竿鄉,2010,33.8
連江縣,南竿鄉,2009,34.1
連江縣,南竿鄉,2008,17.0
連江縣,南竿鄉,2007,50.9
連江縣,南竿鄉,2006,67.4
連江縣,南竿鄉,2005,34.7
連江縣,莒光鄉,2022,0.0
連江縣,莒光鄉,2021,0.0
連江縣,莒光鄉,2020,0.0
連江縣,莒光鄉,2019,0.0
連江縣,莒光鄉,2018,0.0
連江縣,莒光鄉,2017,0.0
連江縣,莒光鄉,2016,129.2
連江縣,莒光鄉,2015,67.6
連江縣,莒光鄉,2014,0.0
連江縣,莒光鄉,2013,72.3
連江縣,莒光鄉,2012,0.0
連江縣,莒光鄉,2011,0.0
連江縣,莒光鄉,2010,0.0
連江縣,莒光鄉,2009,0.0
連江縣,莒光鄉,2008,0.0
連江縣,莒光鄉,2007,0.0
連江縣,莒光鄉,2006,0.0
連江縣,莒光鄉,2005,0.0
桃園市,八德區,2022,18.1
桃園市,八德區,2021,21.0
桃園市,八德區,2020,23.6
桃園市,八德區,2019,38.7
桃園市,八德區,2018,37.5
桃園市,八德區,2017,29.7
桃園市,八德區,2016,41.0
桃園市,八德區,2015,40.7
桃園市,八德區,2014,30.5
桃園市,八德區,2013,40.2
桃園市,八德區,2012,46.6
桃園市,八德區,2011,51.4
桃園市,八德區,2010,58.0
桃園市,八德區,2009,56.2
桃園市,八德區,2008,52.6
桃園市,八德區,2007,55.8
桃園市,八德區,2006,53.7
桃園市,八德區,2005,68.7
桃園市,大園區,2022,14.6
桃園市,大園區,2021,27.9
桃園市,大園區,2020,26.7
桃園市,大園區,2019,33.7
桃園市,大園區,2018,20.0
桃園市,大園區,2017,31.7
桃園市,大園區,2016,35.9
桃園市,大園區,2015,37.6
桃園市,大園區,2014,48.8
桃園市,大園區,2013,40.9
桃園市,大園區,2012,30.3
桃園市,大園區,2011,35.3
桃園市,大園區,2010,55.1
桃園市,大園區,2009,40.8
桃園市,大園區,2008,51.3
桃園市,大園區,2007,59.1
桃園市,大園區,2006,56.6
桃園市,大園區,2005,55.3
桃園市,大溪區,2022,25.4
桃園市,大溪區,2021,30.4
桃園市,大溪區,2020,33.5
桃園市,大溪區,2019,38.9
桃園市,大溪區,2018,46.5
桃園市,大溪區,2017,54.1
桃園市,大溪區,2016,26.7
桃園市,大溪區,2015,58.3
桃園市,大溪區,2014,59.8
桃園市,大溪區,2013,51.1
桃園市,大溪區,2012,59.8
桃園市,大溪區,2011,65.2
桃園市,大溪區,2010,69.6
桃園市,大溪區,2009,63.4
桃園市,大溪區,2008,60.6
桃園市,大溪區,2007,95.7
桃園市,大溪區,2006,76.9
桃園市,大溪區,2005,107.1
桃園市,中壢區,2022,14.9
桃園市,中壢區,2021,19.2
桃園市,中壢區,2020,18.8
桃園市,中壢區,2019,25.1
桃園市,中壢區,2018,26.7
桃園市,中壢區,2017,30.7
桃園市,中壢區,2016,30.8
桃園市,中壢區,2015,33.7
桃園市,中壢區,2014,38.4
桃園市,中壢區,2013,44.0
桃園市,中壢區,2012,44.9
桃園市,中壢區,2011,37.5
桃園市,中壢區,2010,39.7
桃園市,中壢區,2009,41.8
桃園市,中壢區,2008,49.9
桃園市,中壢區,2007,43.7
桃園市,中壢區,2006,45.3
桃園市,中壢區,2005,50.5
桃園市,平鎮區,2022,15.8
桃園市,平鎮區,2021,15.3
桃園市,平鎮區,2020,24.1
桃園市,平鎮區,2019,26.4
桃園市,平鎮區,2018,28.0
桃園市,平鎮區,2017,21.5
桃園市,平鎮區,2016,29.6
桃園市,平鎮區,2015,34.4
桃園市,平鎮區,2014,27.9
桃園市,平鎮區,2013,25.7
桃園市,平鎮區,2012,33.0
桃園市,平鎮區,2011,44.2
桃園市,平鎮區,2010,39.1
桃園市,平鎮區,2009,44.2
桃園市,平鎮區,2008,43.6
桃園市,平鎮區,2007,52.1
桃園市,平鎮區,2006,51.2
桃園市,平鎮區,2005,40.3
桃園市,桃園區,2022,22.4
桃園市,桃園區,2021,17.2
桃園市,桃園區,2020,20.7
桃園市,桃園區,2019,27.6
桃園市,桃園區,2018,26.6
桃園市,桃園區,2017,27.9
桃園市,桃園區,2016,31.8
桃園市,桃園區,2015,35.5
桃園市,桃園區,2014,38.7
桃園市,桃園區,2013,39.8
桃園市,桃園區,2012,43.2
桃園市,桃園區,2011,32.1
桃園市,桃園區,2010,39.4
桃園市,桃園區,2009,42.1
桃園市,桃園區,2008,44.1
桃園市,桃園區,2007,46.6
桃園市,桃園區,2006,54.8
桃園市,桃園區,2005,56.3
桃園市,復興區,2022,54.5
桃園市,復興區,2021,72.0
桃園市,復興區,2020,106.0
桃園市,復興區,2019,66.1
桃園市,復興區,2018,76.5
桃園市,復興區,2017,105.7
桃園市,復興區,2016,99.4
桃園市,復興區,2015,164.8
桃園市,復興區,2014,148.6
桃園市,復興區,2013,197.6
桃園市,復興區,2012,290.9
桃園市,復興區,2011,290.3
桃園市,復興區,2010,197.3
桃園市,復興區,2009,246.8
桃園市,復興區,2008,189.8
桃園市,復興區,2007,158.5
桃園市,復興區,2006,220.9
桃園市,復興區,2005,301.3
桃園市,新屋區,2022,16.3
桃園市,新屋區,2021,26.4
桃園市,新屋區,2020,24.3
桃園市,新屋區,2019,24.4
桃園市,新屋區,2018,14.3
桃園市,新屋區,2017,45.0
桃園市,新屋區,2016,35.0
桃園市,新屋區,2015,43.5
桃園市,新屋區,2014,41.6
桃園市,新屋區,2013,31.2
桃園市,新屋區,2012,24.8
桃園市,新屋區,2011,45.0
桃園市,新屋區,2010,44.6
桃園市,新屋區,2009,48.4
桃園市,新屋區,2008,64.2
桃園市,新屋區,2007,60.1
桃園市,新屋區,2006,80.4
桃園市,新屋區,2005,48.4
桃園市,楊梅區,2022,14.1
桃園市,楊梅區,2021,12.5
桃園市,楊梅區,2020,21.3
桃園市,楊梅區,2019,23.9
桃園市,楊梅區,2018,24.3
桃園市,楊梅區,2017,32.0
桃園市,楊梅區,2016,27.1
桃園市,楊梅區,2015,35.2
桃園市,楊梅區,2014,41.5
桃園市,楊梅區,2013,29.0
桃園市,楊梅區,2012,35.9
桃園市,楊梅區,2011,31.0
桃園市,楊梅區,2010,34.8
桃園市,楊梅區,2009,25.9
桃園市,楊梅區,2008,43.7
桃園市,楊梅區,2007,54.3
桃園市,楊梅區,2006,46.6
桃園市,楊梅區,2005,59.0
桃園市,龍潭區,2022,18.4
桃園市,龍潭區,2021,21.7
桃園市,龍潭區,2020,24.2
桃園市,龍潭區,2019,34.8
桃園市,龍潭區,2018,38.4
桃園市,龍潭區,2017,31.4
桃園市,龍潭區,2016,30.2
桃園市,龍潭區,2015,46.9
桃園市,龍潭區,2014,42.3
桃園市,龍潭區,2013,32.9
桃園市,龍潭區,2012,36.5
桃園市,龍潭區,2011,58.2
桃園市,龍潭區,2010,50.6
桃園市,龍潭區,2009,52.7
桃園市,龍潭區,2008,61.0
桃園市,龍潭區,2007,57.8
桃園市,龍潭區,2006,56.4
桃園市,龍潭區,2005,58.7
桃園市,龜山區,2022,30.7
桃園市,龜山區,2021,31.4
桃園市,龜山區,2020,28.1
桃園市,龜山區,2019,37.1
桃園市,龜山區,2018,46.5
桃園市,龜山區,2017,39.9
桃園市,龜山區,2016,46.9
桃園市,龜山區,2015,55.6
桃園市,龜山區,2014,65.8
桃園市,龜山區,2013,61.4
桃園市,龜山區,2012,68.4
桃園市,龜山區,2011,71.6
桃園市,龜山區,2010,68.7
桃園市,龜山區,2009,68.2
桃園市,龜山區,2008,85.8
桃園市,龜山區,2007,77.2
桃園市,龜山區,2006,92.5
桃園市,龜山區,2005,81.5
桃園市,蘆竹區,2022,24.6
桃園市,蘆竹區,2021,14.4
桃園市,蘆竹區,2020,17.4
桃園市,蘆竹區,2019,23.0
桃園市,蘆竹區,2018,20.8
桃園市,蘆竹區,2017,29.3
桃園市,蘆竹區,2016,24.8
桃園市,蘆竹區,2015,37.2
桃園市,蘆竹區,2014,34.5
桃園市,蘆竹區,2013,37.8
桃園市,蘆竹區,2012,34.4
桃園市,蘆竹區,2011,38.5
桃園市,蘆竹區,2010,39.9
桃園市,蘆竹區,2009,42.3
桃園市,蘆竹區,2008,36.6
桃園市,蘆竹區,2007,43.1
桃園市,蘆竹區,2006,48.7
桃園市,蘆竹區,2005,43.9
桃園市,觀音區,2022,32.2
桃園市,觀音區,2021,17.3
桃園市,觀音區,2020,23.4
桃園市,觀音區,2019,23.6
桃園市,觀音區,2018,34.4
桃園市,觀音區,2017,33.3
桃園市,觀音區,2016,36.8
桃園市,觀音區,2015,24.9
桃園市,觀音區,2014,42.7
桃園市,觀音區,2013,31.8
桃園市,觀音區,2012,27.4
桃園市,觀音區,2011,26.1
桃園市,觀音區,2010,45.9
桃園市,觀音區,2009,38.0
桃園市,觀音區,2008,74.9
桃園市,觀音區,2007,62.3
桃園市,觀音區,2006,68.7
桃園市,觀音區,2005,58.0
新竹縣,五峰鄉,2022,88.7
新竹縣,五峰鄉,2021,156.3
新竹縣,五峰鄉,2020,110.1
新竹縣,五峰鄉,2019,106.8
新竹縣,五峰鄉,2018,150.0
新竹縣,五峰鄉,2017,153.5
