年,週,就診類別,年齡別,縣市,腸病毒健保就診人次,健保就診總人次,縣市別代碼
2025,36,住院,19~24,嘉義縣,0,24,10010
2025,36,住院,19~24,屏東縣,0,21,10013
2025,36,住院,19~24,台東縣,0,5,10014
2025,36,住院,19~24,花蓮縣,0,19,10015
2025,36,住院,19~24,澎湖縣,0,1,10016
2025,36,住院,19~24,基隆市,0,10,10017
2025,36,住院,19~24,新竹市,0,15,10018
2025,36,住院,19~24,嘉義市,0,13,10020
2025,36,住院,19~24,台北市,0,135,63000
2025,36,住院,19~24,高雄市,0,148,64000
2025,36,住院,19~24,新北市,0,145,65000
2025,36,住院,19~24,台中市,0,185,66000
2025,36,住院,19~24,台南市,0,47,67000
2025,36,住院,19~24,桃園市,0,133,68000
2025,36,住院,25~64,連江縣,0,1,09007
2025,36,住院,25~64,金門縣,0,28,09020
2025,36,住院,25~64,宜蘭縣,0,421,10002
2025,36,住院,25~64,新竹縣,0,508,10004
2025,36,住院,25~64,苗栗縣,0,265,10005
2025,36,住院,25~64,彰化縣,1,1311,10007
2025,36,住院,25~64,南投縣,0,247,10008
2025,36,住院,25~64,雲林縣,0,386,10009
2025,36,住院,25~64,嘉義縣,0,587,10010
2025,36,住院,25~64,屏東縣,0,402,10013
2025,36,住院,25~64,台東縣,0,200,10014
2025,36,住院,25~64,花蓮縣,0,419,10015
2025,36,住院,25~64,澎湖縣,0,17,10016
2025,36,住院,25~64,基隆市,0,311,10017
2025,36,住院,25~64,新竹市,0,531,10018
2025,36,住院,25~64,嘉義市,0,309,10020
2025,36,住院,25~64,台北市,0,4067,63000
2025,36,住院,25~64,高雄市,0,3423,64000
2025,36,住院,25~64,新北市,0,2696,65000
2025,36,住院,25~64,台中市,0,4282,66000
2025,36,住院,25~64,台南市,0,1628,67000
2025,36,住院,25~64,桃園市,1,2789,68000
2025,36,住院,3~6,金門縣,0,5,09020
2025,36,住院,3~6,宜蘭縣,3,17,10002
2025,36,住院,3~6,新竹縣,0,7,10004
2025,36,住院,3~6,苗栗縣,0,9,10005
2025,36,住院,3~6,彰化縣,5,77,10007
2025,36,住院,3~6,南投縣,0,20,10008
2025,36,住院,3~6,雲林縣,2,10,10009
2025,36,住院,3~6,嘉義縣,0,15,10010
2025,36,住院,3~6,屏東縣,4,35,10013
2025,36,住院,3~6,台東縣,0,7,10014
2025,36,住院,3~6,花蓮縣,0,13,10015
2025,36,住院,3~6,基隆市,0,15,10017
2025,36,住院,3~6,新竹市,3,33,10018
2025,36,住院,3~6,嘉義市,0,2,10020
2025,36,住院,3~6,台北市,1,101,63000
2025,36,住院,3~6,高雄市,0,98,64000
2025,36,住院,3~6,新北市,2,109,65000
2025,36,住院,3~6,台中市,1,116,66000
2025,36,住院,3~6,台南市,1,28,67000
2025,36,住院,3~6,桃園市,1,85,68000
2025,36,住院,65+,連江縣,0,1,09007
2025,36,住院,65+,金門縣,0,50,09020
2025,36,住院,65+,宜蘭縣,0,311,10002
2025,36,住院,65+,新竹縣,0,275,10004
2025,36,住院,65+,苗栗縣,0,270,10005
2025,36,住院,65+,彰化縣,0,1346,10007
2025,36,住院,65+,南投縣,0,297,10008
2025,36,住院,65+,雲林縣,0,397,10009
2025,36,住院,65+,嘉義縣,0,494,10010
2025,36,住院,65+,屏東縣,0,405,10013
2025,36,住院,65+,台東縣,0,200,10014
2025,36,住院,65+,花蓮縣,0,375,10015
2025,36,住院,65+,澎湖縣,0,12,10016
2025,36,住院,65+,基隆市,0,310,10017
2025,36,住院,65+,新竹市,0,375,10018
2025,36,住院,65+,嘉義市,0,229,10020
2025,36,住院,65+,台北市,0,3158,63000
2025,36,住院,65+,高雄市,0,2549,64000
2025,36,住院,65+,新北市,0,2540,65000
2025,36,住院,65+,台中市,0,2554,66000
2025,36,住院,65+,台南市,0,1227,67000
2025,36,住院,65+,桃園市,0,1770,68000
2025,36,住院,7~12,金門縣,0,2,09020
2025,36,住院,7~12,宜蘭縣,2,12,10002
2025,36,住院,7~12,新竹縣,0,9,10004
2025,36,住院,7~12,苗栗縣,0,16,10005
2025,36,住院,7~12,彰化縣,3,59,10007
2025,36,住院,7~12,南投縣,0,14,10008
2025,36,住院,7~12,雲林縣,0,5,10009
2025,36,住院,7~12,嘉義縣,0,21,10010
2025,36,住院,7~12,屏東縣,0,17,10013
2025,36,住院,7~12,台東縣,0,4,10014
2025,36,住院,7~12,花蓮縣,1,12,10015
2025,36,住院,7~12,澎湖縣,0,1,10016
2025,36,住院,7~12,基隆市,0,5,10017
2025,36,住院,7~12,新竹市,0,25,10018
2025,36,住院,7~12,嘉義市,0,4,10020
2025,36,住院,7~12,台北市,1,131,63000
2025,36,住院,7~12,高雄市,0,96,64000
2025,36,住院,7~12,新北市,2,78,65000
2025,36,住院,7~12,台中市,1,87,66000
2025,36,住院,7~12,台南市,0,19,67000
2025,36,住院,7~12,桃園市,0,100,68000
2025,36,門診,0~2,連江縣,0,13,09007
2025,36,門診,0~2,金門縣,0,339,09020
2025,36,門診,0~2,宜蘭縣,69,3202,10002
2025,36,門診,0~2,新竹縣,81,4479,10004
2025,36,門診,0~2,苗栗縣,48,3090,10005
2025,36,門診,0~2,彰化縣,141,8533,10007
2025,36,門診,0~2,南投縣,31,2521,10008
2025,36,門診,0~2,雲林縣,49,4285,10009
2025,36,門診,0~2,嘉義縣,15,1662,10010
2025,36,門診,0~2,屏東縣,69,4109,10013
2025,36,門診,0~2,台東縣,21,729,10014
2025,36,門診,0~2,花蓮縣,7,1633,10015
2025,36,門診,0~2,澎湖縣,2,395,10016
2025,36,門診,0~2,基隆市,34,1684,10017
2025,36,門診,0~2,新竹市,78,4728,10018
2025,36,門診,0~2,嘉義市,22,2374,10020
2025,36,門診,0~2,台北市,289,12986,63000
2025,36,門診,0~2,高雄市,164,17078,64000
2025,36,門診,0~2,新北市,598,24175,65000
2025,36,門診,0~2,台中市,362,24431,66000
2025,36,門診,0~2,台南市,176,12377,67000
2025,36,門診,0~2,桃園市,282,18102,68000
2025,36,門診,13~15,連江縣,0,8,09007
2025,36,門診,13~15,金門縣,1,299,09020
2025,36,門診,13~15,宜蘭縣,5,1270,10002
2025,36,門診,13~15,新竹縣,3,2041,10004
2025,36,門診,13~15,苗栗縣,3,1303,10005
2025,36,門診,13~15,彰化縣,9,4168,10007
2025,36,門診,13~15,南投縣,3,1356,10008
2025,36,門診,13~15,雲林縣,4,2358,10009
2025,36,門診,13~15,嘉義縣,3,1013,10010
2025,36,門診,13~15,屏東縣,9,2068,10013
2025,36,門診,13~15,台東縣,0,449,10014
2025,36,門診,13~15,花蓮縣,3,864,10015
2025,36,門診,13~15,澎湖縣,0,267,10016
2025,36,門診,13~15,基隆市,5,900,10017
2025,36,門診,13~15,新竹市,8,1970,10018
2025,36,門診,13~15,嘉義市,0,1382,10020
2025,36,門診,13~15,台北市,20,7875,63000
2025,36,門診,13~15,高雄市,31,8727,64000
2025,36,門診,13~15,新北市,31,13548,65000
2025,36,門診,13~15,台中市,33,10645,66000
2025,36,門診,13~15,台南市,14,5623,67000
2025,36,門診,13~15,桃園市,16,8329,68000
2025,36,門診,16~18,連江縣,0,16,09007
2025,36,門診,16~18,金門縣,0,252,09020
2025,36,門診,16~18,宜蘭縣,2,1169,10002
2025,36,門診,16~18,新竹縣,3,1569,10004
2025,36,門診,16~18,苗栗縣,0,1140,10005
2025,36,門診,16~18,彰化縣,3,3476,10007
2025,36,門診,16~18,南投縣,3,986,10008
2025,36,門診,16~18,雲林縣,3,1955,10009
2025,36,門診,16~18,嘉義縣,1,943,10010
2025,36,門診,16~18,屏東縣,5,1858,10013
2025,36,門診,16~18,台東縣,0,390,10014
2025,36,門診,16~18,花蓮縣,0,821,10015
2025,36,門診,16~18,澎湖縣,0,251,10016
2025,36,門診,16~18,基隆市,7,835,10017
2025,36,門診,16~18,新竹市,1,1729,10018
2025,36,門診,16~18,嘉義市,4,1322,10020
2025,36,門診,16~18,台北市,17,7363,63000
2025,36,門診,16~18,高雄市,6,8198,64000
2025,36,門診,16~18,新北市,9,11258,65000
2025,36,門診,16~18,台中市,15,9362,66000
2025,36,門診,16~18,台南市,8,4899,67000
2025,36,門診,16~18,桃園市,6,6778,68000
2025,36,門診,19~24,連江縣,0,78,09007
2025,36,門診,19~24,金門縣,0,664,09020
2025,36,門診,19~24,宜蘭縣,1,2744,10002
2025,36,門診,19~24,新竹縣,0,3694,10004
2025,36,門診,19~24,苗栗縣,1,2615,10005
2025,36,門診,19~24,彰化縣,6,7827,10007
2025,36,門診,19~24,南投縣,1,2420,10008
2025,36,門診,19~24,雲林縣,5,3981,10009
2025,36,門診,19~24,嘉義縣,1,2700,10010
2025,36,門診,19~24,屏東縣,2,4624,10013
2025,36,門診,19~24,台東縣,0,952,10014
2025,36,門診,19~24,花蓮縣,0,2029,10015
2025,36,門診,19~24,澎湖縣,0,737,10016
2025,36,門診,19~24,基隆市,1,2051,10017
2025,36,門診,19~24,新竹市,1,4629,10018
2025,36,門診,19~24,嘉義市,0,3291,10020
2025,36,門診,19~24,台北市,22,21600,63000
2025,36,門診,19~24,高雄市,17,22643,64000
2025,36,門診,19~24,新北市,21,27447,65000
2025,36,門診,19~24,台中市,13,27831,66000
2025,36,門診,19~24,台南市,9,13846,67000
2025,36,門診,19~24,桃園市,2,17188,68000
2025,36,門診,25~64,連江縣,0,903,09007
2025,36,門診,25~64,金門縣,1,8756,09020
2025,36,門診,25~64,宜蘭縣,11,50976,10002
2025,36,門診,25~64,新竹縣,8,62355,10004
2025,36,門診,25~64,苗栗縣,8,48152,10005
2025,36,門診,25~64,彰化縣,16,129671,10007
2025,36,門診,25~64,南投縣,8,42701,10008
2025,36,門診,25~64,雲林縣,8,62598,10009
2025,36,門診,25~64,嘉義縣,3,44812,10010
2025,36,門診,25~64,屏東縣,16,76233,10013
2025,36,門診,25~64,台東縣,3,19246,10014
2025,36,門診,25~64,花蓮縣,5,34288,10015
2025,36,門診,25~64,澎湖縣,1,12311,10016
2025,36,門診,25~64,基隆市,1,45651,10017
2025,36,門診,25~64,新竹市,10,62675,10018
2025,36,門診,25~64,嘉義市,3,53837,10020
2025,36,門診,25~64,台北市,71,356144,63000
2025,36,門診,25~64,高雄市,38,380955,64000
2025,36,門診,25~64,新北市,100,454659,65000
2025,36,門診,25~64,台中市,63,405670,66000
2025,36,門診,25~64,台南市,35,236940,67000
2025,36,門診,25~64,桃園市,41,299803,68000
2025,36,門診,3~6,連江縣,0,18,09007
2025,36,門診,3~6,金門縣,2,606,09020
2025,36,門診,3~6,宜蘭縣,91,5263,10002
2025,36,門診,3~6,新竹縣,81,7653,10004
2025,36,門診,3~6,苗栗縣,67,5662,10005
2025,36,門診,3~6,彰化縣,177,14948,10007
2025,36,門診,3~6,南投縣,34,4653,10008
2025,36,門診,3~6,雲林縣,48,7664,10009
2025,36,門診,3~6,嘉義縣,16,3233,10010
2025,36,門診,3~6,屏東縣,131,7402,10013
2025,36,門診,3~6,台東縣,27,1136,10014
2025,36,門診,3~6,花蓮縣,18,2616,10015
2025,36,門診,3~6,澎湖縣,2,759,10016
2025,36,門診,3~6,基隆市,33,3117,10017
2025,36,門診,3~6,新竹市,80,7454,10018
2025,36,門診,3~6,嘉義市,39,4048,10020
2025,36,門診,3~6,台北市,232,20115,63000
2025,36,門診,3~6,高雄市,250,31816,64000
2025,36,門診,3~6,新北市,556,43845,65000
2025,36,門診,3~6,台中市,351,41092,66000
2025,36,門診,3~6,台南市,155,20298,67000
2025,36,門診,3~6,桃園市,391,30986,68000
2025,36,門診,65+,連江縣,0,439,09007
2025,36,門診,65+,金門縣,0,5849,09020
2025,36,門診,65+,宜蘭縣,0,41360,10002
2025,36,門診,65+,新竹縣,0,26016,10004
2025,36,門診,65+,苗栗縣,0,33774,10005
2025,36,門診,65+,彰化縣,0,86241,10007
2025,36,門診,65+,南投縣,0,35212,10008
2025,36,門診,65+,雲林縣,0,45697,10009
2025,36,門診,65+,嘉義縣,2,42146,10010
2025,36,門診,65+,屏東縣,1,63398,10013
2025,36,門診,65+,台東縣,0,15855,10014
2025,36,門診,65+,花蓮縣,0,26888,10015
2025,36,門診,65+,澎湖縣,0,9566,10016
2025,36,門診,65+,基隆市,0,36694,10017
2025,36,門診,65+,新竹市,0,25818,10018
2025,36,門診,65+,嘉義市,0,35953,10020
2025,36,門診,65+,台北市,3,254234,63000
2025,36,門診,65+,高雄市,6,251188,64000
2025,36,門診,65+,新北市,2,255340,65000
2025,36,門診,65+,台中市,6,220076,66000
2025,36,門診,65+,台南市,2,144791,67000
2025,36,門診,65+,桃園市,2,151039,68000
2025,36,門診,7~12,連江縣,1,38,09007
2025,36,門診,7~12,金門縣,2,852,09020
2025,36,門診,7~12,宜蘭縣,44,4264,10002
2025,36,門診,7~12,新竹縣,43,7081,10004
2025,36,門診,7~12,苗栗縣,46,4791,10005
2025,36,門診,7~12,彰化縣,109,12508,10007
2025,36,門診,7~12,南投縣,21,4218,10008
2025,36,門診,7~12,雲林縣,41,7655,10009
2025,36,門診,7~12,嘉義縣,18,2820,10010
2025,36,門診,7~12,屏東縣,71,6391,10013
2025,36,門診,7~12,台東縣,30,1235,10014
2025,36,門診,7~12,花蓮縣,22,2428,10015
2025,36,門診,7~12,澎湖縣,3,800,10016
2025,36,門診,7~12,基隆市,21,3108,10017
2025,36,門診,7~12,新竹市,63,6821,10018
2025,36,門診,7~12,嘉義市,12,3873,10020
2025,36,門診,7~12,台北市,145,23838,63000
2025,36,門診,7~12,高雄市,181,31571,64000
2025,36,門診,7~12,新北市,362,44355,65000
2025,36,門診,7~12,台中市,158,36678,66000
2025,36,門診,7~12,台南市,126,19486,67000
2025,36,門診,7~12,桃園市,196,27087,68000
2025,37,住院,0~2,金門縣,0,1,09020
2025,37,住院,0~2,宜蘭縣,3,47,10002
2025,37,住院,0~2,新竹縣,0,10,10004
2025,37,住院,0~2,苗栗縣,4,12,10005
2025,37,住院,0~2,彰化縣,4,92,10007
2025,37,住院,0~2,南投縣,2,29,10008
2025,37,住院,0~2,雲林縣,0,6,10009
2025,37,住院,0~2,嘉義縣,0,28,10010
2025,37,住院,0~2,屏東縣,1,34,10013
2025,37,住院,0~2,台東縣,0,15,10014
2025,37,住院,0~2,花蓮縣,1,39,10015
2025,37,住院,0~2,澎湖縣,0,1,10016
2025,37,住院,0~2,基隆市,1,14,10017
2025,37,住院,0~2,新竹市,2,52,10018
2025,37,住院,0~2,嘉義市,0,8,10020
2025,37,住院,0~2,台北市,7,165,63000
2025,37,住院,0~2,高雄市,1,134,64000
2025,37,住院,0~2,新北市,5,209,65000
2025,37,住院,0~2,台中市,5,164,66000
2025,37,住院,0~2,台南市,2,41,67000
2025,37,住院,0~2,桃園市,6,144,68000
2025,37,住院,13~15,金門縣,0,1,09020
2025,37,住院,13~15,宜蘭縣,0,1,10002
2025,37,住院,13~15,新竹縣,0,2,10004
2025,37,住院,13~15,苗栗縣,1,4,10005
2025,37,住院,13~15,彰化縣,0,20,10007
2025,37,住院,13~15,南投縣,0,4,10008
2025,37,住院,13~15,雲林縣,0,3,10009
2025,37,住院,13~15,嘉義縣,0,5,10010
2025,37,住院,13~15,屏東縣,0,12,10013
2025,37,住院,13~15,台東縣,0,3,10014
2025,37,住院,13~15,花蓮縣,0,6,10015
2025,37,住院,13~15,基隆市,0,2,10017
2025,37,住院,13~15,新竹市,0,7,10018
2025,37,住院,13~15,嘉義市,0,2,10020
2025,37,住院,13~15,台北市,0,58,63000
2025,37,住院,13~15,高雄市,0,33,64000
2025,37,住院,13~15,新北市,0,50,65000
2025,37,住院,13~15,台中市,0,45,66000
2025,37,住院,13~15,台南市,0,8,67000
2025,37,住院,13~15,桃園市,0,35,68000
2025,37,住院,16~18,金門縣,0,1,09020
2025,37,住院,16~18,宜蘭縣,0,7,10002
2025,37,住院,16~18,新竹縣,0,3,10004
2025,37,住院,16~18,苗栗縣,0,3,10005
2025,37,住院,16~18,彰化縣,0,17,10007
2025,37,住院,16~18,南投縣,0,4,10008
2025,37,住院,16~18,雲林縣,0,8,10009
2025,37,住院,16~18,嘉義縣,0,2,10010
2025,37,住院,16~18,屏東縣,0,7,10013
2025,37,住院,16~18,台東縣,0,1,10014
2025,37,住院,16~18,花蓮縣,0,7,10015
2025,37,住院,16~18,基隆市,0,6,10017
2025,37,住院,16~18,新竹市,0,11,10018
2025,37,住院,16~18,嘉義市,0,4,10020
2025,37,住院,16~18,台北市,0,59,63000
2025,37,住院,16~18,高雄市,0,42,64000
2025,37,住院,16~18,新北市,0,38,65000
2025,37,住院,16~18,台中市,0,71,66000
2025,37,住院,16~18,台南市,0,14,67000
2025,37,住院,16~18,桃園市,0,43,68000
2025,37,住院,19~24,金門縣,0,1,09020
2025,37,住院,19~24,宜蘭縣,0,17,10002
2025,37,住院,19~24,新竹縣,0,12,10004
2025,37,住院,19~24,苗栗縣,0,7,10005
2025,37,住院,19~24,彰化縣,0,70,10007
2025,37,住院,19~24,南投縣,0,11,10008
2025,37,住院,19~24,雲林縣,0,13,10009
2025,37,住院,19~24,嘉義縣,0,18,10010
2025,37,住院,19~24,屏東縣,0,12,10013
2025,37,住院,19~24,台東縣,0,9,10014
2025,37,住院,19~24,花蓮縣,0,18,10015
2025,37,住院,19~24,澎湖縣,0,1,10016
2025,37,住院,19~24,基隆市,0,11,10017
2025,37,住院,19~24,新竹市,0,27,10018
2025,37,住院,19~24,嘉義市,0,13,10020
2025,37,住院,19~24,台北市,0,150,63000
2025,37,住院,19~24,高雄市,1,132,64000
2025,37,住院,19~24,新北市,0,85,65000
2025,37,住院,19~24,台中市,0,151,66000
2025,37,住院,19~24,台南市,0,40,67000
2025,37,住院,19~24,桃園市,0,111,68000
2025,37,住院,25~64,金門縣,0,38,09020
2025,37,住院,25~64,宜蘭縣,0,439,10002
2025,37,住院,25~64,新竹縣,0,502,10004
2025,37,住院,25~64,苗栗縣,0,217,10005
2025,37,住院,25~64,彰化縣,0,1344,10007
2025,37,住院,25~64,南投縣,0,241,10008
2025,37,住院,25~64,雲林縣,0,398,10009
2025,37,住院,25~64,嘉義縣,0,523,10010
2025,37,住院,25~64,屏東縣,0,445,10013
2025,37,住院,25~64,台東縣,0,237,10014
2025,37,住院,25~64,花蓮縣,0,445,10015
2025,37,住院,25~64,澎湖縣,0,13,10016
2025,37,住院,25~64,基隆市,0,336,10017
2025,37,住院,25~64,新竹市,0,544,10018
2025,37,住院,25~64,嘉義市,0,373,10020
2025,37,住院,25~64,台北市,1,4105,63000
2025,37,住院,25~64,高雄市,0,3442,64000
2025,37,住院,25~64,新北市,0,3067,65000
2025,37,住院,25~64,台中市,0,4371,66000
2025,37,住院,25~64,台南市,0,1678,67000
2025,37,住院,25~64,桃園市,0,2724,68000
2025,37,住院,3~6,金門縣,0,2,09020
2025,37,住院,3~6,宜蘭縣,6,33,10002
2025,37,住院,3~6,新竹縣,0,12,10004
2025,37,住院,3~6,苗栗縣,0,20,10005
2025,37,住院,3~6,彰化縣,5,71,10007
2025,37,住院,3~6,南投縣,0,23,10008
2025,37,住院,3~6,雲林縣,0,8,10009
2025,37,住院,3~6,嘉義縣,5,15,10010
2025,37,住院,3~6,屏東縣,4,40,10013
2025,37,住院,3~6,台東縣,1,12,10014
2025,37,住院,3~6,花蓮縣,3,33,10015
2025,37,住院,3~6,基隆市,0,10,10017
2025,37,住院,3~6,新竹市,0,27,10018
2025,37,住院,3~6,嘉義市,0,1,10020
2025,37,住院,3~6,台北市,0,110,63000
2025,37,住院,3~6,高雄市,3,94,64000
2025,37,住院,3~6,新北市,0,151,65000
2025,37,住院,3~6,台中市,0,130,66000
2025,37,住院,3~6,台南市,2,31,67000
2025,37,住院,3~6,桃園市,2,84,68000
2025,37,住院,65+,連江縣,0,1,09007
2025,37,住院,65+,金門縣,0,48,09020
2025,37,住院,65+,宜蘭縣,0,310,10002
2025,37,住院,65+,新竹縣,0,276,10004
2025,37,住院,65+,苗栗縣,0,230,10005
2025,37,住院,65+,彰化縣,0,1319,10007
2025,37,住院,65+,南投縣,0,308,10008
2025,37,住院,65+,雲林縣,0,417,10009
2025,37,住院,65+,嘉義縣,0,508,10010
2025,37,住院,65+,屏東縣,0,361,10013
2025,37,住院,65+,台東縣,0,195,10014
2025,37,住院,65+,花蓮縣,0,390,10015
2025,37,住院,65+,澎湖縣,0,12,10016
2025,37,住院,65+,基隆市,0,342,10017
2025,37,住院,65+,新竹市,0,397,10018
2025,37,住院,65+,嘉義市,0,288,10020
2025,37,住院,65+,台北市,0,3393,63000
2025,37,住院,65+,高雄市,0,2511,64000
2025,37,住院,65+,新北市,0,2634,65000
2025,37,住院,65+,台中市,0,2486,66000
2025,37,住院,65+,台南市,0,1386,67000
2025,37,住院,65+,桃園市,0,1744,68000
2025,37,住院,7~12,金門縣,0,3,09020
2025,37,住院,7~12,宜蘭縣,0,18,10002
2025,37,住院,7~12,新竹縣,1,9,10004
2025,37,住院,7~12,苗栗縣,2,18,10005
2025,37,住院,7~12,彰化縣,1,63,10007
2025,37,住院,7~12,南投縣,0,10,10008
2025,37,住院,7~12,雲林縣,0,5,10009
2025,37,住院,7~12,嘉義縣,0,17,10010
2025,37,住院,7~12,屏東縣,2,22,10013
2025,37,住院,7~12,台東縣,0,8,10014
2025,37,住院,7~12,花蓮縣,0,10,10015
2025,37,住院,7~12,基隆市,0,15,10017
2025,37,住院,7~12,新竹市,1,27,10018
2025,37,住院,7~12,嘉義市,0,5,10020
2025,37,住院,7~12,台北市,0,136,63000
2025,37,住院,7~12,高雄市,1,117,64000
2025,37,住院,7~12,新北市,2,76,65000
2025,37,住院,7~12,台中市,0,142,66000
2025,37,住院,7~12,台南市,0,35,67000
2025,37,住院,7~12,桃園市,1,96,68000
2025,37,門診,0~2,連江縣,0,37,09007
2025,37,門診,0~2,金門縣,0,436,09020
2025,37,門診,0~2,宜蘭縣,85,3457,10002
2025,37,門診,0~2,新竹縣,54,4579,10004
2025,37,門診,0~2,苗栗縣,43,3014,10005
2025,37,門診,0~2,彰化縣,136,8876,10007
2025,37,門診,0~2,南投縣,50,2774,10008
2025,37,門診,0~2,雲林縣,67,4385,10009
2025,37,門診,0~2,嘉義縣,16,1896,10010
2025,37,門診,0~2,屏東縣,97,4276,10013
2025,37,門診,0~2,台東縣,28,891,10014
2025,37,門診,0~2,花蓮縣,15,1881,10015
2025,37,門診,0~2,澎湖縣,9,470,10016
2025,37,門診,0~2,基隆市,41,1825,10017
2025,37,門診,0~2,新竹市,97,4790,10018
2025,37,門診,0~2,嘉義市,30,2345,10020
2025,37,門診,0~2,台北市,346,14051,63000
2025,37,門診,0~2,高雄市,168,17452,64000
2025,37,門診,0~2,新北市,620,26171,65000
2025,37,門診,0~2,台中市,367,24578,66000
2025,37,門診,0~2,台南市,196,12508,67000
2025,37,門診,0~2,桃園市,326,19498,68000
2025,37,門診,13~15,連江縣,0,28,09007
2025,37,門診,13~15,金門縣,0,395,09020
2025,37,門診,13~15,宜蘭縣,5,1796,10002
2025,37,門診,13~15,新竹縣,7,2303,10004
2025,37,門診,13~15,苗栗縣,1,1832,10005
2025,37,門診,13~15,彰化縣,25,5666,10007
2025,37,門診,13~15,南投縣,1,1732,10008
2025,37,門診,13~15,雲林縣,3,2957,10009
2025,37,門診,13~15,嘉義縣,11,1232,10010
2025,37,門診,13~15,屏東縣,11,2583,10013
2025,37,門診,13~15,台東縣,2,577,10014
2025,37,門診,13~15,花蓮縣,2,1115,10015
2025,37,門診,13~15,澎湖縣,0,359,10016
2025,37,門診,13~15,基隆市,7,1263,10017
2025,37,門診,13~15,新竹市,18,2310,10018
2025,37,門診,13~15,嘉義市,0,1621,10020
2025,37,門診,13~15,台北市,21,9826,63000
2025,37,門診,13~15,高雄市,37,10883,64000
2025,37,門診,13~15,新北市,23,16817,65000
2025,37,門診,13~15,台中市,19,13257,66000
2025,37,門診,13~15,台南市,19,7090,67000
2025,37,門診,13~15,桃園市,20,10204,68000
2025,37,門診,16~18,連江縣,0,18,09007
2025,37,門診,16~18,金門縣,0,314,09020
2025,37,門診,16~18,宜蘭縣,2,1288,10002
2025,37,門診,16~18,新竹縣,2,1729,10004
2025,37,門診,16~18,苗栗縣,3,1263,10005
2025,37,門診,16~18,彰化縣,0,3754,10007
2025,37,門診,16~18,南投縣,1,1097,10008
2025,37,門診,16~18,雲林縣,3,2143,10009
2025,37,門診,16~18,嘉義縣,2,964,10010
2025,37,門診,16~18,屏東縣,2,2017,10013
2025,37,門診,16~18,台東縣,1,395,10014
