縣市別,鄉鎮別,年別,發生數
南投縣,信義鄉,2023,17
南投縣,信義鄉,2022,12
南投縣,信義鄉,2021,19
南投縣,信義鄉,2020,22
南投縣,信義鄉,2019,16
南投縣,信義鄉,2018,27
南投縣,信義鄉,2017,18
南投縣,信義鄉,2016,23
南投縣,信義鄉,2015,18
南投縣,信義鄉,2014,27
南投縣,信義鄉,2013,30
南投縣,信義鄉,2012,33
南投縣,信義鄉,2011,41
南投縣,信義鄉,2010,28
南投縣,信義鄉,2009,26
南投縣,信義鄉,2008,29
南投縣,信義鄉,2007,32
南投縣,信義鄉,2006,42
南投縣,信義鄉,2005,32
南投縣,南投市,2023,27
南投縣,南投市,2022,28
南投縣,南投市,2021,28
南投縣,南投市,2020,37
南投縣,南投市,2019,38
南投縣,南投市,2018,32
南投縣,南投市,2017,50
南投縣,南投市,2016,48
南投縣,南投市,2015,45
南投縣,南投市,2014,59
南投縣,南投市,2013,54
南投縣,南投市,2012,58
南投縣,南投市,2011,68
南投縣,南投市,2010,51
南投縣,南投市,2009,55
南投縣,南投市,2008,59
南投縣,南投市,2007,65
南投縣,南投市,2006,63
南投縣,南投市,2005,71
南投縣,埔里鎮,2023,34
南投縣,埔里鎮,2022,33
南投縣,埔里鎮,2021,42
南投縣,埔里鎮,2020,46
南投縣,埔里鎮,2019,63
南投縣,埔里鎮,2018,53
南投縣,埔里鎮,2017,56
南投縣,埔里鎮,2016,63
南投縣,埔里鎮,2015,62
南投縣,埔里鎮,2014,73
南投縣,埔里鎮,2013,69
南投縣,埔里鎮,2012,77
南投縣,埔里鎮,2011,78
南投縣,埔里鎮,2010,81
南投縣,埔里鎮,2009,72
南投縣,埔里鎮,2008,65
南投縣,埔里鎮,2007,72
南投縣,埔里鎮,2006,68
南投縣,埔里鎮,2005,110
南投縣,草屯鎮,2023,36
南投縣,草屯鎮,2022,25
南投縣,草屯鎮,2021,39
南投縣,草屯鎮,2020,38
南投縣,草屯鎮,2019,37
南投縣,草屯鎮,2018,39
南投縣,草屯鎮,2017,62
南投縣,草屯鎮,2016,47
南投縣,草屯鎮,2015,49
南投縣,草屯鎮,2014,64
南投縣,草屯鎮,2013,50
南投縣,草屯鎮,2012,64
南投縣,草屯鎮,2011,52
南投縣,草屯鎮,2010,52
南投縣,草屯鎮,2009,67
南投縣,草屯鎮,2008,67
南投縣,草屯鎮,2007,71
南投縣,草屯鎮,2006,68
南投縣,草屯鎮,2005,86
南投縣,國姓鄉,2023,1
南投縣,國姓鄉,2022,10
南投縣,國姓鄉,2021,4
南投縣,國姓鄉,2020,10
南投縣,國姓鄉,2019,9
南投縣,國姓鄉,2018,8
南投縣,國姓鄉,2017,9
南投縣,國姓鄉,2016,9
南投縣,國姓鄉,2015,8
南投縣,國姓鄉,2014,4
南投縣,國姓鄉,2013,9
南投縣,國姓鄉,2012,12
南投縣,國姓鄉,2011,10
南投縣,國姓鄉,2010,8
南投縣,國姓鄉,2009,10
南投縣,國姓鄉,2008,9
南投縣,國姓鄉,2007,11
南投縣,國姓鄉,2006,11
南投縣,國姓鄉,2005,17
南投縣,魚池鄉,2023,5
南投縣,魚池鄉,2022,6
南投縣,魚池鄉,2021,4
南投縣,魚池鄉,2020,8
南投縣,魚池鄉,2019,7
南投縣,魚池鄉,2018,7
南投縣,魚池鄉,2017,5
南投縣,魚池鄉,2016,5
南投縣,魚池鄉,2015,8
南投縣,魚池鄉,2014,10
南投縣,魚池鄉,2013,7
南投縣,魚池鄉,2012,9
南投縣,魚池鄉,2011,8
南投縣,魚池鄉,2010,8
南投縣,魚池鄉,2009,9
南投縣,魚池鄉,2008,10
南投縣,魚池鄉,2007,8
南投縣,魚池鄉,2006,14
南投縣,魚池鄉,2005,14
南投縣,鹿谷鄉,2023,0
南投縣,鹿谷鄉,2022,0
南投縣,鹿谷鄉,2021,3
南投縣,鹿谷鄉,2020,4
南投縣,鹿谷鄉,2019,3
南投縣,鹿谷鄉,2018,4
南投縣,鹿谷鄉,2017,7
南投縣,鹿谷鄉,2016,5
南投縣,鹿谷鄉,2015,3
南投縣,鹿谷鄉,2014,2
南投縣,鹿谷鄉,2013,8
南投縣,鹿谷鄉,2012,6
南投縣,鹿谷鄉,2011,7
南投縣,鹿谷鄉,2010,8
南投縣,鹿谷鄉,2009,8
南投縣,鹿谷鄉,2008,8
南投縣,鹿谷鄉,2007,5
南投縣,鹿谷鄉,2006,6
南投縣,鹿谷鄉,2005,12
南投縣,集集鎮,2023,4
南投縣,集集鎮,2022,4
南投縣,集集鎮,2021,3
南投縣,集集鎮,2020,4
南投縣,集集鎮,2019,4
南投縣,集集鎮,2018,5
南投縣,集集鎮,2017,4
南投縣,集集鎮,2016,9
南投縣,集集鎮,2015,4
南投縣,集集鎮,2014,6
南投縣,集集鎮,2013,4
南投縣,集集鎮,2012,5
南投縣,集集鎮,2011,12
南投縣,集集鎮,2010,6
南投縣,集集鎮,2009,9
南投縣,集集鎮,2008,5
南投縣,集集鎮,2007,11
南投縣,集集鎮,2006,7
南投縣,集集鎮,2005,5
屏東縣,九如鄉,2023,10
屏東縣,九如鄉,2022,7
屏東縣,九如鄉,2021,12
屏東縣,九如鄉,2020,6
屏東縣,九如鄉,2019,19
屏東縣,九如鄉,2018,14
屏東縣,九如鄉,2017,17
屏東縣,九如鄉,2016,21
屏東縣,九如鄉,2015,24
屏東縣,九如鄉,2014,13
屏東縣,九如鄉,2013,18
屏東縣,九如鄉,2012,36
屏東縣,九如鄉,2011,23
屏東縣,九如鄉,2010,24
屏東縣,九如鄉,2009,22
屏東縣,九如鄉,2008,19
屏東縣,九如鄉,2007,22
屏東縣,九如鄉,2006,28
屏東縣,九如鄉,2005,21
屏東縣,三地門鄉,2023,5
屏東縣,三地門鄉,2022,9
屏東縣,三地門鄉,2021,5
屏東縣,三地門鄉,2020,12
屏東縣,三地門鄉,2019,14
屏東縣,三地門鄉,2018,11
屏東縣,三地門鄉,2017,7
屏東縣,三地門鄉,2016,16
屏東縣,三地門鄉,2015,14
屏東縣,三地門鄉,2014,16
屏東縣,三地門鄉,2013,14
屏東縣,三地門鄉,2012,14
屏東縣,三地門鄉,2011,14
屏東縣,三地門鄉,2010,15
屏東縣,三地門鄉,2009,8
屏東縣,三地門鄉,2008,9
屏東縣,三地門鄉,2007,16
屏東縣,三地門鄉,2006,18
屏東縣,三地門鄉,2005,22
屏東縣,內埔鄉,2023,41
屏東縣,內埔鄉,2022,35
屏東縣,內埔鄉,2021,48
屏東縣,內埔鄉,2020,56
屏東縣,內埔鄉,2019,64
屏東縣,內埔鄉,2018,43
屏東縣,內埔鄉,2017,48
屏東縣,內埔鄉,2016,60
屏東縣,內埔鄉,2015,58
屏東縣,內埔鄉,2014,61
屏東縣,內埔鄉,2013,69
屏東縣,內埔鄉,2012,71
屏東縣,內埔鄉,2011,80
屏東縣,內埔鄉,2010,94
屏東縣,內埔鄉,2009,80
屏東縣,內埔鄉,2008,94
屏東縣,內埔鄉,2007,90
屏東縣,內埔鄉,2006,101
屏東縣,內埔鄉,2005,112
屏東縣,竹田鄉,2023,11
屏東縣,竹田鄉,2022,9
屏東縣,竹田鄉,2021,21
屏東縣,竹田鄉,2020,16
屏東縣,竹田鄉,2019,15
屏東縣,竹田鄉,2018,13
屏東縣,竹田鄉,2017,12
屏東縣,竹田鄉,2016,19
屏東縣,竹田鄉,2015,17
屏東縣,竹田鄉,2014,15
屏東縣,竹田鄉,2013,22
屏東縣,竹田鄉,2012,23
屏東縣,竹田鄉,2011,22
屏東縣,竹田鄉,2010,29
屏東縣,竹田鄉,2009,38
屏東縣,竹田鄉,2008,21
屏東縣,竹田鄉,2007,24
屏東縣,竹田鄉,2006,29
屏東縣,竹田鄉,2005,31
屏東縣,牡丹鄉,2023,1
屏東縣,牡丹鄉,2022,2
屏東縣,牡丹鄉,2021,1
屏東縣,牡丹鄉,2020,0
屏東縣,牡丹鄉,2019,2
屏東縣,牡丹鄉,2018,4
屏東縣,牡丹鄉,2017,3
屏東縣,牡丹鄉,2016,5
屏東縣,牡丹鄉,2015,4
屏東縣,牡丹鄉,2014,8
屏東縣,牡丹鄉,2013,5
屏東縣,牡丹鄉,2012,11
屏東縣,牡丹鄉,2011,5
屏東縣,牡丹鄉,2010,6
屏東縣,牡丹鄉,2009,7
屏東縣,牡丹鄉,2008,7
屏東縣,牡丹鄉,2007,5
屏東縣,牡丹鄉,2006,10
屏東縣,牡丹鄉,2005,12
屏東縣,車城鄉,2023,5
屏東縣,車城鄉,2022,7
屏東縣,車城鄉,2021,7
屏東縣,車城鄉,2020,3
屏東縣,車城鄉,2019,4
屏東縣,車城鄉,2018,3
屏東縣,車城鄉,2017,6
屏東縣,車城鄉,2016,5
屏東縣,車城鄉,2015,8
屏東縣,車城鄉,2014,4
屏東縣,車城鄉,2013,3
屏東縣,車城鄉,2012,6
屏東縣,車城鄉,2011,14
屏東縣,車城鄉,2010,3
屏東縣,車城鄉,2009,11
屏東縣,車城鄉,2008,12
屏東縣,車城鄉,2007,7
屏東縣,車城鄉,2006,12
屏東縣,車城鄉,2005,12
屏東縣,里港鄉,2023,15
屏東縣,里港鄉,2022,15
屏東縣,里港鄉,2021,7
屏東縣,里港鄉,2020,12
屏東縣,里港鄉,2019,15
屏東縣,里港鄉,2018,20
屏東縣,里港鄉,2017,20
屏東縣,里港鄉,2016,20
屏東縣,里港鄉,2015,25
屏東縣,里港鄉,2014,21
屏東縣,里港鄉,2013,25
屏東縣,里港鄉,2012,36
屏東縣,里港鄉,2011,30
屏東縣,里港鄉,2010,31
屏東縣,里港鄉,2009,23
屏東縣,里港鄉,2008,30
屏東縣,里港鄉,2007,23
屏東縣,里港鄉,2006,26
屏東縣,里港鄉,2005,31
屏東縣,佳冬鄉,2023,10
屏東縣,佳冬鄉,2022,12
屏東縣,佳冬鄉,2021,6
屏東縣,佳冬鄉,2020,7
屏東縣,佳冬鄉,2019,13
屏東縣,佳冬鄉,2018,11
屏東縣,佳冬鄉,2017,12
屏東縣,佳冬鄉,2016,14
屏東縣,佳冬鄉,2015,8
屏東縣,佳冬鄉,2014,16
屏東縣,佳冬鄉,2013,13
屏東縣,佳冬鄉,2012,18
屏東縣,佳冬鄉,2011,23
屏東縣,佳冬鄉,2010,18
屏東縣,佳冬鄉,2009,19
屏東縣,佳冬鄉,2008,17
屏東縣,佳冬鄉,2007,23
屏東縣,佳冬鄉,2006,27
屏東縣,佳冬鄉,2005,28
屏東縣,來義鄉,2023,5
屏東縣,來義鄉,2022,6
屏東縣,來義鄉,2021,6
屏東縣,來義鄉,2020,3
屏東縣,來義鄉,2019,6
屏東縣,來義鄉,2018,8
屏東縣,來義鄉,2017,8
屏東縣,來義鄉,2016,6
屏東縣,來義鄉,2015,6
屏東縣,來義鄉,2014,9
屏東縣,來義鄉,2013,11
屏東縣,來義鄉,2012,11
屏東縣,來義鄉,2011,10
屏東縣,來義鄉,2010,14
屏東縣,來義鄉,2009,14
屏東縣,來義鄉,2008,15
屏東縣,來義鄉,2007,10
屏東縣,來義鄉,2006,17
屏東縣,來義鄉,2005,11
屏東縣,東港鎮,2023,11
屏東縣,東港鎮,2022,14
屏東縣,東港鎮,2021,14
屏東縣,東港鎮,2020,20
屏東縣,東港鎮,2019,22
屏東縣,東港鎮,2018,19
屏東縣,東港鎮,2017,26
屏東縣,東港鎮,2016,31
屏東縣,東港鎮,2015,17
屏東縣,東港鎮,2014,29
屏東縣,東港鎮,2013,22
屏東縣,東港鎮,2012,28
屏東縣,東港鎮,2011,18
屏東縣,東港鎮,2010,17
屏東縣,東港鎮,2009,26
屏東縣,東港鎮,2008,35
屏東縣,東港鎮,2007,25
屏東縣,東港鎮,2006,30
屏東縣,東港鎮,2005,45
屏東縣,枋山鄉,2023,1
屏東縣,枋山鄉,2022,2
屏東縣,枋山鄉,2021,4
屏東縣,枋山鄉,2020,6
屏東縣,枋山鄉,2019,7
屏東縣,枋山鄉,2018,0
屏東縣,枋山鄉,2017,3
屏東縣,枋山鄉,2016,7
屏東縣,枋山鄉,2015,5
屏東縣,枋山鄉,2014,3
屏東縣,枋山鄉,2013,2
屏東縣,枋山鄉,2012,16
屏東縣,枋山鄉,2011,7
屏東縣,枋山鄉,2010,10
屏東縣,枋山鄉,2009,5
屏東縣,枋山鄉,2008,9
屏東縣,枋山鄉,2007,4
屏東縣,枋山鄉,2006,5
屏東縣,枋山鄉,2005,10
屏東縣,枋寮鄉,2023,12
屏東縣,枋寮鄉,2022,13
屏東縣,枋寮鄉,2021,21
屏東縣,枋寮鄉,2020,19
屏東縣,枋寮鄉,2019,13
屏東縣,枋寮鄉,2018,20
屏東縣,枋寮鄉,2017,26
屏東縣,枋寮鄉,2016,28
屏東縣,枋寮鄉,2015,23
屏東縣,枋寮鄉,2014,14
屏東縣,枋寮鄉,2013,29
屏東縣,枋寮鄉,2012,35
屏東縣,枋寮鄉,2011,32
屏東縣,枋寮鄉,2010,29
屏東縣,枋寮鄉,2009,27
屏東縣,枋寮鄉,2008,31
屏東縣,枋寮鄉,2007,27
屏東縣,枋寮鄉,2006,27
屏東縣,枋寮鄉,2005,25
屏東縣,林邊鄉,2023,7
屏東縣,林邊鄉,2022,4
屏東縣,林邊鄉,2021,11
屏東縣,林邊鄉,2020,5
屏東縣,林邊鄉,2019,7
屏東縣,林邊鄉,2018,12
屏東縣,林邊鄉,2017,17
屏東縣,林邊鄉,2016,18
屏東縣,林邊鄉,2015,21
屏東縣,林邊鄉,2014,15
屏東縣,林邊鄉,2013,11
屏東縣,林邊鄉,2012,10
屏東縣,林邊鄉,2011,11
屏東縣,林邊鄉,2010,9
屏東縣,林邊鄉,2009,15
屏東縣,林邊鄉,2008,18
屏東縣,林邊鄉,2007,19
屏東縣,林邊鄉,2006,12
屏東縣,林邊鄉,2005,18
屏東縣,長治鄉,2023,14
屏東縣,長治鄉,2022,16
屏東縣,長治鄉,2021,24
屏東縣,長治鄉,2020,14
屏東縣,長治鄉,2019,28
屏東縣,長治鄉,2018,21
屏東縣,長治鄉,2017,18
屏東縣,長治鄉,2016,33
屏東縣,長治鄉,2015,26
屏東縣,長治鄉,2014,26
屏東縣,長治鄉,2013,27
屏東縣,長治鄉,2012,32
屏東縣,長治鄉,2011,34
屏東縣,長治鄉,2010,35
屏東縣,長治鄉,2009,34
屏東縣,長治鄉,2008,28
屏東縣,長治鄉,2007,19
屏東縣,長治鄉,2006,31
屏東縣,長治鄉,2005,37
屏東縣,南州鄉,2023,1
屏東縣,南州鄉,2022,5
屏東縣,南州鄉,2021,5
屏東縣,南州鄉,2020,4
屏東縣,南州鄉,2019,9
屏東縣,南州鄉,2018,9
屏東縣,南州鄉,2017,8
屏東縣,南州鄉,2016,8
屏東縣,南州鄉,2015,7
屏東縣,南州鄉,2014,11
屏東縣,南州鄉,2013,5
屏東縣,南州鄉,2012,6
屏東縣,南州鄉,2011,13
屏東縣,南州鄉,2010,10
屏東縣,南州鄉,2009,10
屏東縣,南州鄉,2008,8
屏東縣,南州鄉,2007,7
屏東縣,南州鄉,2006,10
屏東縣,南州鄉,2005,8
屏東縣,屏東市,2023,89
屏東縣,屏東市,2022,76
屏東縣,屏東市,2021,88
屏東縣,屏東市,2020,108
屏東縣,屏東市,2019,136
屏東縣,屏東市,2018,122
屏東縣,屏東市,2017,134
屏東縣,屏東市,2016,114
屏東縣,屏東市,2015,111
屏東縣,屏東市,2014,153
屏東縣,屏東市,2013,151
屏東縣,屏東市,2012,171
屏東縣,屏東市,2011,209
屏東縣,屏東市,2010,160
屏東縣,屏東市,2009,160
屏東縣,屏東市,2008,192
屏東縣,屏東市,2007,218
屏東縣,屏東市,2006,227
屏東縣,屏東市,2005,248
屏東縣,恆春鎮,2023,4
屏東縣,恆春鎮,2022,8
屏東縣,恆春鎮,2021,11
屏東縣,恆春鎮,2020,22
屏東縣,恆春鎮,2019,12
屏東縣,恆春鎮,2018,15
屏東縣,恆春鎮,2017,18
屏東縣,恆春鎮,2016,14
屏東縣,恆春鎮,2015,20
屏東縣,恆春鎮,2014,13
屏東縣,恆春鎮,2013,16
屏東縣,恆春鎮,2012,18
屏東縣,恆春鎮,2011,22
屏東縣,恆春鎮,2010,30
屏東縣,恆春鎮,2009,15
屏東縣,恆春鎮,2008,20
屏東縣,恆春鎮,2007,20
屏東縣,恆春鎮,2006,26
屏東縣,恆春鎮,2005,32
屏東縣,春日鄉,2023,0
屏東縣,春日鄉,2022,4
屏東縣,春日鄉,2021,3
屏東縣,春日鄉,2020,4
屏東縣,春日鄉,2019,3
屏東縣,春日鄉,2018,4
屏東縣,春日鄉,2017,7
屏東縣,春日鄉,2016,6
屏東縣,春日鄉,2015,2
屏東縣,春日鄉,2014,4
屏東縣,春日鄉,2013,10
屏東縣,春日鄉,2012,14
屏東縣,春日鄉,2011,10
屏東縣,春日鄉,2010,4
屏東縣,春日鄉,2009,5
屏東縣,春日鄉,2008,10
屏東縣,春日鄉,2007,7
屏東縣,春日鄉,2006,8
屏東縣,春日鄉,2005,13
屏東縣,崁頂鄉,2023,9
屏東縣,崁頂鄉,2022,4
屏東縣,崁頂鄉,2021,3
屏東縣,崁頂鄉,2020,5
屏東縣,崁頂鄉,2019,5
屏東縣,崁頂鄉,2018,12
屏東縣,崁頂鄉,2017,6
屏東縣,崁頂鄉,2016,7
屏東縣,崁頂鄉,2015,9
屏東縣,崁頂鄉,2014,9
屏東縣,崁頂鄉,2013,7
屏東縣,崁頂鄉,2012,9
屏東縣,崁頂鄉,2011,6
屏東縣,崁頂鄉,2010,11
屏東縣,崁頂鄉,2009,9
屏東縣,崁頂鄉,2008,12
屏東縣,崁頂鄉,2007,11
屏東縣,崁頂鄉,2006,19
屏東縣,崁頂鄉,2005,17
屏東縣,泰武鄉,2023,5
屏東縣,泰武鄉,2022,2
屏東縣,泰武鄉,2021,5
屏東縣,泰武鄉,2020,8
屏東縣,泰武鄉,2019,4
屏東縣,泰武鄉,2018,5
屏東縣,泰武鄉,2017,4
屏東縣,泰武鄉,2016,8
屏東縣,泰武鄉,2015,6
屏東縣,泰武鄉,2014,5
屏東縣,泰武鄉,2013,8
屏東縣,泰武鄉,2012,7
屏東縣,泰武鄉,2011,6
屏東縣,泰武鄉,2010,11
屏東縣,泰武鄉,2009,8
屏東縣,泰武鄉,2008,6
屏東縣,泰武鄉,2007,11
屏東縣,泰武鄉,2006,7
屏東縣,泰武鄉,2005,7
屏東縣,琉球鄉,2023,1
屏東縣,琉球鄉,2022,4
屏東縣,琉球鄉,2021,1
屏東縣,琉球鄉,2020,2
屏東縣,琉球鄉,2019,0
屏東縣,琉球鄉,2018,1
屏東縣,琉球鄉,2017,3
屏東縣,琉球鄉,2016,5
屏東縣,琉球鄉,2015,2
屏東縣,琉球鄉,2014,5
屏東縣,琉球鄉,2013,3
屏東縣,琉球鄉,2012,4
屏東縣,琉球鄉,2011,2
屏東縣,琉球鄉,2010,5
屏東縣,琉球鄉,2009,1
屏東縣,琉球鄉,2008,4
屏東縣,琉球鄉,2007,3
屏東縣,琉球鄉,2006,4
屏東縣,琉球鄉,2005,5
屏東縣,高樹鄉,2023,13
屏東縣,高樹鄉,2022,17
屏東縣,高樹鄉,2021,16
屏東縣,高樹鄉,2020,14
屏東縣,高樹鄉,2019,18
屏東縣,高樹鄉,2018,21
屏東縣,高樹鄉,2017,32
屏東縣,高樹鄉,2016,27
屏東縣,高樹鄉,2015,20
屏東縣,高樹鄉,2014,28
屏東縣,高樹鄉,2013,31
屏東縣,高樹鄉,2012,22
屏東縣,高樹鄉,2011,32
屏東縣,高樹鄉,2010,33
屏東縣,高樹鄉,2009,37
屏東縣,高樹鄉,2008,39
屏東縣,高樹鄉,2007,34
屏東縣,高樹鄉,2006,31
屏東縣,高樹鄉,2005,44
屏東縣,新埤鄉,2023,5
屏東縣,新埤鄉,2022,8
屏東縣,新埤鄉,2021,8
屏東縣,新埤鄉,2020,13
屏東縣,新埤鄉,2019,12
屏東縣,新埤鄉,2018,11
屏東縣,新埤鄉,2017,9
屏東縣,新埤鄉,2016,13
屏東縣,新埤鄉,2015,8
屏東縣,新埤鄉,2014,13
屏東縣,新埤鄉,2013,15
屏東縣,新埤鄉,2012,12
屏東縣,新埤鄉,2011,16
屏東縣,新埤鄉,2010,23
屏東縣,新埤鄉,2009,17
屏東縣,新埤鄉,2008,15
屏東縣,新埤鄉,2007,22
屏東縣,新埤鄉,2006,15
屏東縣,新埤鄉,2005,19
屏東縣,新園鄉,2023,17
屏東縣,新園鄉,2022,12
屏東縣,新園鄉,2021,13
屏東縣,新園鄉,2020,17
屏東縣,新園鄉,2019,21
屏東縣,新園鄉,2018,18
屏東縣,新園鄉,2017,20
屏東縣,新園鄉,2016,19
屏東縣,新園鄉,2015,20
屏東縣,新園鄉,2014,26
屏東縣,新園鄉,2013,22
屏東縣,新園鄉,2012,20
屏東縣,新園鄉,2011,26
屏東縣,新園鄉,2010,21
屏東縣,新園鄉,2009,32
屏東縣,新園鄉,2008,24
屏東縣,新園鄉,2007,23
屏東縣,新園鄉,2006,38
屏東縣,新園鄉,2005,19
屏東縣,獅子鄉,2023,7
屏東縣,獅子鄉,2022,2
屏東縣,獅子鄉,2021,1
屏東縣,獅子鄉,2020,5
屏東縣,獅子鄉,2019,2
屏東縣,獅子鄉,2018,4
屏東縣,獅子鄉,2017,2
屏東縣,獅子鄉,2016,0
屏東縣,獅子鄉,2015,3
屏東縣,獅子鄉,2014,1
屏東縣,獅子鄉,2013,4
屏東縣,獅子鄉,2012,6
屏東縣,獅子鄉,2011,7
屏東縣,獅子鄉,2010,2
屏東縣,獅子鄉,2009,7
屏東縣,獅子鄉,2008,3
屏東縣,獅子鄉,2007,2
屏東縣,獅子鄉,2006,9
屏東縣,獅子鄉,2005,3
屏東縣,萬丹鄉,2023,19
屏東縣,萬丹鄉,2022,16
屏東縣,萬丹鄉,2021,38
屏東縣,萬丹鄉,2020,24
屏東縣,萬丹鄉,2019,35
屏東縣,萬丹鄉,2018,21
屏東縣,萬丹鄉,2017,32
屏東縣,萬丹鄉,2016,37
屏東縣,萬丹鄉,2015,32
屏東縣,萬丹鄉,2014,39
屏東縣,萬丹鄉,2013,51
屏東縣,萬丹鄉,2012,39
屏東縣,萬丹鄉,2011,44
屏東縣,萬丹鄉,2010,36
屏東縣,萬丹鄉,2009,40
屏東縣,萬丹鄉,2008,53
屏東縣,萬丹鄉,2007,38
屏東縣,萬丹鄉,2006,46
屏東縣,萬丹鄉,2005,45
屏東縣,萬巒鄉,2023,9
屏東縣,萬巒鄉,2022,14
屏東縣,萬巒鄉,2021,14
屏東縣,萬巒鄉,2020,14
屏東縣,萬巒鄉,2019,13
屏東縣,萬巒鄉,2018,12
屏東縣,萬巒鄉,2017,14
屏東縣,萬巒鄉,2016,21
屏東縣,萬巒鄉,2015,17
屏東縣,萬巒鄉,2014,16
屏東縣,萬巒鄉,2013,26
屏東縣,萬巒鄉,2012,27
屏東縣,萬巒鄉,2011,24
屏東縣,萬巒鄉,2010,26
屏東縣,萬巒鄉,2009,21
屏東縣,萬巒鄉,2008,31
屏東縣,萬巒鄉,2007,28
屏東縣,萬巒鄉,2006,31
屏東縣,萬巒鄉,2005,33
屏東縣,滿州鄉,2023,1
屏東縣,滿州鄉,2022,2
屏東縣,滿州鄉,2021,4
屏東縣,滿州鄉,2020,2
屏東縣,滿州鄉,2019,3
屏東縣,滿州鄉,2018,5
屏東縣,滿州鄉,2017,2
屏東縣,滿州鄉,2016,4
屏東縣,滿州鄉,2015,6
屏東縣,滿州鄉,2014,5
屏東縣,滿州鄉,2013,5
屏東縣,滿州鄉,2012,10
屏東縣,滿州鄉,2011,8
屏東縣,滿州鄉,2010,6
屏東縣,滿州鄉,2009,6
屏東縣,滿州鄉,2008,8
屏東縣,滿州鄉,2007,5
屏東縣,滿州鄉,2006,11
屏東縣,滿州鄉,2005,10
屏東縣,瑪家鄉,2023,6
屏東縣,瑪家鄉,2022,8
屏東縣,瑪家鄉,2021,1
屏東縣,瑪家鄉,2020,5
屏東縣,瑪家鄉,2019,5
屏東縣,瑪家鄉,2018,7
屏東縣,瑪家鄉,2017,11
屏東縣,瑪家鄉,2016,9
屏東縣,瑪家鄉,2015,10
屏東縣,瑪家鄉,2014,8
屏東縣,瑪家鄉,2013,10
屏東縣,瑪家鄉,2012,11
屏東縣,瑪家鄉,2011,9
屏東縣,瑪家鄉,2010,14
屏東縣,瑪家鄉,2009,19
屏東縣,瑪家鄉,2008,13
屏東縣,瑪家鄉,2007,8
屏東縣,瑪家鄉,2006,14
屏東縣,瑪家鄉,2005,17
屏東縣,潮州鎮,2023,28
屏東縣,潮州鎮,2022,26
屏東縣,潮州鎮,2021,28
屏東縣,潮州鎮,2020,29
屏東縣,潮州鎮,2019,37
屏東縣,潮州鎮,2018,40
屏東縣,潮州鎮,2017,40
屏東縣,潮州鎮,2016,37
屏東縣,潮州鎮,2015,48
屏東縣,潮州鎮,2014,38
屏東縣,潮州鎮,2013,53
屏東縣,潮州鎮,2012,59
屏東縣,潮州鎮,2011,53
屏東縣,潮州鎮,2010,48
屏東縣,潮州鎮,2009,44
屏東縣,潮州鎮,2008,50
屏東縣,潮州鎮,2007,58
屏東縣,潮州鎮,2006,70
屏東縣,潮州鎮,2005,67
屏東縣,霧台鄉,2023,2
屏東縣,霧台鄉,2022,2
屏東縣,霧台鄉,2021,4
屏東縣,霧台鄉,2020,2
屏東縣,霧台鄉,2019,1
屏東縣,霧台鄉,2018,1
屏東縣,霧台鄉,2017,3
屏東縣,霧台鄉,2016,4
屏東縣,霧台鄉,2015,1
屏東縣,霧台鄉,2014,4
屏東縣,霧台鄉,2013,3
屏東縣,霧台鄉,2012,2
屏東縣,霧台鄉,2011,2
屏東縣,霧台鄉,2010,2
屏東縣,霧台鄉,2009,2
屏東縣,霧台鄉,2008,1
屏東縣,霧台鄉,2007,1
屏東縣,霧台鄉,2006,7
屏東縣,霧台鄉,2005,5
屏東縣,麟洛鄉,2023,4
屏東縣,麟洛鄉,2022,6
屏東縣,麟洛鄉,2021,2
屏東縣,麟洛鄉,2020,11
屏東縣,麟洛鄉,2019,6
屏東縣,麟洛鄉,2018,9
屏東縣,麟洛鄉,2017,5
屏東縣,麟洛鄉,2016,2
屏東縣,麟洛鄉,2015,5
屏東縣,麟洛鄉,2014,8
屏東縣,麟洛鄉,2013,8
屏東縣,麟洛鄉,2012,9
屏東縣,麟洛鄉,2011,4
屏東縣,麟洛鄉,2010,10
屏東縣,麟洛鄉,2009,8
屏東縣,麟洛鄉,2008,10
屏東縣,麟洛鄉,2007,6
屏東縣,麟洛鄉,2006,10
屏東縣,麟洛鄉,2005,14
屏東縣,鹽埔鄉,2023,18
屏東縣,鹽埔鄉,2022,12
屏東縣,鹽埔鄉,2021,16
屏東縣,鹽埔鄉,2020,19
屏東縣,鹽埔鄉,2019,20
屏東縣,鹽埔鄉,2018,31
屏東縣,鹽埔鄉,2017,15
屏東縣,鹽埔鄉,2016,28
屏東縣,鹽埔鄉,2015,15
屏東縣,鹽埔鄉,2014,26
屏東縣,鹽埔鄉,2013,37
屏東縣,鹽埔鄉,2012,26
屏東縣,鹽埔鄉,2011,31
屏東縣,鹽埔鄉,2010,38
屏東縣,鹽埔鄉,2009,24
屏東縣,鹽埔鄉,2008,40
屏東縣,鹽埔鄉,2007,31
屏東縣,鹽埔鄉,2006,33
屏東縣,鹽埔鄉,2005,40
苗栗縣,三義鄉,2023,3
苗栗縣,三義鄉,2022,8
苗栗縣,三義鄉,2021,3
苗栗縣,三義鄉,2020,4
苗栗縣,三義鄉,2019,3
苗栗縣,三義鄉,2018,4
苗栗縣,三義鄉,2017,5
苗栗縣,三義鄉,2016,3
苗栗縣,三義鄉,2015,4
苗栗縣,三義鄉,2014,7
