年,週,年齡別,縣市,腸病毒急診就診人次
2014,04,7-15,高雄市,1
2014,04,7-15,台北市,4
2014,04,7-15,台中市,2
2014,04,7-15,雲林縣,1
2014,04,7-15,基隆市,2
2014,05,0,嘉義市,1
2014,05,0,桃園市,4
2014,05,0,南投縣,1
2014,05,0,彰化縣,5
2014,05,0,澎湖縣,2
2014,05,0,宜蘭縣,1
2014,05,0,新北市,4
2014,05,0,新竹市,5
2014,05,0,金門縣,2
2014,05,0,苗栗縣,4
2014,05,0,高雄市,3
2014,05,0,台北市,8
2014,05,0,台中市,4
2014,05,0,台南市,2
2014,05,1-3,嘉義市,17
2014,05,1-3,嘉義縣,4
2014,05,1-3,桃園市,29
2014,05,1-3,屏東縣,4
2014,05,1-3,南投縣,3
2014,05,1-3,彰化縣,18
2014,05,1-3,澎湖縣,4
2014,05,1-3,宜蘭縣,3
2014,05,1-3,新北市,22
2014,05,1-3,新竹市,24
2014,05,1-3,花蓮縣,5
2014,05,1-3,金門縣,1
2014,05,1-3,苗栗縣,2
2014,05,1-3,高雄市,30
2014,05,1-3,台北市,43
2014,05,1-3,台中市,36
2014,05,1-3,台南市,17
2014,05,1-3,台東縣,2
2014,05,1-3,雲林縣,10
2014,05,1-3,基隆市,2
2014,05,16+,屏東縣,1
2014,05,16+,宜蘭縣,2
2014,05,16+,新北市,7
2014,05,16+,高雄市,1
2014,05,16+,台北市,5
2014,05,16+,台中市,1
2014,05,4-6,嘉義市,11
2014,05,4-6,桃園市,12
2014,05,4-6,屏東縣,1
2014,05,4-6,彰化縣,8
2014,05,4-6,澎湖縣,1
2014,05,4-6,宜蘭縣,3
2014,05,4-6,新北市,8
2014,05,4-6,新竹市,7
2014,05,4-6,花蓮縣,2
2014,05,4-6,苗栗縣,2
2014,05,4-6,高雄市,10
2014,05,4-6,台北市,11
2014,05,4-6,台中市,12
2014,05,4-6,台南市,7
2014,05,4-6,台東縣,1
2014,05,4-6,雲林縣,3
2014,05,4-6,基隆市,5
2014,05,7-15,嘉義縣,1
2014,05,7-15,桃園市,6
2014,05,7-15,屏東縣,2
2014,05,7-15,南投縣,2
2014,05,7-15,彰化縣,2
2014,05,7-15,宜蘭縣,2
2014,05,7-15,高雄市,2
2014,05,7-15,台北市,9
2014,05,7-15,台中市,8
2014,05,7-15,台南市,5
2014,05,7-15,雲林縣,4
2014,05,7-15,基隆市,2
2014,06,0,嘉義縣,1
2014,06,0,澎湖縣,3
2014,06,0,新北市,3
2014,06,0,新竹市,3
2014,06,0,高雄市,2
2014,06,0,台北市,5
2014,06,0,台中市,6
2014,06,0,台南市,3
2014,06,0,台東縣,2
2014,06,0,基隆市,2
2014,06,1-3,嘉義市,20
2014,06,1-3,嘉義縣,3
2014,06,1-3,桃園市,18
2014,06,1-3,屏東縣,2
2014,06,1-3,南投縣,4
2014,06,1-3,彰化縣,15
2014,06,1-3,澎湖縣,5
2014,06,1-3,宜蘭縣,2
2014,06,1-3,新北市,12
2014,06,1-3,新竹市,9
2014,06,1-3,花蓮縣,1
2014,06,1-3,苗栗縣,3
2014,06,1-3,高雄市,17
2014,06,1-3,台北市,30
2014,06,1-3,台中市,30
2014,06,1-3,台南市,17
2014,06,1-3,台東縣,3
2014,06,1-3,雲林縣,4
2014,06,1-3,基隆市,2
2014,06,16+,南投縣,2
2014,06,16+,新北市,1
2014,06,16+,台北市,5
2014,06,16+,台中市,2
2014,06,16+,台南市,1
2014,06,4-6,嘉義市,1
2014,06,4-6,嘉義縣,3
2014,06,4-6,桃園市,3
2014,06,4-6,屏東縣,1
2014,06,4-6,澎湖縣,1
2014,06,4-6,宜蘭縣,1
2014,06,4-6,新北市,4
2014,06,4-6,花蓮縣,1
2014,06,4-6,苗栗縣,2
2014,06,4-6,高雄市,6
2014,06,4-6,台北市,12
2014,06,4-6,台中市,4
2014,06,4-6,台南市,5
2014,06,4-6,雲林縣,2
2014,06,7-15,嘉義市,2
2014,06,7-15,嘉義縣,1
2014,06,7-15,桃園市,2
2014,06,7-15,南投縣,1
2014,06,7-15,澎湖縣,1
2014,06,7-15,新北市,4
2014,06,7-15,新竹市,2
2014,06,7-15,金門縣,1
2014,06,7-15,高雄市,3
2014,06,7-15,台北市,10
2014,06,7-15,台中市,4
2014,06,7-15,台南市,1
2014,06,7-15,台東縣,1
2014,06,7-15,雲林縣,2
2014,06,7-15,基隆市,1
2014,07,0,屏東縣,2
2014,07,0,高雄市,3
2014,07,0,台北市,2
2014,07,0,台中市,3
2014,07,0,台南市,1
2014,07,0,台東縣,1
2014,07,0,雲林縣,1
2014,07,1-3,嘉義市,5
2014,07,1-3,嘉義縣,2
2014,07,1-3,桃園市,13
2014,07,1-3,屏東縣,2
2014,07,1-3,彰化縣,2
2014,07,1-3,澎湖縣,2
2014,07,1-3,宜蘭縣,2
2014,07,1-3,新北市,2
2014,07,1-3,新竹市,3
2014,07,1-3,花蓮縣,1
2014,07,1-3,苗栗縣,2
2014,07,1-3,高雄市,11
2014,07,1-3,台北市,16
2014,07,1-3,台中市,14
2014,07,1-3,台南市,7
2014,07,1-3,台東縣,3
2014,07,1-3,雲林縣,2
2014,07,1-3,基隆市,1
2014,07,16+,桃園市,1
2014,07,16+,彰化縣,1
2014,07,16+,台北市,1
2014,07,16+,台中市,1
2014,07,16+,基隆市,1
2014,07,4-6,嘉義縣,1
2014,07,4-6,桃園市,4
2014,07,4-6,南投縣,1
2014,07,4-6,新北市,1
2014,07,4-6,新竹市,1
2014,07,4-6,台北市,5
2014,07,4-6,台中市,5
2014,07,4-6,台南市,3
2014,07,4-6,雲林縣,2
2014,07,7-15,嘉義市,2
2014,07,7-15,桃園市,2
2014,07,7-15,新北市,1
2014,07,7-15,新竹市,1
2014,07,7-15,高雄市,3
2014,07,7-15,台北市,2
2014,07,7-15,台中市,1
2014,07,7-15,台南市,2
2014,08,0,嘉義市,3
2014,08,0,桃園市,3
2014,08,0,彰化縣,1
2014,08,0,新北市,1
2014,08,0,新竹市,3
2014,08,0,高雄市,4
2014,08,0,台北市,4
2014,08,0,台中市,3
2014,08,1-3,嘉義市,6
2014,08,1-3,桃園市,14
2014,08,1-3,屏東縣,1
2014,08,1-3,彰化縣,8
2014,08,1-3,澎湖縣,1
2014,08,1-3,宜蘭縣,3
2014,08,1-3,新北市,15
2014,08,1-3,新竹市,4
2014,08,1-3,花蓮縣,5
2014,08,1-3,苗栗縣,3
2014,08,1-3,高雄市,7
2014,08,1-3,台北市,18
2014,08,1-3,台中市,13
2014,08,1-3,台南市,14
2014,08,1-3,雲林縣,4
2014,08,1-3,基隆市,1
2014,08,16+,嘉義縣,1
2014,08,16+,桃園市,2
2014,08,16+,新北市,1
2014,08,16+,高雄市,1
2014,08,16+,台北市,6
2014,08,4-6,嘉義縣,1
2014,08,4-6,桃園市,5
2014,08,4-6,屏東縣,3
2014,08,4-6,南投縣,1
2014,08,4-6,彰化縣,2
2014,08,4-6,澎湖縣,2
2014,08,4-6,宜蘭縣,1
2014,08,4-6,新北市,2
2014,08,4-6,苗栗縣,2
2014,08,4-6,高雄市,7
2014,08,4-6,台北市,8
2014,08,4-6,台中市,5
2014,08,4-6,台南市,7
2014,08,4-6,基隆市,2
2014,08,7-15,嘉義市,4
2014,08,7-15,桃園市,2
2014,08,7-15,屏東縣,1
2014,08,7-15,南投縣,2
2014,08,7-15,彰化縣,1
2014,08,7-15,新北市,2
2014,08,7-15,台北市,2
2014,08,7-15,台中市,2
2014,08,7-15,基隆市,1
2014,09,0,嘉義市,3
2014,09,0,桃園市,8
2014,09,0,彰化縣,2
2014,09,0,新北市,2
2014,09,0,新竹市,4
2014,09,0,高雄市,3
2014,09,0,台北市,3
2014,09,0,台中市,4
2014,09,0,台東縣,1
2014,09,0,雲林縣,1
2014,09,1-3,嘉義市,6
2014,09,1-3,桃園市,14
2014,09,1-3,屏東縣,4
2014,09,1-3,南投縣,3
2014,09,1-3,彰化縣,4
2014,09,1-3,新北市,9
2014,09,1-3,新竹市,4
2014,09,1-3,花蓮縣,2
2014,09,1-3,苗栗縣,4
2014,09,1-3,高雄市,12
2014,09,1-3,台北市,24
2014,09,1-3,台中市,10
2014,09,1-3,台南市,9
2014,09,1-3,台東縣,3
2014,09,1-3,雲林縣,3
2014,09,1-3,基隆市,4
2014,09,16+,南投縣,1
2014,09,16+,新北市,1
2014,09,16+,高雄市,1
2014,09,16+,台北市,3
2014,09,16+,台中市,2
2014,09,16+,台南市,1
2014,09,4-6,嘉義市,3
2014,09,4-6,嘉義縣,1
2014,09,4-6,桃園市,6
2014,09,4-6,澎湖縣,1
2014,09,4-6,新北市,2
2014,09,4-6,新竹市,2
2014,09,4-6,高雄市,7
2014,09,4-6,台北市,9
2014,09,4-6,台中市,4
2014,09,4-6,台南市,1
2014,09,4-6,雲林縣,3
2014,09,7-15,嘉義市,3
2014,09,7-15,桃園市,3
2014,09,7-15,屏東縣,1
2014,09,7-15,南投縣,1
2014,09,7-15,彰化縣,1
2014,09,7-15,新竹市,1
2014,09,7-15,高雄市,3
2014,09,7-15,台北市,2
2014,09,7-15,台中市,4
2014,09,7-15,台南市,2
2014,09,7-15,雲林縣,1
2014,10,0,嘉義市,4
2014,10,0,桃園市,4
2014,10,0,屏東縣,1
2014,10,0,南投縣,2
2014,10,0,彰化縣,4
2014,10,0,新北市,2
2014,10,0,新竹市,4
2014,10,0,高雄市,2
2014,10,0,台北市,3
2014,10,0,台中市,2
2014,10,0,台南市,3
2014,10,0,雲林縣,1
2014,10,1-3,嘉義市,9
2014,10,1-3,桃園市,25
2014,10,1-3,屏東縣,1
2014,10,1-3,彰化縣,6
2014,10,1-3,宜蘭縣,1
2014,10,1-3,新北市,12
2014,10,1-3,新竹市,2
2014,10,1-3,苗栗縣,2
2014,10,1-3,高雄市,23
2014,10,1-3,台北市,19
2014,10,1-3,台中市,11
2014,10,1-3,台南市,7
2014,10,1-3,台東縣,1
2014,10,1-3,雲林縣,2
2014,10,1-3,基隆市,1
2014,10,16+,桃園市,2
2014,10,16+,屏東縣,1
2014,10,16+,澎湖縣,1
2014,10,16+,台北市,5
2014,10,16+,台南市,1
2014,10,4-6,嘉義市,2
2014,10,4-6,嘉義縣,1
2014,10,4-6,桃園市,3
2014,10,4-6,屏東縣,1
2014,10,4-6,彰化縣,1
2014,10,4-6,新北市,3
2014,10,4-6,新竹市,4
2014,10,4-6,花蓮縣,1
2014,10,4-6,苗栗縣,1
2014,10,4-6,高雄市,4
2014,10,4-6,台北市,6
2014,10,4-6,台中市,5
2014,10,4-6,台南市,1
2014,10,4-6,雲林縣,1
2014,10,7-15,嘉義市,1
2014,10,7-15,嘉義縣,2
2014,10,7-15,桃園市,1
2014,10,7-15,屏東縣,2
2014,10,7-15,彰化縣,2
2014,10,7-15,高雄市,1
2014,10,7-15,台北市,3
2014,10,7-15,台中市,4
2014,10,7-15,台南市,1
2014,10,7-15,雲林縣,1
2014,11,0,桃園市,3
2014,11,0,新北市,5
2014,11,0,新竹市,1
2014,11,0,花蓮縣,2
2014,11,0,高雄市,2
2014,11,0,台北市,2
2014,11,0,台中市,5
2014,11,0,基隆市,1
2014,11,1-3,嘉義市,5
2014,11,1-3,嘉義縣,1
2014,11,1-3,桃園市,17
2014,11,1-3,屏東縣,4
2014,11,1-3,南投縣,1
2014,11,1-3,彰化縣,4
2014,11,1-3,宜蘭縣,3
2014,11,1-3,新北市,15
2014,11,1-3,新竹市,4
2014,11,1-3,花蓮縣,3
2014,11,1-3,苗栗縣,2
2014,11,1-3,高雄市,17
2014,11,1-3,台北市,24
2014,11,1-3,台中市,17
2014,11,1-3,台南市,4
2014,11,1-3,雲林縣,4
2014,11,1-3,基隆市,1
2014,11,16+,高雄市,1
2014,11,16+,台中市,2
2014,11,4-6,桃園市,7
2014,11,4-6,彰化縣,3
2014,11,4-6,澎湖縣,1
2014,11,4-6,新北市,4
2014,11,4-6,新竹市,4
2014,11,4-6,苗栗縣,1
2014,11,4-6,高雄市,5
2014,11,4-6,台北市,10
2014,11,4-6,台中市,6
2014,11,4-6,台南市,1
2014,11,7-15,桃園市,3
2014,11,7-15,南投縣,1
2014,11,7-15,新北市,1
2014,11,7-15,高雄市,1
2014,11,7-15,台北市,4
2014,11,7-15,台中市,2
2014,11,7-15,雲林縣,1
2014,12,0,嘉義縣,1
2014,12,0,桃園市,2
2014,12,0,南投縣,1
2014,12,0,新北市,2
2014,12,0,新竹市,3
2014,12,0,花蓮縣,1
2014,12,0,高雄市,4
2014,12,0,台北市,6
2014,12,0,台中市,6
2014,12,0,台南市,1
2014,12,1-3,嘉義市,3
2014,12,1-3,桃園市,18
2014,12,1-3,屏東縣,3
2014,12,1-3,南投縣,1
2014,12,1-3,彰化縣,1
2014,12,1-3,宜蘭縣,4
2014,12,1-3,新北市,12
2014,12,1-3,新竹市,4
2014,12,1-3,花蓮縣,2
2014,12,1-3,苗栗縣,2
2014,12,1-3,高雄市,14
2014,12,1-3,台北市,18
2014,12,1-3,台中市,25
2014,12,1-3,台南市,2
2014,12,1-3,台東縣,1
2014,12,1-3,雲林縣,2
2014,12,1-3,基隆市,1
2014,12,16+,花蓮縣,1
2014,12,16+,高雄市,1
2014,12,16+,台北市,8
2014,12,16+,台中市,1
2014,12,4-6,嘉義縣,1
2014,12,4-6,桃園市,5
2014,12,4-6,南投縣,2
2014,12,4-6,彰化縣,1
2014,12,4-6,澎湖縣,1
2014,12,4-6,新北市,4
2014,12,4-6,苗栗縣,2
2014,12,4-6,高雄市,7
2014,12,4-6,台北市,5
2014,12,4-6,台中市,5
2014,12,4-6,台南市,1
2014,12,4-6,台東縣,1
2014,12,4-6,雲林縣,1
2014,12,4-6,基隆市,1
2014,12,7-15,彰化縣,4
2014,12,7-15,高雄市,1
2014,12,7-15,台北市,5
2014,12,7-15,台中市,3
2014,12,7-15,雲林縣,2
2014,13,0,桃園市,2
2014,13,0,彰化縣,2
2014,13,0,澎湖縣,1
2014,13,0,宜蘭縣,1
2014,13,0,新竹市,2
2014,13,0,花蓮縣,2
2014,13,0,高雄市,3
2014,13,0,台中市,8
2014,13,0,台南市,2
2014,13,0,台東縣,1
2014,13,0,雲林縣,1
2014,13,1-3,嘉義市,3
2014,13,1-3,嘉義縣,2
2014,13,1-3,桃園市,17
2014,13,1-3,屏東縣,2
2014,13,1-3,南投縣,2
2014,13,1-3,彰化縣,10
2014,13,1-3,澎湖縣,1
2014,13,1-3,宜蘭縣,2
2014,13,1-3,新北市,8
2014,13,1-3,新竹市,4
2014,13,1-3,花蓮縣,4
2014,13,1-3,苗栗縣,3
2014,13,1-3,高雄市,14
2014,13,1-3,台北市,10
2014,13,1-3,台中市,21
2014,13,1-3,台南市,6
2014,13,1-3,雲林縣,5
2014,13,1-3,基隆市,1
2014,13,16+,桃園市,1
2014,13,16+,彰化縣,1
2014,13,16+,台北市,5
2014,13,4-6,嘉義市,1
2014,13,4-6,桃園市,6
2014,13,4-6,屏東縣,1
2014,13,4-6,彰化縣,1
2014,13,4-6,宜蘭縣,1
2014,13,4-6,新北市,5
2014,13,4-6,新竹市,3
2014,13,4-6,高雄市,9
2014,13,4-6,台北市,5
2014,13,4-6,台中市,9
2014,13,4-6,台南市,3
2014,13,7-15,屏東縣,1
2014,13,7-15,彰化縣,2
2014,13,7-15,新北市,3
2014,13,7-15,花蓮縣,1
2014,13,7-15,高雄市,3
2014,13,7-15,台北市,2
2014,13,7-15,台中市,2
2014,13,7-15,台南市,2
2014,13,7-15,雲林縣,2
2014,14,0,嘉義市,2
2014,14,0,桃園市,6
2014,14,0,屏東縣,3
2014,14,0,彰化縣,1
2014,14,0,新北市,6
2014,14,0,新竹市,1
2014,14,0,高雄市,5
2014,14,0,台北市,8
2014,14,0,台中市,6
2014,14,0,台南市,3
2014,14,0,雲林縣,1
2014,14,1-3,嘉義市,8
2014,14,1-3,嘉義縣,1
2014,14,1-3,桃園市,22
2014,14,1-3,屏東縣,8
2014,14,1-3,南投縣,4
2014,14,1-3,彰化縣,11
2014,14,1-3,澎湖縣,1
2014,14,1-3,宜蘭縣,2
2014,14,1-3,新北市,23
2014,14,1-3,新竹市,7
2014,14,1-3,花蓮縣,2
2014,14,1-3,苗栗縣,2
2014,14,1-3,高雄市,17
2014,14,1-3,台北市,29
2014,14,1-3,台中市,37
2014,14,1-3,台南市,7
2014,14,1-3,台東縣,3
2014,14,1-3,雲林縣,4
2014,14,1-3,基隆市,2
2014,14,16+,屏東縣,1
2014,14,16+,高雄市,1
2014,14,16+,台北市,3
2014,14,16+,台中市,3
2014,14,16+,台南市,1
2014,14,4-6,嘉義市,1
2014,14,4-6,桃園市,11
2014,14,4-6,屏東縣,2
2014,14,4-6,南投縣,3
2014,14,4-6,彰化縣,4
2014,14,4-6,宜蘭縣,1
2014,14,4-6,新北市,6
2014,14,4-6,新竹市,2
2014,14,4-6,花蓮縣,2
2014,14,4-6,苗栗縣,2
2014,14,4-6,高雄市,6
2014,14,4-6,台北市,13
2014,14,4-6,台中市,13
2014,14,4-6,台南市,5
2014,14,4-6,台東縣,1
2014,14,4-6,雲林縣,4
2014,14,7-15,桃園市,1
2014,14,7-15,屏東縣,1
2014,14,7-15,澎湖縣,1
2014,14,7-15,新北市,3
2014,14,7-15,新竹市,2
2014,14,7-15,高雄市,3
2014,14,7-15,台北市,6
2014,14,7-15,台中市,5
2014,14,7-15,台南市,1
2014,14,7-15,基隆市,1
2014,15,0,嘉義市,2
2014,15,0,嘉義縣,1
2014,15,0,桃園市,5
2014,15,0,屏東縣,3
2014,15,0,南投縣,1
2014,15,0,彰化縣,3
2014,15,0,新北市,3
2014,15,0,新竹市,1
2014,15,0,花蓮縣,1
2014,15,0,高雄市,2
2014,15,0,台北市,14
2014,15,0,台中市,4
2014,15,0,台南市,7
2014,15,0,雲林縣,2
2014,15,1-3,嘉義市,13
2014,15,1-3,嘉義縣,3
2014,15,1-3,桃園市,24
2014,15,1-3,屏東縣,5
2014,15,1-3,南投縣,5
2014,15,1-3,彰化縣,8
2014,15,1-3,澎湖縣,1
2014,15,1-3,宜蘭縣,1
2014,15,1-3,新北市,11
2014,15,1-3,新竹市,6
2014,15,1-3,花蓮縣,3
2014,15,1-3,苗栗縣,3
2014,15,1-3,高雄市,18
2014,15,1-3,台北市,31
2014,15,1-3,台中市,29
2014,15,1-3,台南市,31
2014,15,1-3,台東縣,2
2014,15,1-3,雲林縣,8
2014,15,1-3,基隆市,2
2014,15,16+,新北市,1
2014,15,16+,台北市,5
2014,15,16+,雲林縣,2
2014,15,4-6,嘉義市,2
2014,15,4-6,嘉義縣,1
2014,15,4-6,桃園市,6
2014,15,4-6,屏東縣,2
2014,15,4-6,南投縣,2
2014,15,4-6,彰化縣,6
2014,15,4-6,新北市,5
2014,15,4-6,新竹市,4
2014,15,4-6,花蓮縣,1
2014,15,4-6,苗栗縣,1
2014,15,4-6,高雄市,12
2014,15,4-6,台北市,10
2014,15,4-6,台中市,5
2014,15,4-6,台南市,5
2014,15,4-6,雲林縣,3
2014,15,4-6,基隆市,2
2014,15,7-15,嘉義市,3
2014,15,7-15,嘉義縣,1
2014,15,7-15,桃園市,7
2014,15,7-15,南投縣,1
2014,15,7-15,彰化縣,1
2014,15,7-15,新北市,4
2014,15,7-15,高雄市,1
2014,15,7-15,台北市,6
2014,15,7-15,台中市,5
2014,15,7-15,台南市,3
2014,15,7-15,雲林縣,1
2014,15,7-15,基隆市,1
2014,16,0,嘉義市,3
2014,16,0,桃園市,4
2014,16,0,彰化縣,8
2014,16,0,新北市,5
2014,16,0,新竹市,2
2014,16,0,高雄市,8
2014,16,0,台北市,4
2014,16,0,台中市,5
2014,16,0,台南市,7
2014,16,0,台東縣,1
2014,16,0,雲林縣,4
2014,16,0,基隆市,2
2014,16,1-3,嘉義市,16
2014,16,1-3,嘉義縣,7
2014,16,1-3,桃園市,29
2014,16,1-3,屏東縣,8
2014,16,1-3,南投縣,5
2014,16,1-3,彰化縣,13
2014,16,1-3,澎湖縣,1
2014,16,1-3,宜蘭縣,5
2014,16,1-3,新北市,25
2014,16,1-3,新竹市,12
2014,16,1-3,新竹縣,1
2014,16,1-3,花蓮縣,4
2014,16,1-3,苗栗縣,5
2014,16,1-3,高雄市,30
2014,16,1-3,台北市,32
2014,16,1-3,台中市,51
2014,16,1-3,台南市,24
2014,16,1-3,台東縣,2
2014,16,1-3,雲林縣,13
2014,16,1-3,基隆市,2
2014,16,16+,嘉義縣,3
2014,16,16+,屏東縣,1
2014,16,16+,彰化縣,1
2014,16,16+,台北市,3
2014,16,16+,台中市,2
2014,16,16+,基隆市,1
2014,16,4-6,嘉義市,10
2014,16,4-6,嘉義縣,1
2014,16,4-6,桃園市,12
2014,16,4-6,南投縣,3
2014,16,4-6,彰化縣,5
2014,16,4-6,宜蘭縣,1
2014,16,4-6,新北市,6
2014,16,4-6,新竹市,3
2014,16,4-6,花蓮縣,1
2014,16,4-6,苗栗縣,2
2014,16,4-6,高雄市,22
2014,16,4-6,台北市,13
2014,16,4-6,台中市,15
2014,16,4-6,台南市,5
2014,16,4-6,雲林縣,2
2014,16,7-15,嘉義市,3
2014,16,7-15,嘉義縣,2
2014,16,7-15,桃園市,5
2014,16,7-15,屏東縣,2
2014,16,7-15,花蓮縣,1
2014,16,7-15,苗栗縣,1
2014,16,7-15,高雄市,5
2014,16,7-15,台北市,7
2014,16,7-15,台中市,7
2014,16,7-15,台南市,4
2014,16,7-15,台東縣,1
2014,16,7-15,雲林縣,1
2014,16,7-15,基隆市,1
2014,17,0,嘉義市,2
2014,17,0,桃園市,6
2014,17,0,屏東縣,1
2014,17,0,南投縣,1
2014,17,0,彰化縣,6
2014,17,0,澎湖縣,1
2014,17,0,新北市,3
2014,17,0,新竹市,1
2014,17,0,苗栗縣,1
2014,17,0,高雄市,2
2014,17,0,台北市,9
2014,17,0,台中市,7
2014,17,0,台南市,1
2014,17,1-3,嘉義市,21
2014,17,1-3,嘉義縣,12
2014,17,1-3,桃園市,32
2014,17,1-3,屏東縣,5
2014,17,1-3,南投縣,2
2014,17,1-3,彰化縣,13
2014,17,1-3,澎湖縣,4
2014,17,1-3,宜蘭縣,7
2014,17,1-3,新北市,17
2014,17,1-3,新竹市,13
2014,17,1-3,花蓮縣,3
2014,17,1-3,苗栗縣,4
2014,17,1-3,高雄市,55
2014,17,1-3,台北市,57
2014,17,1-3,台中市,33
2014,17,1-3,台南市,23
2014,17,1-3,雲林縣,10
2014,17,1-3,基隆市,3
2014,17,16+,嘉義縣,2
2014,17,16+,桃園市,2
2014,17,16+,彰化縣,2
2014,17,16+,新北市,1
2014,17,16+,高雄市,1
2014,17,16+,台北市,4
2014,17,4-6,嘉義市,5
2014,17,4-6,嘉義縣,6
2014,17,4-6,桃園市,13
2014,17,4-6,屏東縣,2
2014,17,4-6,南投縣,1
2014,17,4-6,彰化縣,10
2014,17,4-6,澎湖縣,1
2014,17,4-6,宜蘭縣,1
2014,17,4-6,新北市,9
2014,17,4-6,新竹市,4
2014,17,4-6,苗栗縣,4
2014,17,4-6,高雄市,23
2014,17,4-6,台北市,25
2014,17,4-6,台中市,16
2014,17,4-6,台南市,5
2014,17,4-6,台東縣,1
2014,17,4-6,雲林縣,12
2014,17,7-15,嘉義市,1
2014,17,7-15,嘉義縣,3
2014,17,7-15,桃園市,3
2014,17,7-15,屏東縣,1
2014,17,7-15,彰化縣,1
2014,17,7-15,澎湖縣,1
2014,17,7-15,宜蘭縣,1
2014,17,7-15,新北市,2
2014,17,7-15,新竹市,4
2014,17,7-15,金門縣,1
2014,17,7-15,高雄市,7
2014,17,7-15,台北市,14
2014,17,7-15,台中市,3
2014,17,7-15,台南市,4
2014,18,0,嘉義市,5
2014,18,0,桃園市,12
2014,18,0,屏東縣,1
2014,18,0,彰化縣,12
2014,18,0,新北市,5
2014,18,0,新竹市,2
2014,18,0,高雄市,9
2014,18,0,台北市,15
2014,18,0,台中市,9
2014,18,0,台東縣,1
2014,18,0,雲林縣,2
2014,18,0,基隆市,3
2014,18,1-3,嘉義市,35
2014,18,1-3,嘉義縣,10
2014,18,1-3,桃園市,34
2014,18,1-3,屏東縣,12
2014,18,1-3,南投縣,4
2014,18,1-3,彰化縣,25
2014,18,1-3,宜蘭縣,5
2014,18,1-3,新北市,29
2014,18,1-3,新竹市,22
2014,18,1-3,花蓮縣,2
2014,18,1-3,苗栗縣,6
2014,18,1-3,高雄市,66
2014,18,1-3,台北市,52
2014,18,1-3,台中市,43
2014,18,1-3,台南市,39
2014,18,1-3,台東縣,11
2014,18,1-3,雲林縣,24
2014,18,1-3,基隆市,5
2014,18,16+,嘉義縣,1
2014,18,16+,桃園市,1
2014,18,16+,彰化縣,3
2014,18,16+,高雄市,4
2014,18,16+,台北市,1
2014,18,16+,台中市,1
2014,18,4-6,嘉義市,18
2014,18,4-6,嘉義縣,6
2014,18,4-6,桃園市,19
2014,18,4-6,屏東縣,5
2014,18,4-6,南投縣,4
2014,18,4-6,彰化縣,7
2014,18,4-6,宜蘭縣,2
2014,18,4-6,新北市,9
2014,18,4-6,新竹市,6
2014,18,4-6,苗栗縣,3
2014,18,4-6,高雄市,17
2014,18,4-6,台北市,27
2014,18,4-6,台中市,20
2014,18,4-6,台南市,7
2014,18,4-6,台東縣,1
2014,18,4-6,雲林縣,20
2014,18,4-6,基隆市,3
2014,18,7-15,嘉義市,8
2014,18,7-15,嘉義縣,2
2014,18,7-15,桃園市,5
2014,18,7-15,屏東縣,1
2014,18,7-15,彰化縣,1
2014,18,7-15,新北市,3
2014,18,7-15,新竹市,1
2014,18,7-15,高雄市,9
2014,18,7-15,台北市,16
2014,18,7-15,台中市,6
2014,18,7-15,台南市,4
2014,18,7-15,雲林縣,4
2014,18,7-15,基隆市,1
2014,19,0,嘉義市,3
2014,19,0,嘉義縣,1
2014,19,0,桃園市,5
2014,19,0,屏東縣,3
2014,19,0,南投縣,1
2014,19,0,彰化縣,1
2014,19,0,新北市,3
2014,19,0,新竹市,2
2014,19,0,高雄市,8
2014,19,0,台北市,6
2014,19,0,台中市,17
2014,19,0,台南市,5
2014,19,0,台東縣,1
2014,19,0,雲林縣,2
2014,19,0,基隆市,2
2014,19,1-3,嘉義市,46
2014,19,1-3,嘉義縣,14
2014,19,1-3,桃園市,45
2014,19,1-3,屏東縣,14
2014,19,1-3,南投縣,7
2014,19,1-3,彰化縣,37
2014,19,1-3,宜蘭縣,6
2014,19,1-3,新北市,30
2014,19,1-3,新竹市,20
2014,19,1-3,花蓮縣,4
2014,19,1-3,苗栗縣,8
2014,19,1-3,高雄市,45
2014,19,1-3,台北市,44
2014,19,1-3,台中市,78
2014,19,1-3,台南市,26
2014,19,1-3,台東縣,2
2014,19,1-3,雲林縣,27
2014,19,1-3,基隆市,8
2014,19,16+,嘉義市,1
2014,19,16+,屏東縣,2
2014,19,16+,新北市,1
2014,19,16+,高雄市,1
2014,19,16+,台北市,9
2014,19,16+,台中市,2
2014,19,4-6,嘉義市,11
2014,19,4-6,嘉義縣,5
2014,19,4-6,桃園市,16
2014,19,4-6,屏東縣,5
2014,19,4-6,南投縣,3
2014,19,4-6,彰化縣,13
2014,19,4-6,澎湖縣,1
2014,19,4-6,宜蘭縣,3
2014,19,4-6,新北市,15
2014,19,4-6,新竹市,8
2014,19,4-6,金門縣,2
2014,19,4-6,苗栗縣,4
2014,19,4-6,高雄市,30
2014,19,4-6,台北市,25
2014,19,4-6,台中市,14
2014,19,4-6,台南市,11
2014,19,4-6,雲林縣,17
2014,19,4-6,基隆市,5
2014,19,7-15,嘉義市,6
2014,19,7-15,嘉義縣,3
2014,19,7-15,桃園市,5
2014,19,7-15,南投縣,2
2014,19,7-15,彰化縣,1
2014,19,7-15,新北市,8
2014,19,7-15,新竹市,1
2014,19,7-15,花蓮縣,2
