年,週,就診類別,年齡別,縣市,腹瀉健保就診人次,健保就診總人次,縣市別代碼
2020,49,門診,13~15,花蓮縣,25,1036,10015
2020,49,門診,13~15,澎湖縣,9,350,10016
2020,49,門診,13~15,基隆市,37,849,10017
2020,49,門診,13~15,新竹市,62,1671,10018
2020,49,門診,13~15,嘉義市,68,1406,10020
2020,49,門診,13~15,台北市,209,7035,63000
2020,49,門診,13~15,高雄市,316,8797,64000
2020,49,門診,13~15,新北市,568,11409,65000
2020,49,門診,13~15,台中市,324,9019,66000
2020,49,門診,13~15,台南市,207,5242,67000
2020,49,門診,13~15,桃園市,263,5939,68000
2020,49,門診,16~18,連江縣,1,15,09007
2020,49,門診,16~18,金門縣,8,287,09020
2020,49,門診,16~18,宜蘭縣,45,1125,10002
2020,49,門診,16~18,新竹縣,63,1358,10004
2020,49,門診,16~18,苗栗縣,61,1401,10005
2020,49,門診,16~18,彰化縣,145,4133,10007
2020,49,門診,16~18,南投縣,49,1171,10008
2020,49,門診,16~18,雲林縣,77,2189,10009
2020,49,門診,16~18,嘉義縣,53,1106,10010
2020,49,門診,16~18,屏東縣,109,2407,10013
2020,49,門診,16~18,台東縣,11,476,10014
2020,49,門診,16~18,花蓮縣,30,868,10015
2020,49,門診,16~18,澎湖縣,4,438,10016
2020,49,門診,16~18,基隆市,52,1046,10017
2020,49,門診,16~18,新竹市,73,1835,10018
2020,49,門診,16~18,嘉義市,63,1640,10020
2020,49,門診,16~18,台北市,342,8018,63000
2020,49,門診,16~18,高雄市,367,9656,64000
2020,49,門診,16~18,新北市,702,12514,65000
2020,49,門診,16~18,台中市,464,10481,66000
2020,49,門診,16~18,台南市,233,5776,67000
2020,49,門診,16~18,桃園市,288,6157,68000
2020,49,門診,19~24,連江縣,4,124,09007
2020,49,門診,19~24,金門縣,13,766,09020
2020,49,門診,19~24,宜蘭縣,82,2344,10002
2020,49,門診,19~24,新竹縣,103,2614,10004
2020,49,門診,19~24,苗栗縣,93,2536,10005
2020,49,門診,19~24,彰化縣,244,7976,10007
2020,49,門診,19~24,南投縣,94,2554,10008
2020,49,門診,19~24,雲林縣,153,4495,10009
2020,49,門診,19~24,嘉義縣,86,2332,10010
2020,49,門診,19~24,屏東縣,202,5373,10013
2020,49,門診,19~24,台東縣,15,1026,10014
2020,49,門診,19~24,花蓮縣,60,2457,10015
2020,49,門診,19~24,澎湖縣,22,931,10016
2020,49,門診,19~24,基隆市,94,2233,10017
2020,49,門診,19~24,新竹市,151,4597,10018
2020,49,門診,19~24,嘉義市,108,3289,10020
2020,49,門診,19~24,台北市,778,23914,63000
2020,49,門診,19~24,高雄市,787,24308,64000
2020,49,門診,19~24,新北市,1291,28733,65000
2020,49,門診,19~24,台中市,1073,29195,66000
2020,49,門診,19~24,台南市,560,14832,67000
2020,49,門診,19~24,桃園市,544,13876,68000
2020,49,門診,25~64,連江縣,10,724,09007
2020,49,門診,25~64,金門縣,67,7481,09020
2020,49,門診,25~64,宜蘭縣,574,35958,10002
2020,49,門診,25~64,新竹縣,999,40450,10004
2020,49,門診,25~64,苗栗縣,769,39183,10005
2020,49,門診,25~64,彰化縣,2116,114674,10007
2020,49,門診,25~64,南投縣,754,42182,10008
2020,49,門診,25~64,雲林縣,1073,58903,10009
2020,49,門診,25~64,嘉義縣,692,28893,10010
2020,49,門診,25~64,屏東縣,1381,72906,10013
2020,49,門診,25~64,台東縣,209,17296,10014
2020,49,門診,25~64,花蓮縣,375,30459,10015
2020,49,門診,25~64,澎湖縣,121,13085,10016
2020,49,門診,25~64,基隆市,679,27986,10017
2020,49,門診,25~64,新竹市,925,53794,10018
2020,49,門診,25~64,嘉義市,826,43824,10020
2020,49,門診,25~64,台北市,5112,303119,63000
2020,49,門診,25~64,高雄市,5851,301507,64000
2020,49,門診,25~64,新北市,10084,344016,65000
2020,49,門診,25~64,台中市,6689,310489,66000
2020,49,門診,25~64,台南市,3813,185812,67000
2020,49,門診,25~64,桃園市,3928,167945,68000
2020,49,門診,3~6,連江縣,2,43,09007
2020,49,門診,3~6,金門縣,43,852,09020
2020,49,門診,3~6,宜蘭縣,158,3717,10002
2020,49,門診,3~6,新竹縣,268,5981,10004
2020,49,門診,3~6,苗栗縣,236,4867,10005
2020,49,門診,3~6,彰化縣,673,13980,10007
2020,49,門診,3~6,南投縣,204,5341,10008
2020,49,門診,3~6,雲林縣,221,5885,10009
2020,49,門診,3~6,嘉義縣,124,2798,10010
2020,49,門診,3~6,屏東縣,394,8083,10013
2020,49,門診,3~6,台東縣,32,1411,10014
2020,49,門診,3~6,花蓮縣,114,3188,10015
2020,49,門診,3~6,澎湖縣,13,662,10016
2020,49,門診,3~6,基隆市,114,2639,10017
2020,49,門診,3~6,新竹市,359,6954,10018
2020,49,門診,3~6,嘉義市,308,4392,10020
2020,49,門診,3~6,台北市,935,21331,63000
2020,49,門診,3~6,高雄市,1479,28730,64000
2020,49,門診,3~6,新北市,2171,41218,65000
2020,49,門診,3~6,台中市,1912,36321,66000
2020,49,門診,3~6,台南市,1053,19242,67000
2020,49,門診,3~6,桃園市,1056,23009,68000
2020,49,門診,65+,連江縣,3,267,09007
2020,49,門診,65+,金門縣,25,4457,09020
2020,49,門診,65+,宜蘭縣,249,26321,10002
2020,49,門診,65+,新竹縣,229,17262,10004
2020,49,門診,65+,苗栗縣,234,25535,10005
2020,49,門診,65+,彰化縣,757,68575,10007
2020,49,門診,65+,南投縣,322,30794,10008
2020,49,門診,65+,雲林縣,477,41376,10009
2020,49,門診,65+,嘉義縣,423,23503,10010
2020,49,門診,65+,屏東縣,633,53961,10013
2020,49,門診,65+,台東縣,85,12667,10014
2020,49,門診,65+,花蓮縣,148,20321,10015
2020,49,門診,65+,澎湖縣,61,9106,10016
2020,49,門診,65+,基隆市,281,15852,10017
2020,49,門診,65+,新竹市,216,21915,10018
2020,49,門診,65+,嘉義市,245,25721,10020
2020,49,門診,65+,台北市,1636,190256,63000
2020,49,門診,65+,高雄市,2133,173520,64000
2020,49,門診,65+,新北市,2567,157892,65000
2020,49,門診,65+,台中市,1785,149660,66000
2020,49,門診,65+,台南市,1178,103801,67000
2020,49,門診,65+,桃園市,806,67026,68000
2020,49,門診,7~12,連江縣,1,39,09007
2020,49,門診,7~12,金門縣,18,798,09020
2020,49,門診,7~12,宜蘭縣,112,2682,10002
2020,49,門診,7~12,新竹縣,192,4206,10004
2020,49,門診,7~12,苗栗縣,125,3012,10005
2020,49,門診,7~12,彰化縣,327,9554,10007
2020,49,門診,7~12,南投縣,132,3335,10008
2020,49,門診,7~12,雲林縣,163,4391,10009
2020,49,門診,7~12,嘉義縣,95,1998,10010
2020,49,門診,7~12,屏東縣,213,5486,10013
2020,49,門診,7~12,台東縣,26,1200,10014
2020,49,門診,7~12,花蓮縣,71,2327,10015
2020,49,門診,7~12,澎湖縣,18,688,10016
2020,49,門診,7~12,基隆市,77,2007,10017
2020,49,門診,7~12,新竹市,172,4896,10018
2020,49,門診,7~12,嘉義市,167,3269,10020
2020,49,門診,7~12,台北市,537,17841,63000
2020,49,門診,7~12,高雄市,698,20470,64000
2020,49,門診,7~12,新北市,1349,27880,65000
2020,49,門診,7~12,台中市,852,22877,66000
2020,49,門診,7~12,台南市,545,13478,67000
2020,49,門診,7~12,桃園市,610,15124,68000
2020,50,住院,0~2,金門縣,0,5,09020
2020,50,住院,0~2,宜蘭縣,5,35,10002
2020,50,住院,0~2,新竹縣,4,17,10004
2020,50,住院,0~2,苗栗縣,1,7,10005
2020,50,住院,0~2,彰化縣,17,110,10007
2020,50,住院,0~2,南投縣,5,43,10008
2020,50,住院,0~2,雲林縣,3,17,10009
2020,50,住院,0~2,嘉義縣,1,30,10010
2020,50,住院,0~2,屏東縣,10,55,10013
2020,50,住院,0~2,花蓮縣,3,23,10015
2020,50,住院,0~2,基隆市,2,20,10017
2020,50,住院,0~2,新竹市,3,28,10018
2020,50,住院,0~2,嘉義市,1,14,10020
2020,50,住院,0~2,台北市,12,163,63000
2020,50,住院,0~2,高雄市,4,83,64000
2020,50,住院,0~2,新北市,14,83,65000
2020,50,住院,0~2,台中市,33,194,66000
2020,50,住院,0~2,台南市,0,28,67000
2020,50,住院,0~2,桃園市,26,151,68000
2020,50,住院,13~15,金門縣,0,1,09020
2020,50,住院,13~15,宜蘭縣,0,5,10002
2020,50,住院,13~15,新竹縣,1,5,10004
2020,50,住院,13~15,苗栗縣,2,5,10005
2020,50,住院,13~15,彰化縣,2,20,10007
2020,50,住院,13~15,南投縣,0,2,10008
2020,50,住院,13~15,雲林縣,0,2,10009
2020,50,住院,13~15,嘉義縣,1,4,10010
2020,50,住院,13~15,屏東縣,1,6,10013
2020,50,住院,13~15,花蓮縣,0,4,10015
2020,50,住院,13~15,基隆市,0,4,10017
2020,50,住院,13~15,新竹市,0,3,10018
2020,50,住院,13~15,嘉義市,1,3,10020
2020,50,住院,13~15,台北市,1,54,63000
2020,50,住院,13~15,高雄市,1,24,64000
2020,50,住院,13~15,新北市,3,15,65000
2020,50,住院,13~15,台中市,4,49,66000
2020,50,住院,13~15,台南市,0,4,67000
2020,50,住院,13~15,桃園市,3,26,68000
2020,50,住院,16~18,金門縣,0,2,09020
2020,50,住院,16~18,宜蘭縣,0,9,10002
2020,50,住院,16~18,新竹縣,0,5,10004
2020,50,住院,16~18,苗栗縣,0,7,10005
2020,50,住院,16~18,彰化縣,0,16,10007
2020,50,住院,16~18,南投縣,0,5,10008
2020,50,住院,16~18,雲林縣,1,8,10009
2020,50,住院,16~18,嘉義縣,0,9,10010
2020,50,住院,16~18,屏東縣,2,16,10013
2020,50,住院,16~18,台東縣,0,2,10014
2020,50,住院,16~18,花蓮縣,0,11,10015
2020,50,住院,16~18,基隆市,0,5,10017
2020,50,住院,16~18,新竹市,0,4,10018
2020,50,住院,16~18,嘉義市,0,3,10020
2020,50,住院,16~18,台北市,1,51,63000
2020,50,住院,16~18,高雄市,0,25,64000
2020,50,住院,16~18,新北市,0,12,65000
2020,50,住院,16~18,台中市,1,64,66000
2020,50,住院,16~18,台南市,0,16,67000
2020,50,住院,16~18,桃園市,2,60,68000
2020,50,住院,19~24,金門縣,1,6,09020
2020,50,住院,19~24,宜蘭縣,1,22,10002
2020,50,住院,19~24,新竹縣,1,26,10004
2020,50,住院,19~24,苗栗縣,1,29,10005
2020,50,住院,19~24,彰化縣,4,73,10007
2020,50,住院,19~24,南投縣,1,17,10008
2020,50,住院,19~24,雲林縣,1,22,10009
2020,50,住院,19~24,嘉義縣,0,24,10010
2020,50,住院,19~24,屏東縣,2,43,10013
2020,50,住院,19~24,台東縣,0,3,10014
2020,50,住院,19~24,花蓮縣,0,21,10015
2020,50,住院,19~24,澎湖縣,0,1,10016
2020,50,住院,19~24,基隆市,0,18,10017
2020,50,住院,19~24,新竹市,0,19,10018
2020,50,住院,19~24,嘉義市,0,18,10020
2020,50,住院,19~24,台北市,5,206,63000
2020,50,住院,19~24,高雄市,3,135,64000
2020,50,住院,19~24,新北市,3,90,65000
2020,50,住院,19~24,台中市,10,220,66000
2020,50,住院,19~24,台南市,1,33,67000
2020,50,住院,19~24,桃園市,4,145,68000
2020,50,住院,25~64,連江縣,0,2,09007
2020,50,住院,25~64,金門縣,0,32,09020
2020,50,住院,25~64,宜蘭縣,9,518,10002
2020,50,住院,25~64,新竹縣,5,429,10004
2020,50,住院,25~64,苗栗縣,3,198,10005
2020,50,住院,25~64,彰化縣,14,1328,10007
2020,50,住院,25~64,南投縣,7,198,10008
2020,50,住院,25~64,雲林縣,8,438,10009
2020,50,住院,25~64,嘉義縣,3,627,10010
2020,50,住院,25~64,屏東縣,5,456,10013
2020,50,住院,25~64,台東縣,1,64,10014
2020,50,住院,25~64,花蓮縣,5,486,10015
2020,50,住院,25~64,澎湖縣,0,26,10016
2020,50,住院,25~64,基隆市,2,369,10017
2020,50,住院,25~64,新竹市,6,339,10018
2020,50,住院,25~64,嘉義市,0,363,10020
2020,50,住院,25~64,台北市,30,4555,63000
2020,50,住院,25~64,高雄市,11,2347,64000
2020,50,住院,25~64,新北市,26,1462,65000
2020,50,住院,25~64,台中市,58,3639,66000
2020,50,住院,25~64,台南市,4,1272,67000
2020,50,住院,25~64,桃園市,16,2342,68000
2020,50,住院,3~6,金門縣,1,5,09020
2020,50,住院,3~6,宜蘭縣,5,38,10002
2020,50,住院,3~6,新竹縣,4,15,10004
2020,50,住院,3~6,苗栗縣,3,15,10005
2020,50,住院,3~6,彰化縣,12,71,10007
2020,50,住院,3~6,南投縣,4,28,10008
2020,50,住院,3~6,雲林縣,2,12,10009
2020,50,住院,3~6,嘉義縣,1,24,10010
2020,50,住院,3~6,屏東縣,6,49,10013
2020,50,住院,3~6,台東縣,0,1,10014
2020,50,住院,3~6,花蓮縣,0,11,10015
2020,50,住院,3~6,基隆市,0,10,10017
2020,50,住院,3~6,新竹市,2,15,10018
2020,50,住院,3~6,嘉義市,1,10,10020
2020,50,住院,3~6,台北市,10,134,63000
2020,50,住院,3~6,高雄市,4,62,64000
2020,50,住院,3~6,新北市,6,43,65000
2020,50,住院,3~6,台中市,19,136,66000
2020,50,住院,3~6,台南市,1,10,67000
2020,50,住院,3~6,桃園市,9,85,68000
2020,50,住院,65+,金門縣,0,30,09020
2020,50,住院,65+,宜蘭縣,5,349,10002
2020,50,住院,65+,新竹縣,7,259,10004
2020,50,住院,65+,苗栗縣,4,226,10005
2020,50,住院,65+,彰化縣,27,1224,10007
2020,50,住院,65+,南投縣,5,233,10008
2020,50,住院,65+,雲林縣,11,417,10009
2020,50,住院,65+,嘉義縣,0,583,10010
2020,50,住院,65+,屏東縣,4,362,10013
2020,50,住院,65+,台東縣,0,48,10014
2020,50,住院,65+,花蓮縣,1,357,10015
2020,50,住院,65+,澎湖縣,0,18,10016
2020,50,住院,65+,基隆市,4,321,10017
2020,50,住院,65+,新竹市,3,254,10018
2020,50,住院,65+,嘉義市,1,289,10020
2020,50,住院,65+,台北市,22,3426,63000
2020,50,住院,65+,高雄市,8,1420,64000
2020,50,住院,65+,新北市,16,1155,65000
2020,50,住院,65+,台中市,28,2218,66000
2020,50,住院,65+,台南市,4,830,67000
2020,50,住院,65+,桃園市,12,1412,68000
2020,50,住院,7~12,金門縣,0,2,09020
2020,50,住院,7~12,宜蘭縣,0,14,10002
2020,50,住院,7~12,新竹縣,0,3,10004
2020,50,住院,7~12,苗栗縣,0,7,10005
2020,50,住院,7~12,彰化縣,3,32,10007
2020,50,住院,7~12,南投縣,0,5,10008
2020,50,住院,7~12,雲林縣,1,3,10009
2020,50,住院,7~12,嘉義縣,1,11,10010
2020,50,住院,7~12,屏東縣,1,9,10013
2020,50,住院,7~12,台東縣,0,1,10014
2020,50,住院,7~12,花蓮縣,0,3,10015
2020,50,住院,7~12,基隆市,1,9,10017
2020,50,住院,7~12,新竹市,0,5,10018
2020,50,住院,7~12,嘉義市,0,8,10020
2020,50,住院,7~12,台北市,3,75,63000
2020,50,住院,7~12,高雄市,1,33,64000
2020,50,住院,7~12,新北市,3,20,65000
2020,50,住院,7~12,台中市,12,83,66000
2020,50,住院,7~12,台南市,0,9,67000
2020,50,住院,7~12,桃園市,3,50,68000
2020,50,門診,0~2,連江縣,0,17,09007
2020,50,門診,0~2,金門縣,39,607,09020
2020,50,門診,0~2,宜蘭縣,144,2360,10002
2020,50,門診,0~2,新竹縣,275,3943,10004
2020,50,門診,0~2,苗栗縣,190,2771,10005
2020,50,門診,0~2,彰化縣,510,8663,10007
2020,50,門診,0~2,南投縣,203,3253,10008
2020,50,門診,0~2,雲林縣,202,3545,10009
2020,50,門診,0~2,嘉義縣,85,1388,10010
2020,50,門診,0~2,屏東縣,447,5002,10013
2020,50,門診,0~2,台東縣,40,1020,10014
2020,50,門診,0~2,花蓮縣,118,1772,10015
2020,50,門診,0~2,澎湖縣,28,493,10016
2020,50,門診,0~2,基隆市,102,1543,10017
2020,50,門診,0~2,新竹市,328,4364,10018
2020,50,門診,0~2,嘉義市,300,2413,10020
2020,50,門診,0~2,台北市,735,13084,63000
2020,50,門診,0~2,高雄市,1236,16124,64000
2020,50,門診,0~2,新北市,1867,26074,65000
2020,50,門診,0~2,台中市,1680,22459,66000
2020,50,門診,0~2,台南市,1013,12209,67000
2020,50,門診,0~2,桃園市,909,13664,68000
2020,50,門診,13~15,連江縣,1,26,09007
2020,50,門診,13~15,金門縣,8,425,09020
2020,50,門診,13~15,宜蘭縣,58,1264,10002
2020,50,門診,13~15,新竹縣,65,1605,10004
2020,50,門診,13~15,苗栗縣,77,1232,10005
2020,50,門診,13~15,彰化縣,137,3898,10007
2020,50,門診,13~15,南投縣,45,1301,10008
2020,50,門診,13~15,雲林縣,75,1935,10009
2020,50,門診,13~15,嘉義縣,57,956,10010
2020,50,門診,13~15,屏東縣,109,2532,10013
2020,50,門診,13~15,台東縣,9,504,10014
2020,50,門診,13~15,花蓮縣,27,1035,10015
2020,50,門診,13~15,澎湖縣,9,402,10016
2020,50,門診,13~15,基隆市,45,897,10017
2020,50,門診,13~15,新竹市,84,1817,10018
2020,50,門診,13~15,嘉義市,74,1302,10020
2020,50,門診,13~15,台北市,250,7853,63000
2020,50,門診,13~15,高雄市,351,8436,64000
2020,50,門診,13~15,新北市,644,12400,65000
2020,50,門診,13~15,台中市,344,9170,66000
2020,50,門診,13~15,台南市,231,5480,67000
2020,50,門診,13~15,桃園市,316,6334,68000
2020,50,門診,16~18,連江縣,1,21,09007
2020,50,門診,16~18,金門縣,5,347,09020
2020,50,門診,16~18,宜蘭縣,60,1196,10002
2020,50,門診,16~18,新竹縣,68,1417,10004
2020,50,門診,16~18,苗栗縣,80,1408,10005
2020,50,門診,16~18,彰化縣,188,4224,10007
2020,50,門診,16~18,南投縣,57,1273,10008
2020,50,門診,16~18,雲林縣,67,2032,10009
2020,50,門診,16~18,嘉義縣,64,985,10010
2020,50,門診,16~18,屏東縣,102,2396,10013
2020,50,門診,16~18,台東縣,11,446,10014
2020,50,門診,16~18,花蓮縣,32,993,10015
2020,50,門診,16~18,澎湖縣,4,370,10016
2020,50,門診,16~18,基隆市,68,1039,10017
2020,50,門診,16~18,新竹市,73,1895,10018
2020,50,門診,16~18,嘉義市,74,1567,10020
2020,50,門診,16~18,台北市,363,8711,63000
2020,50,門診,16~18,高雄市,410,9045,64000
2020,50,門診,16~18,新北市,722,13074,65000
2020,50,門診,16~18,台中市,435,10270,66000
2020,50,門診,16~18,台南市,234,5787,67000
2020,50,門診,16~18,桃園市,390,6626,68000
2020,50,門診,19~24,連江縣,1,95,09007
2020,50,門診,19~24,金門縣,16,753,09020
2020,50,門診,19~24,宜蘭縣,91,2342,10002
2020,50,門診,19~24,新竹縣,111,2691,10004
2020,50,門診,19~24,苗栗縣,76,2381,10005
2020,50,門診,19~24,彰化縣,238,7635,10007
2020,50,門診,19~24,南投縣,87,2393,10008
2020,50,門診,19~24,雲林縣,144,4199,10009
2020,50,門診,19~24,嘉義縣,101,2157,10010
2020,50,門診,19~24,屏東縣,153,5106,10013
2020,50,門診,19~24,台東縣,27,1017,10014
2020,50,門診,19~24,花蓮縣,57,2392,10015
2020,50,門診,19~24,澎湖縣,11,898,10016
2020,50,門診,19~24,基隆市,89,2127,10017
2020,50,門診,19~24,新竹市,151,4568,10018
2020,50,門診,19~24,嘉義市,104,3207,10020
2020,50,門診,19~24,台北市,691,24087,63000
2020,50,門診,19~24,高雄市,801,23647,64000
2020,50,門診,19~24,新北市,1392,28929,65000
2020,50,門診,19~24,台中市,1071,27504,66000
2020,50,門診,19~24,台南市,624,14595,67000
2020,50,門診,19~24,桃園市,627,14226,68000
2020,50,門診,25~64,連江縣,13,750,09007
2020,50,門診,25~64,金門縣,84,7640,09020
2020,50,門診,25~64,宜蘭縣,657,35679,10002
2020,50,門診,25~64,新竹縣,1001,40271,10004
2020,50,門診,25~64,苗栗縣,748,37905,10005
2020,50,門診,25~64,彰化縣,2153,111826,10007
2020,50,門診,25~64,南投縣,664,39351,10008
2020,50,門診,25~64,雲林縣,1132,57402,10009
2020,50,門診,25~64,嘉義縣,684,27466,10010
2020,50,門診,25~64,屏東縣,1390,70769,10013
2020,50,門診,25~64,台東縣,206,17424,10014
2020,50,門診,25~64,花蓮縣,366,29739,10015
2020,50,門診,25~64,澎湖縣,127,12858,10016
2020,50,門診,25~64,基隆市,641,26418,10017
2020,50,門診,25~64,新竹市,920,51334,10018
2020,50,門診,25~64,嘉義市,826,42015,10020
2020,50,門診,25~64,台北市,5069,300987,63000
2020,50,門診,25~64,高雄市,6139,292211,64000
2020,50,門診,25~64,新北市,10204,345723,65000
2020,50,門診,25~64,台中市,6479,297355,66000
2020,50,門診,25~64,台南市,4074,182729,67000
2020,50,門診,25~64,桃園市,4164,169180,68000
2020,50,門診,3~6,連江縣,1,27,09007
2020,50,門診,3~6,金門縣,33,842,09020
2020,50,門診,3~6,宜蘭縣,170,3522,10002
2020,50,門診,3~6,新竹縣,280,5694,10004
2020,50,門診,3~6,苗栗縣,214,4697,10005
2020,50,門診,3~6,彰化縣,652,13633,10007
2020,50,門診,3~6,南投縣,237,5048,10008
2020,50,門診,3~6,雲林縣,213,5598,10009
2020,50,門診,3~6,嘉義縣,138,2746,10010
2020,50,門診,3~6,屏東縣,403,7759,10013
2020,50,門診,3~6,台東縣,49,1446,10014
2020,50,門診,3~6,花蓮縣,93,2803,10015
2020,50,門診,3~6,澎湖縣,15,695,10016
2020,50,門診,3~6,基隆市,96,2531,10017
2020,50,門診,3~6,新竹市,363,6494,10018
2020,50,門診,3~6,嘉義市,356,4083,10020
2020,50,門診,3~6,台北市,735,21234,63000
2020,50,門診,3~6,高雄市,1350,27366,64000
2020,50,門診,3~6,新北市,2044,41443,65000
2020,50,門診,3~6,台中市,1822,34317,66000
2020,50,門診,3~6,台南市,928,18917,67000
2020,50,門診,3~6,桃園市,1051,23079,68000
2020,50,門診,65+,連江縣,5,318,09007
2020,50,門診,65+,金門縣,26,4153,09020
2020,50,門診,65+,宜蘭縣,296,25883,10002
2020,50,門診,65+,新竹縣,246,16406,10004
2020,50,門診,65+,苗栗縣,268,23920,10005
2020,50,門診,65+,彰化縣,777,65171,10007
2020,50,門診,65+,南投縣,289,28855,10008
2020,50,門診,65+,雲林縣,476,40203,10009
2020,50,門診,65+,嘉義縣,394,23019,10010
2020,50,門診,65+,屏東縣,755,52043,10013
2020,50,門診,65+,台東縣,78,11971,10014
2020,50,門診,65+,花蓮縣,165,19506,10015
2020,50,門診,65+,澎湖縣,50,9244,10016
2020,50,門診,65+,基隆市,262,14845,10017
2020,50,門診,65+,新竹市,188,20604,10018
2020,50,門診,65+,嘉義市,273,24195,10020
2020,50,門診,65+,台北市,1639,181172,63000
2020,50,門診,65+,高雄市,2129,161878,64000
2020,50,門診,65+,新北市,2561,153319,65000
2020,50,門診,65+,台中市,1716,138901,66000
2020,50,門診,65+,台南市,1183,97528,67000
2020,50,門診,65+,桃園市,883,64347,68000
2020,50,門診,7~12,連江縣,0,36,09007
2020,50,門診,7~12,金門縣,18,885,09020
2020,50,門診,7~12,宜蘭縣,97,2706,10002
2020,50,門診,7~12,新竹縣,179,4105,10004
2020,50,門診,7~12,苗栗縣,147,2892,10005
2020,50,門診,7~12,彰化縣,341,9294,10007
2020,50,門診,7~12,南投縣,122,3210,10008
2020,50,門診,7~12,雲林縣,164,4095,10009
2020,50,門診,7~12,嘉義縣,101,1963,10010
2020,50,門診,7~12,屏東縣,239,5905,10013
2020,50,門診,7~12,台東縣,39,1121,10014
2020,50,門診,7~12,花蓮縣,62,2194,10015
2020,50,門診,7~12,澎湖縣,13,666,10016
2020,50,門診,7~12,基隆市,59,1942,10017
2020,50,門診,7~12,新竹市,171,5044,10018
2020,50,門診,7~12,嘉義市,178,3209,10020
2020,50,門診,7~12,台北市,548,18340,63000
2020,50,門診,7~12,高雄市,812,20017,64000
2020,50,門診,7~12,新北市,1377,29667,65000
