年,週,年齡別,縣市,類流感急診就診人次,縣市別代碼
2018,50,65+,桃園市,217,68000
2018,50,65+,屏東縣,106,10013
2018,50,65+,南投縣,66,10008
2018,50,65+,彰化縣,137,10007
2018,50,65+,澎湖縣,11,10016
2018,50,65+,宜蘭縣,59,10002
2018,50,65+,新北市,229,65000
2018,50,65+,新竹市,51,10018
2018,50,65+,新竹縣,18,10004
2018,50,65+,花蓮縣,60,10015
2018,50,65+,金門縣,6,09020
2018,50,65+,苗栗縣,62,10005
2018,50,65+,高雄市,256,64000
2018,50,65+,台北市,457,63000
2018,50,65+,台中市,294,66000
2018,50,65+,台南市,271,67000
2018,50,65+,台東縣,46,10014
2018,50,65+,雲林縣,78,10009
2018,50,65+,基隆市,70,10017
2018,50,7~12,嘉義市,17,10020
2018,50,7~12,嘉義縣,15,10010
2018,50,7~12,連江縣,1,09007
2018,50,7~12,桃園市,46,68000
2018,50,7~12,屏東縣,28,10013
2018,50,7~12,南投縣,14,10008
2018,50,7~12,彰化縣,29,10007
2018,50,7~12,澎湖縣,1,10016
2018,50,7~12,宜蘭縣,5,10002
2018,50,7~12,新北市,46,65000
2018,50,7~12,新竹市,27,10018
2018,50,7~12,新竹縣,2,10004
2018,50,7~12,花蓮縣,4,10015
2018,50,7~12,金門縣,3,09020
2018,50,7~12,苗栗縣,14,10005
2018,50,7~12,高雄市,45,64000
2018,50,7~12,台北市,100,63000
2018,50,7~12,台中市,33,66000
2018,50,7~12,台南市,60,67000
2018,50,7~12,台東縣,4,10014
2018,50,7~12,雲林縣,18,10009
2018,50,7~12,基隆市,23,10017
2018,51,0~6,嘉義市,77,10020
2018,51,0~6,嘉義縣,42,10010
2018,51,0~6,連江縣,3,09007
2018,51,0~6,桃園市,257,68000
2018,51,0~6,屏東縣,80,10013
2018,51,0~6,南投縣,45,10008
2018,51,0~6,彰化縣,136,10007
2018,51,0~6,澎湖縣,10,10016
2018,51,0~6,宜蘭縣,34,10002
2018,51,0~6,新北市,251,65000
2018,51,0~6,新竹市,242,10018
2018,51,0~6,新竹縣,16,10004
2018,51,0~6,花蓮縣,45,10015
2018,51,0~6,金門縣,11,09020
2018,51,0~6,苗栗縣,57,10005
2018,51,0~6,高雄市,242,64000
2018,51,0~6,台北市,487,63000
2018,51,0~6,台中市,336,66000
2018,51,0~6,台南市,286,67000
2018,51,0~6,台東縣,22,10014
2018,51,0~6,雲林縣,70,10009
2018,51,0~6,基隆市,56,10017
2018,51,13~18,嘉義市,28,10020
2018,51,13~18,嘉義縣,13,10010
2018,51,13~18,連江縣,2,09007
2018,51,13~18,桃園市,53,68000
2018,51,13~18,屏東縣,29,10013
2018,51,13~18,南投縣,20,10008
2018,51,13~18,彰化縣,33,10007
2018,51,13~18,澎湖縣,5,10016
2018,51,13~18,宜蘭縣,13,10002
2018,51,13~18,新北市,66,65000
2018,51,13~18,新竹市,28,10018
2018,51,13~18,新竹縣,9,10004
2018,51,13~18,花蓮縣,12,10015
2018,51,13~18,金門縣,6,09020
2018,51,13~18,苗栗縣,12,10005
2018,51,13~18,高雄市,74,64000
2018,51,13~18,台北市,126,63000
2018,51,13~18,台中市,79,66000
2018,51,13~18,台南市,47,67000
2018,51,13~18,台東縣,3,10014
2018,51,13~18,雲林縣,15,10009
2018,51,13~18,基隆市,17,10017
2018,51,19~64,嘉義市,105,10020
2018,51,19~64,嘉義縣,74,10010
2018,51,19~64,連江縣,14,09007
2018,51,19~64,桃園市,414,68000
2018,51,19~64,屏東縣,203,10013
2018,51,19~64,南投縣,90,10008
2018,51,19~64,彰化縣,199,10007
2018,51,19~64,澎湖縣,26,10016
2018,51,19~64,宜蘭縣,114,10002
2018,51,19~64,新北市,422,65000
2018,51,19~64,新竹市,144,10018
2018,51,19~64,新竹縣,63,10004
2018,51,19~64,花蓮縣,85,10015
2018,51,19~64,金門縣,52,09020
2018,51,19~64,苗栗縣,102,10005
2018,51,19~64,高雄市,506,64000
2018,51,19~64,台北市,799,63000
2018,51,19~64,台中市,548,66000
2018,51,19~64,台南市,358,67000
2018,51,19~64,台東縣,50,10014
2018,51,19~64,雲林縣,99,10009
2018,51,19~64,基隆市,116,10017
2018,51,65+,嘉義市,65,10020
2018,51,65+,嘉義縣,76,10010
2018,51,65+,連江縣,1,09007
2018,51,65+,桃園市,249,68000
2018,51,65+,屏東縣,120,10013
2018,51,65+,南投縣,90,10008
2018,51,65+,彰化縣,150,10007
2018,51,65+,澎湖縣,15,10016
2018,51,65+,宜蘭縣,80,10002
2018,51,65+,新北市,259,65000
2018,51,65+,新竹市,69,10018
2018,51,65+,新竹縣,32,10004
2018,51,65+,花蓮縣,61,10015
2018,51,65+,金門縣,8,09020
2018,51,65+,苗栗縣,59,10005
2018,51,65+,高雄市,278,64000
2018,51,65+,台北市,489,63000
2018,51,65+,台中市,316,66000
2018,51,65+,台南市,286,67000
2018,51,65+,台東縣,30,10014
2018,51,65+,雲林縣,86,10009
2018,51,65+,基隆市,76,10017
2018,51,7~12,嘉義市,17,10020
2018,51,7~12,嘉義縣,14,10010
2018,51,7~12,連江縣,1,09007
2018,51,7~12,桃園市,37,68000
2018,51,7~12,屏東縣,37,10013
2018,51,7~12,南投縣,17,10008
2018,51,7~12,彰化縣,49,10007
2018,51,7~12,澎湖縣,7,10016
2018,51,7~12,宜蘭縣,8,10002
2018,51,7~12,新北市,58,65000
2018,51,7~12,新竹市,28,10018
2018,51,7~12,新竹縣,6,10004
2018,51,7~12,花蓮縣,7,10015
2018,51,7~12,金門縣,3,09020
2018,51,7~12,苗栗縣,25,10005
2018,51,7~12,高雄市,64,64000
2018,51,7~12,台北市,125,63000
2018,51,7~12,台中市,63,66000
2018,51,7~12,台南市,47,67000
2018,51,7~12,台東縣,3,10014
2018,51,7~12,雲林縣,20,10009
2018,51,7~12,基隆市,21,10017
2018,52,0~6,嘉義市,115,10020
2018,52,0~6,嘉義縣,62,10010
2018,52,0~6,連江縣,2,09007
2018,52,0~6,桃園市,305,68000
2018,52,0~6,屏東縣,118,10013
2018,52,0~6,南投縣,52,10008
2018,52,0~6,彰化縣,166,10007
2018,52,0~6,澎湖縣,9,10016
2018,52,0~6,宜蘭縣,41,10002
2018,52,0~6,新北市,242,65000
2018,52,0~6,新竹市,227,10018
2018,52,0~6,新竹縣,18,10004
2018,52,0~6,花蓮縣,38,10015
2018,52,0~6,金門縣,14,09020
2018,52,0~6,苗栗縣,55,10005
2018,52,0~6,高雄市,221,64000
2018,52,0~6,台北市,541,63000
2018,52,0~6,台中市,306,66000
2018,52,0~6,台南市,297,67000
2018,52,0~6,台東縣,18,10014
2018,52,0~6,雲林縣,100,10009
2018,52,0~6,基隆市,42,10017
2018,52,13~18,嘉義市,18,10020
2018,52,13~18,嘉義縣,13,10010
2018,52,13~18,連江縣,1,09007
2018,52,13~18,桃園市,47,68000
2018,52,13~18,屏東縣,41,10013
2018,52,13~18,南投縣,29,10008
2018,52,13~18,彰化縣,33,10007
2018,52,13~18,澎湖縣,7,10016
2018,52,13~18,宜蘭縣,11,10002
2018,52,13~18,新北市,56,65000
2018,52,13~18,新竹市,19,10018
2018,52,13~18,新竹縣,9,10004
2018,52,13~18,花蓮縣,7,10015
2018,52,13~18,金門縣,8,09020
2018,52,13~18,苗栗縣,18,10005
2018,52,13~18,高雄市,79,64000
2018,52,13~18,台北市,128,63000
2018,52,13~18,台中市,73,66000
2018,52,13~18,台南市,34,67000
2018,52,13~18,台東縣,9,10014
2018,52,13~18,雲林縣,15,10009
2018,52,13~18,基隆市,16,10017
2018,52,19~64,嘉義市,89,10020
2018,52,19~64,嘉義縣,85,10010
2018,52,19~64,連江縣,8,09007
2018,52,19~64,桃園市,431,68000
2018,52,19~64,屏東縣,213,10013
2018,52,19~64,南投縣,87,10008
2018,52,19~64,彰化縣,197,10007
2018,52,19~64,澎湖縣,21,10016
2018,52,19~64,宜蘭縣,103,10002
2018,52,19~64,新北市,464,65000
2018,52,19~64,新竹市,153,10018
2018,52,19~64,新竹縣,78,10004
2018,52,19~64,花蓮縣,107,10015
2018,52,19~64,金門縣,35,09020
2018,52,19~64,苗栗縣,107,10005
2018,52,19~64,高雄市,502,64000
2018,52,19~64,台北市,876,63000
2018,52,19~64,台中市,583,66000
2018,52,19~64,台南市,371,67000
2018,52,19~64,台東縣,60,10014
2018,52,19~64,雲林縣,94,10009
2018,52,19~64,基隆市,113,10017
2018,52,65+,嘉義市,55,10020
2018,52,65+,嘉義縣,79,10010
2018,52,65+,連江縣,1,09007
2018,52,65+,桃園市,239,68000
2018,52,65+,屏東縣,144,10013
2018,52,65+,南投縣,97,10008
2018,52,65+,彰化縣,133,10007
2018,52,65+,澎湖縣,15,10016
2018,52,65+,宜蘭縣,62,10002
2018,52,65+,新北市,215,65000
2018,52,65+,新竹市,62,10018
2018,52,65+,新竹縣,38,10004
2018,52,65+,花蓮縣,57,10015
2018,52,65+,金門縣,13,09020
2018,52,65+,苗栗縣,44,10005
2018,52,65+,高雄市,306,64000
2018,52,65+,台北市,506,63000
2018,52,65+,台中市,333,66000
2018,52,65+,台南市,293,67000
2018,52,65+,台東縣,25,10014
2018,52,65+,雲林縣,91,10009
2018,52,65+,基隆市,67,10017
2018,52,7~12,嘉義市,40,10020
2018,52,7~12,嘉義縣,10,10010
2018,52,7~12,連江縣,2,09007
2018,52,7~12,桃園市,52,68000
2018,52,7~12,屏東縣,30,10013
2018,52,7~12,南投縣,19,10008
2018,52,7~12,彰化縣,66,10007
2018,52,7~12,澎湖縣,2,10016
2018,52,7~12,宜蘭縣,8,10002
2018,52,7~12,新北市,67,65000
2018,52,7~12,新竹市,39,10018
2018,52,7~12,新竹縣,4,10004
2018,52,7~12,花蓮縣,13,10015
2018,52,7~12,金門縣,4,09020
2018,52,7~12,苗栗縣,20,10005
2018,52,7~12,高雄市,70,64000
2018,52,7~12,台北市,97,63000
2018,52,7~12,台中市,84,66000
2018,52,7~12,台南市,53,67000
2018,52,7~12,台東縣,9,10014
2018,52,7~12,雲林縣,24,10009
2018,52,7~12,基隆市,18,10017
2019,01,0~6,嘉義市,101,10020
2019,01,0~6,嘉義縣,56,10010
2019,01,0~6,連江縣,5,09007
2019,01,0~6,桃園市,325,68000
2019,01,0~6,屏東縣,140,10013
2019,01,0~6,南投縣,71,10008
2019,01,0~6,彰化縣,178,10007
2019,01,0~6,澎湖縣,12,10016
2019,01,0~6,宜蘭縣,36,10002
2019,01,0~6,新北市,267,65000
2019,01,0~6,新竹市,268,10018
2019,01,0~6,新竹縣,28,10004
2019,01,0~6,花蓮縣,89,10015
2019,01,0~6,金門縣,25,09020
2019,01,0~6,苗栗縣,84,10005
2019,01,0~6,高雄市,307,64000
2019,01,0~6,台北市,499,63000
2019,01,0~6,台中市,353,66000
2019,01,0~6,台南市,356,67000
2019,01,0~6,台東縣,43,10014
2019,01,0~6,雲林縣,91,10009
2019,01,0~6,基隆市,73,10017
2019,01,13~18,嘉義市,25,10020
2019,01,13~18,嘉義縣,12,10010
2019,01,13~18,連江縣,4,09007
2019,01,13~18,桃園市,48,68000
2019,01,13~18,屏東縣,32,10013
2019,01,13~18,南投縣,23,10008
2019,01,13~18,彰化縣,31,10007
2019,01,13~18,澎湖縣,3,10016
2019,01,13~18,宜蘭縣,21,10002
2019,01,13~18,新北市,65,65000
2019,01,13~18,新竹市,37,10018
2019,01,13~18,新竹縣,12,10004
2019,01,13~18,花蓮縣,22,10015
2019,01,13~18,金門縣,23,09020
2019,01,13~18,苗栗縣,26,10005
2019,01,13~18,高雄市,83,64000
2019,01,13~18,台北市,146,63000
2019,01,13~18,台中市,72,66000
2019,01,13~18,台南市,51,67000
2019,01,13~18,台東縣,10,10014
2019,01,13~18,雲林縣,19,10009
2019,01,13~18,基隆市,20,10017
2019,01,19~64,嘉義市,134,10020
2019,01,19~64,嘉義縣,91,10010
2019,01,19~64,連江縣,15,09007
2019,01,19~64,桃園市,544,68000
2019,01,19~64,屏東縣,299,10013
2019,01,19~64,南投縣,150,10008
2019,01,19~64,彰化縣,260,10007
2019,01,19~64,澎湖縣,38,10016
2019,01,19~64,宜蘭縣,164,10002
2019,01,19~64,新北市,584,65000
2019,01,19~64,新竹市,156,10018
2019,01,19~64,新竹縣,94,10004
2019,01,19~64,花蓮縣,166,10015
2019,01,19~64,金門縣,79,09020
2019,01,19~64,苗栗縣,148,10005
2019,01,19~64,高雄市,642,64000
2019,01,19~64,台北市,1109,63000
2019,01,19~64,台中市,693,66000
2019,01,19~64,台南市,478,67000
2019,01,19~64,台東縣,71,10014
2019,01,19~64,雲林縣,133,10009
2019,01,19~64,基隆市,183,10017
2019,01,65+,嘉義市,75,10020
2019,01,65+,嘉義縣,71,10010
2019,01,65+,桃園市,239,68000
2019,01,65+,屏東縣,130,10013
2019,01,65+,南投縣,75,10008
2019,01,65+,彰化縣,141,10007
2019,01,65+,澎湖縣,12,10016
2019,01,65+,宜蘭縣,67,10002
2019,01,65+,新北市,286,65000
2019,01,65+,新竹市,75,10018
2019,01,65+,新竹縣,28,10004
2019,01,65+,花蓮縣,87,10015
2019,01,65+,金門縣,15,09020
2019,01,65+,苗栗縣,78,10005
2019,01,65+,高雄市,336,64000
2019,01,65+,台北市,550,63000
2019,01,65+,台中市,330,66000
2019,01,65+,台南市,339,67000
2019,01,65+,台東縣,42,10014
2019,01,65+,雲林縣,103,10009
2019,01,65+,基隆市,89,10017
2019,01,7~12,嘉義市,35,10020
2019,01,7~12,嘉義縣,20,10010
2019,01,7~12,連江縣,2,09007
2019,01,7~12,桃園市,60,68000
2019,01,7~12,屏東縣,33,10013
2019,01,7~12,南投縣,19,10008
2019,01,7~12,彰化縣,48,10007
2019,01,7~12,澎湖縣,5,10016
2019,01,7~12,宜蘭縣,8,10002
2019,01,7~12,新北市,67,65000
2019,01,7~12,新竹市,60,10018
2019,01,7~12,新竹縣,6,10004
2019,01,7~12,花蓮縣,14,10015
2019,01,7~12,金門縣,4,09020
2019,01,7~12,苗栗縣,18,10005
2019,01,7~12,高雄市,98,64000
2019,01,7~12,台北市,140,63000
2019,01,7~12,台中市,76,66000
2019,01,7~12,台南市,84,67000
2019,01,7~12,台東縣,15,10014
2019,01,7~12,雲林縣,23,10009
2019,01,7~12,基隆市,26,10017
2019,02,0~6,嘉義市,97,10020
2019,02,0~6,嘉義縣,46,10010
2019,02,0~6,連江縣,2,09007
2019,02,0~6,桃園市,299,68000
2019,02,0~6,屏東縣,90,10013
2019,02,0~6,南投縣,51,10008
2019,02,0~6,彰化縣,139,10007
2019,02,0~6,澎湖縣,11,10016
2019,02,0~6,宜蘭縣,48,10002
2019,02,0~6,新北市,226,65000
2019,02,0~6,新竹市,310,10018
2019,02,0~6,新竹縣,21,10004
2019,02,0~6,花蓮縣,57,10015
2019,02,0~6,金門縣,31,09020
2019,02,0~6,苗栗縣,65,10005
2019,02,0~6,高雄市,243,64000
2019,02,0~6,台北市,552,63000
2019,02,0~6,台中市,323,66000
2019,02,0~6,台南市,286,67000
2019,02,0~6,台東縣,28,10014
2019,02,0~6,雲林縣,80,10009
2019,02,0~6,基隆市,60,10017
2019,02,13~18,嘉義市,19,10020
2019,02,13~18,嘉義縣,4,10010
2019,02,13~18,連江縣,4,09007
2019,02,13~18,桃園市,46,68000
2019,02,13~18,屏東縣,38,10013
2019,02,13~18,南投縣,25,10008
2019,02,13~18,彰化縣,40,10007
2019,02,13~18,澎湖縣,7,10016
2019,02,13~18,宜蘭縣,24,10002
2019,02,13~18,新北市,72,65000
2019,02,13~18,新竹市,37,10018
2019,02,13~18,新竹縣,10,10004
2019,02,13~18,花蓮縣,23,10015
2019,02,13~18,金門縣,22,09020
2019,02,13~18,苗栗縣,26,10005
2019,02,13~18,高雄市,65,64000
2019,02,13~18,台北市,158,63000
2019,02,13~18,台中市,93,66000
2019,02,13~18,台南市,68,67000
2019,02,13~18,台東縣,6,10014
2019,02,13~18,雲林縣,17,10009
2019,02,13~18,基隆市,18,10017
2019,02,19~64,嘉義市,118,10020
2019,02,19~64,嘉義縣,90,10010
2019,02,19~64,連江縣,17,09007
2019,02,19~64,桃園市,515,68000
2019,02,19~64,屏東縣,228,10013
2019,02,19~64,南投縣,133,10008
2019,02,19~64,彰化縣,224,10007
2019,02,19~64,澎湖縣,26,10016
2019,02,19~64,宜蘭縣,172,10002
2019,02,19~64,新北市,585,65000
2019,02,19~64,新竹市,193,10018
2019,02,19~64,新竹縣,114,10004
2019,02,19~64,花蓮縣,135,10015
2019,02,19~64,金門縣,64,09020
2019,02,19~64,苗栗縣,138,10005
2019,02,19~64,高雄市,592,64000
2019,02,19~64,台北市,1120,63000
2019,02,19~64,台中市,712,66000
2019,02,19~64,台南市,435,67000
2019,02,19~64,台東縣,67,10014
2019,02,19~64,雲林縣,120,10009
2019,02,19~64,基隆市,122,10017
2019,02,65+,嘉義市,83,10020
2019,02,65+,嘉義縣,69,10010
2019,02,65+,連江縣,2,09007
2019,02,65+,桃園市,284,68000
2019,02,65+,屏東縣,120,10013
2019,02,65+,南投縣,97,10008
2019,02,65+,彰化縣,148,10007
2019,02,65+,澎湖縣,30,10016
2019,02,65+,宜蘭縣,87,10002
2019,02,65+,新北市,292,65000
2019,02,65+,新竹市,73,10018
2019,02,65+,新竹縣,34,10004
2019,02,65+,花蓮縣,93,10015
2019,02,65+,金門縣,15,09020
2019,02,65+,苗栗縣,57,10005
2019,02,65+,高雄市,318,64000
2019,02,65+,台北市,606,63000
2019,02,65+,台中市,317,66000
2019,02,65+,台南市,318,67000
2019,02,65+,台東縣,47,10014
2019,02,65+,雲林縣,80,10009
2019,02,65+,基隆市,81,10017
2019,02,7~12,嘉義市,23,10020
2019,02,7~12,嘉義縣,20,10010
2019,02,7~12,連江縣,7,09007
2019,02,7~12,桃園市,66,68000
2019,02,7~12,屏東縣,29,10013
2019,02,7~12,南投縣,13,10008
2019,02,7~12,彰化縣,40,10007
2019,02,7~12,澎湖縣,2,10016
2019,02,7~12,宜蘭縣,12,10002
2019,02,7~12,新北市,71,65000
2019,02,7~12,新竹市,48,10018
2019,02,7~12,新竹縣,9,10004
2019,02,7~12,花蓮縣,13,10015
2019,02,7~12,金門縣,11,09020
2019,02,7~12,苗栗縣,23,10005
2019,02,7~12,高雄市,69,64000
2019,02,7~12,台北市,164,63000
2019,02,7~12,台中市,62,66000
2019,02,7~12,台南市,63,67000
2019,02,7~12,台東縣,10,10014
2019,02,7~12,雲林縣,21,10009
2019,02,7~12,基隆市,32,10017
2019,03,0~6,嘉義市,96,10020
2019,03,0~6,嘉義縣,41,10010
2019,03,0~6,連江縣,5,09007
2019,03,0~6,桃園市,320,68000
2019,03,0~6,屏東縣,74,10013
2019,03,0~6,南投縣,50,10008
2019,03,0~6,彰化縣,164,10007
2019,03,0~6,澎湖縣,17,10016
2019,03,0~6,宜蘭縣,38,10002
2019,03,0~6,新北市,284,65000
2019,03,0~6,新竹市,299,10018
2019,03,0~6,新竹縣,29,10004
2019,03,0~6,花蓮縣,48,10015
2019,03,0~6,金門縣,39,09020
2019,03,0~6,苗栗縣,71,10005
2019,03,0~6,高雄市,294,64000
2019,03,0~6,台北市,547,63000
2019,03,0~6,台中市,356,66000
2019,03,0~6,台南市,290,67000
2019,03,0~6,台東縣,32,10014
2019,03,0~6,雲林縣,87,10009
2019,03,0~6,基隆市,68,10017
2019,03,13~18,嘉義市,15,10020
2019,03,13~18,嘉義縣,6,10010
2019,03,13~18,連江縣,1,09007
2019,03,13~18,桃園市,54,68000
2019,03,13~18,屏東縣,36,10013
2019,03,13~18,南投縣,21,10008
2019,03,13~18,彰化縣,28,10007
2019,03,13~18,澎湖縣,3,10016
2019,03,13~18,宜蘭縣,25,10002
2019,03,13~18,新北市,71,65000
2019,03,13~18,新竹市,39,10018
2019,03,13~18,新竹縣,14,10004
2019,03,13~18,花蓮縣,22,10015
2019,03,13~18,金門縣,8,09020
2019,03,13~18,苗栗縣,32,10005
2019,03,13~18,高雄市,75,64000
2019,03,13~18,台北市,138,63000
2019,03,13~18,台中市,81,66000
2019,03,13~18,台南市,52,67000
2019,03,13~18,台東縣,12,10014
2019,03,13~18,雲林縣,22,10009
2019,03,13~18,基隆市,16,10017
2019,03,19~64,嘉義市,97,10020
2019,03,19~64,嘉義縣,92,10010
2019,03,19~64,連江縣,19,09007
2019,03,19~64,桃園市,572,68000
2019,03,19~64,屏東縣,222,10013
2019,03,19~64,南投縣,103,10008
2019,03,19~64,彰化縣,195,10007
2019,03,19~64,澎湖縣,34,10016
2019,03,19~64,宜蘭縣,141,10002
2019,03,19~64,新北市,713,65000
2019,03,19~64,新竹市,202,10018
2019,03,19~64,新竹縣,88,10004
2019,03,19~64,花蓮縣,117,10015
2019,03,19~64,金門縣,52,09020
2019,03,19~64,苗栗縣,162,10005
2019,03,19~64,高雄市,626,64000
2019,03,19~64,台北市,1071,63000
2019,03,19~64,台中市,740,66000
2019,03,19~64,台南市,364,67000
2019,03,19~64,台東縣,70,10014
2019,03,19~64,雲林縣,140,10009
2019,03,19~64,基隆市,186,10017
2019,03,65+,嘉義市,79,10020
2019,03,65+,嘉義縣,68,10010
2019,03,65+,桃園市,246,68000
2019,03,65+,屏東縣,135,10013
2019,03,65+,南投縣,96,10008
2019,03,65+,彰化縣,150,10007
2019,03,65+,澎湖縣,21,10016
2019,03,65+,宜蘭縣,75,10002
2019,03,65+,新北市,311,65000
2019,03,65+,新竹市,86,10018
2019,03,65+,新竹縣,46,10004
2019,03,65+,花蓮縣,74,10015
2019,03,65+,金門縣,16,09020
2019,03,65+,苗栗縣,61,10005
2019,03,65+,高雄市,302,64000
2019,03,65+,台北市,537,63000
2019,03,65+,台中市,335,66000
2019,03,65+,台南市,333,67000
2019,03,65+,台東縣,25,10014
2019,03,65+,雲林縣,93,10009
2019,03,65+,基隆市,78,10017
2019,03,7~12,嘉義市,24,10020
2019,03,7~12,嘉義縣,9,10010
2019,03,7~12,連江縣,1,09007
2019,03,7~12,桃園市,69,68000
2019,03,7~12,屏東縣,21,10013
2019,03,7~12,南投縣,20,10008
2019,03,7~12,彰化縣,39,10007
2019,03,7~12,澎湖縣,6,10016
2019,03,7~12,宜蘭縣,15,10002
2019,03,7~12,新北市,66,65000
2019,03,7~12,新竹市,89,10018
2019,03,7~12,新竹縣,10,10004
2019,03,7~12,花蓮縣,22,10015
2019,03,7~12,金門縣,11,09020
2019,03,7~12,苗栗縣,40,10005
2019,03,7~12,高雄市,85,64000
2019,03,7~12,台北市,186,63000
2019,03,7~12,台中市,96,66000
2019,03,7~12,台南市,103,67000
2019,03,7~12,台東縣,11,10014
2019,03,7~12,雲林縣,28,10009
2019,03,7~12,基隆市,37,10017
2019,04,0~6,嘉義市,91,10020
2019,04,0~6,嘉義縣,52,10010
2019,04,0~6,連江縣,3,09007
2019,04,0~6,桃園市,347,68000
2019,04,0~6,屏東縣,86,10013
2019,04,0~6,南投縣,50,10008
2019,04,0~6,彰化縣,152,10007
2019,04,0~6,澎湖縣,10,10016
2019,04,0~6,宜蘭縣,52,10002
2019,04,0~6,新北市,262,65000
2019,04,0~6,新竹市,269,10018
2019,04,0~6,新竹縣,21,10004
2019,04,0~6,花蓮縣,58,10015
2019,04,0~6,金門縣,37,09020
2019,04,0~6,苗栗縣,83,10005
2019,04,0~6,高雄市,283,64000
2019,04,0~6,台北市,595,63000
2019,04,0~6,台中市,399,66000
2019,04,0~6,台南市,272,67000
2019,04,0~6,台東縣,32,10014
2019,04,0~6,雲林縣,107,10009
2019,04,0~6,基隆市,72,10017
2019,04,13~18,嘉義市,23,10020
2019,04,13~18,嘉義縣,17,10010
2019,04,13~18,連江縣,1,09007
2019,04,13~18,桃園市,60,68000
2019,04,13~18,屏東縣,20,10013
2019,04,13~18,南投縣,17,10008
2019,04,13~18,彰化縣,35,10007
2019,04,13~18,澎湖縣,4,10016
2019,04,13~18,宜蘭縣,12,10002
2019,04,13~18,新北市,41,65000
2019,04,13~18,新竹市,40,10018
2019,04,13~18,新竹縣,6,10004
2019,04,13~18,花蓮縣,17,10015
2019,04,13~18,金門縣,10,09020
2019,04,13~18,苗栗縣,27,10005
2019,04,13~18,高雄市,51,64000
2019,04,13~18,台北市,128,63000
2019,04,13~18,台中市,75,66000
2019,04,13~18,台南市,40,67000
2019,04,13~18,台東縣,9,10014
2019,04,13~18,雲林縣,15,10009
2019,04,13~18,基隆市,19,10017
2019,04,19~64,嘉義市,118,10020
2019,04,19~64,嘉義縣,71,10010
2019,04,19~64,連江縣,10,09007
2019,04,19~64,桃園市,601,68000
2019,04,19~64,屏東縣,252,10013
2019,04,19~64,南投縣,111,10008
2019,04,19~64,彰化縣,260,10007
2019,04,19~64,澎湖縣,38,10016
2019,04,19~64,宜蘭縣,156,10002
2019,04,19~64,新北市,664,65000
2019,04,19~64,新竹市,207,10018
2019,04,19~64,新竹縣,97,10004
2019,04,19~64,花蓮縣,144,10015
2019,04,19~64,金門縣,75,09020
2019,04,19~64,苗栗縣,153,10005
2019,04,19~64,高雄市,590,64000
2019,04,19~64,台北市,1061,63000
2019,04,19~64,台中市,727,66000
2019,04,19~64,台南市,478,67000
2019,04,19~64,台東縣,62,10014
2019,04,19~64,雲林縣,133,10009
2019,04,19~64,基隆市,211,10017
2019,04,65+,嘉義市,73,10020
2019,04,65+,嘉義縣,80,10010
2019,04,65+,連江縣,1,09007
2019,04,65+,桃園市,268,68000
2019,04,65+,屏東縣,128,10013
2019,04,65+,南投縣,89,10008
2019,04,65+,彰化縣,157,10007
2019,04,65+,澎湖縣,16,10016
2019,04,65+,宜蘭縣,81,10002
2019,04,65+,新北市,297,65000
2019,04,65+,新竹市,72,10018
2019,04,65+,新竹縣,37,10004
2019,04,65+,花蓮縣,83,10015
2019,04,65+,金門縣,18,09020
2019,04,65+,苗栗縣,57,10005
2019,04,65+,高雄市,284,64000
2019,04,65+,台北市,642,63000
2019,04,65+,台中市,351,66000
2019,04,65+,台南市,336,67000
2019,04,65+,台東縣,46,10014
2019,04,65+,雲林縣,91,10009
2019,04,65+,基隆市,95,10017
2019,04,7~12,嘉義市,22,10020
2019,04,7~12,嘉義縣,14,10010
